spore,metric,unit,paper_metrics
spores_trans/spore_run_7,transport_electrification,percentage,77.94880938322216
spores_trans/spore_run_7,heat_electrification,percentage,1.8773822141276886
spores_trans/spore_run_7,storage_discharge_capacity,tw,0.012038766869704677
spores_trans/spore_run_7,average_national_import,twh,9.736467127191553
spores_trans/spore_run_8,electricity_production_gini,fraction,0.6311504023631165
spores_trans/spore_run_8,transport_electrification,percentage,74.80958559239285
spores_trans/spore_run_8,heat_electrification,percentage,1.7454283097065921
spores_trans/spore_run_8,storage_discharge_capacity,tw,0.02329661151905133
spores_trans/spore_run_8,average_national_import,twh,9.505102612188026
spores_trans/spore_run_9,electricity_production_gini,fraction,0.6356618828478702
spores_trans/spore_run_9,transport_electrification,percentage,81.30934097603128
spores_trans/spore_run_9,heat_electrification,percentage,1.5157647199384947
spores_trans/spore_run_9,storage_discharge_capacity,tw,0.027737262359257456
spores_trans/spore_run_9,average_national_import,twh,9.397216992199107
spores_trn/spore_run_0,electricity_production_gini,fraction,0.6264639416955756
spores_trn/spore_run_0,transport_electrification,percentage,99.99497087126637
spores_trn/spore_run_0,heat_electrification,percentage,3.9736370739731575
spores_trn/spore_run_0,storage_discharge_capacity,tw,0.027573473402344235
spores_trn/spore_run_0,average_national_import,twh,8.103492353451553
spores_trn/spore_run_1,electricity_production_gini,fraction,0.6545247114526848
spores_trn/spore_run_1,transport_electrification,percentage,99.72684000248914
spores_trn/spore_run_1,heat_electrification,percentage,6.8219246649839835
spores_trn/spore_run_1,storage_discharge_capacity,tw,0.855469001118443
spores_trn/spore_run_1,average_national_import,twh,11.923118135302767
spores_trn/spore_run_10,electricity_production_gini,fraction,0.6241454946389141
spores_trn/spore_run_10,transport_electrification,percentage,99.99795907340959
spores_trn/spore_run_10,heat_electrification,percentage,2.00382853184075
spores_trn/spore_run_10,storage_discharge_capacity,tw,0.07638983318659842
spores_trn/spore_run_10,average_national_import,twh,5.356981969118152
spores_trn/spore_run_2,electricity_production_gini,fraction,0.6513680165010668
spores_trn/spore_run_2,transport_electrification,percentage,99.99989130113617
spores_trn/spore_run_2,heat_electrification,percentage,1.4293560338366664
spores_trn/spore_run_2,storage_discharge_capacity,tw,0.09042128915673424
spores_trn/spore_run_2,average_national_import,twh,6.9525678316694615
spores_trn/spore_run_3,electricity_production_gini,fraction,0.6134345443615699
spores_trn/spore_run_3,transport_electrification,percentage,99.99918231055163
spores_trn/spore_run_3,heat_electrification,percentage,1.7659831342039332
spores_trn/spore_run_3,storage_discharge_capacity,tw,0.06974281751236927
spores_trn/spore_run_3,average_national_import,twh,9.71459199974586
spores_trn/spore_run_4,electricity_production_gini,fraction,0.6270884536513607
spores_trn/spore_run_4,transport_electrification,percentage,99.99952505092662
spores_trn/spore_run_4,heat_electrification,percentage,1.9989007053165817
spores_trn/spore_run_4,storage_discharge_capacity,tw,0.10936419077391263
spores_trn/spore_run_4,average_national_import,twh,5.667541625551742
spores_trn/spore_run_5,electricity_production_gini,fraction,0.6435304540267063
spores_trn/spore_run_5,transport_electrification,percentage,99.99982720594913
spores_trn/spore_run_5,heat_electrification,percentage,1.9980995664941992
spores_trn/spore_run_5,storage_discharge_capacity,tw,0.08398836884743104
spores_trn/spore_run_5,average_national_import,twh,5.974949087164241
spores_trn/spore_run_6,electricity_production_gini,fraction,0.6189941355503158
spores_trn/spore_run_6,transport_electrification,percentage,99.9998469331447
spores_trn/spore_run_6,heat_electrification,percentage,1.9974514922493571
spores_trn/spore_run_6,storage_discharge_capacity,tw,0.13188976651342454
spores_trn/spore_run_6,average_national_import,twh,6.69388987512666
spores_trn/spore_run_7,electricity_production_gini,fraction,0.6397050526583433
spores_trn/spore_run_7,transport_electrification,percentage,99.99982314959381
spores_trn/spore_run_7,heat_electrification,percentage,1.9980933313898384
spores_trn/spore_run_7,storage_discharge_capacity,tw,0.06782884153652945
spores_trn/spore_run_7,average_national_import,twh,6.0876168553566075
spores_trn/spore_run_8,electricity_production_gini,fraction,0.6391063457707725
spores_trn/spore_run_8,transport_electrification,percentage,99.99984412406995
spores_trn/spore_run_8,heat_electrification,percentage,1.9976352605263157
spores_trn/spore_run_8,storage_discharge_capacity,tw,0.11103553884350975
spores_trn/spore_run_8,average_national_import,twh,9.560136240803686
spores_trn/spore_run_9,electricity_production_gini,fraction,0.6448995849239765
spores_trn/spore_run_9,transport_electrification,percentage,99.99926563771717
spores_trn/spore_run_9,heat_electrification,percentage,1.9999620574836543
spores_trn/spore_run_9,storage_discharge_capacity,tw,0.07282504888489089
spores_trn/spore_run_9,average_national_import,twh,5.96534299774627
