region,carriers,spore,final_consumption_twh
Austria,methane,147,113.79129967532768
Austria,methane,148,113.98147483844161
Austria,methane,149,107.67408304636263
Austria,methane,150,32.56718694655707
Austria,methane,151,95.80212014425517
Austria,methane,152,113.8639716604525
Austria,methane,153,113.54079652884018
Austria,methane,154,107.51181904834436
Austria,methane,155,113.81173925644278
Austria,methane,156,106.27751578280467
Austria,methane,157,113.90763158842151
Austria,methane,158,111.54245456693661
Austria,methane,159,97.0208795812338
Austria,methane,160,96.43179407110368
Austria,methane,161,94.91081981096107
Austria,methane,162,96.01434781191577
Austria,methane,163,105.93219836973327
Austria,methane,164,107.91682404955071
Austria,methane,165,108.48472994905633
Austria,methane,166,113.98661435131044
Austria,methane,167,113.98617792497873
Austria,methane,168,113.9805777324231
Austria,methane,169,113.98739825083558
Austria,methane,170,113.98729679026141
Austria,methane,171,113.9726625171516
Austria,methane,172,113.97176426781826
Austria,methane,173,113.98824776590426
Austria,methane,174,113.98893519310424
Austria,methane,175,113.9876260612293
Austria,methane,176,113.98128852752964
Austria,methane,177,113.98670356029503
Austria,methane,178,113.98870486943773
Austria,methane,179,113.90763158842151
Austria,methane,180,111.4887705320728
Austria,methane,181,96.7454031500099
Austria,methane,182,95.99865152125986
Austria,methane,183,94.30869423321452
Austria,methane,184,97.04118596143888
Austria,methane,185,105.92413766242778
Austria,methane,186,107.62408506659749
Austria,methane,187,106.9634662916823
Austria,methane,188,113.98669527083757
Austria,methane,189,113.98645717488051
Austria,renewable_heat,0,0.0
Austria,renewable_heat,1,0.0
Austria,renewable_heat,2,0.0
Austria,renewable_heat,3,0.0
Austria,renewable_heat,4,0.0
Austria,renewable_heat,5,0.0
Austria,renewable_heat,6,0.0
Austria,renewable_heat,7,0.0
Austria,renewable_heat,8,0.0
Austria,renewable_heat,9,0.0
Austria,renewable_heat,10,0.0
Austria,renewable_heat,11,0.0
Austria,renewable_heat,12,0.0
Austria,renewable_heat,13,0.0
Austria,renewable_heat,14,0.0
Austria,renewable_heat,15,0.0
Austria,renewable_heat,16,0.0
Austria,renewable_heat,17,0.0
Austria,renewable_heat,18,0.0
Austria,renewable_heat,19,0.0
Austria,renewable_heat,20,0.0
Austria,renewable_heat,21,0.0
Austria,renewable_heat,22,0.0
Austria,renewable_heat,23,0.0
Austria,renewable_heat,24,0.0
Austria,renewable_heat,25,0.0
Austria,renewable_heat,26,0.0
Austria,renewable_heat,27,0.0
Austria,renewable_heat,28,0.0
Austria,renewable_heat,29,0.0
Austria,renewable_heat,30,0.0
Austria,renewable_heat,31,0.0
Austria,renewable_heat,32,0.0
Austria,renewable_heat,33,0.0
Austria,renewable_heat,34,0.0
Austria,renewable_heat,35,0.0
Austria,renewable_heat,36,0.0
Austria,renewable_heat,37,0.0
Austria,renewable_heat,38,0.0
Austria,renewable_heat,39,0.0
Austria,renewable_heat,40,0.0
Austria,renewable_heat,41,0.0
Austria,renewable_heat,42,0.0
Austria,renewable_heat,43,0.0
Austria,renewable_heat,44,0.0
Austria,renewable_heat,45,0.0
Austria,renewable_heat,46,0.0
Austria,renewable_heat,47,0.0
Austria,renewable_heat,48,0.0
Austria,renewable_heat,49,0.0
Austria,renewable_heat,50,0.0
Austria,renewable_heat,51,0.0
Austria,renewable_heat,52,0.0
Austria,renewable_heat,53,0.0
Austria,renewable_heat,54,0.0
Austria,renewable_heat,55,0.0
Austria,renewable_heat,56,0.0
Austria,renewable_heat,57,0.0
Austria,renewable_heat,58,0.0
Austria,renewable_heat,59,0.0
Austria,renewable_heat,60,0.0
Austria,renewable_heat,61,0.0
Austria,renewable_heat,62,0.0
Austria,renewable_heat,63,0.0
Austria,renewable_heat,64,0.0
Austria,renewable_heat,65,0.0
Austria,renewable_heat,66,0.0
Austria,renewable_heat,67,0.0
Austria,renewable_heat,68,0.0
Austria,renewable_heat,69,0.0
Austria,renewable_heat,70,0.0
Austria,renewable_heat,71,0.0
Austria,renewable_heat,72,0.0
Austria,renewable_heat,73,0.0
Austria,renewable_heat,74,0.0
Austria,renewable_heat,75,0.0
Austria,renewable_heat,76,0.0
Austria,renewable_heat,77,0.0
Austria,renewable_heat,78,0.0
Austria,renewable_heat,79,0.0
Austria,renewable_heat,80,0.0
Austria,renewable_heat,81,0.0
Austria,renewable_heat,82,0.0
Austria,renewable_heat,83,0.0
Austria,renewable_heat,84,0.0
Austria,renewable_heat,85,0.0
Austria,renewable_heat,86,0.0
Austria,renewable_heat,87,0.0
Austria,renewable_heat,88,0.0
Austria,renewable_heat,89,0.0
Austria,renewable_heat,90,0.0
Austria,renewable_heat,91,0.0
Austria,renewable_heat,92,0.0
Austria,renewable_heat,93,0.0
Austria,renewable_heat,94,0.0
Austria,renewable_heat,95,0.0
Austria,renewable_heat,96,0.0
Austria,renewable_heat,97,0.0
Austria,renewable_heat,98,0.0
Austria,renewable_heat,99,0.0
Austria,renewable_heat,100,0.0
Austria,renewable_heat,101,0.0
Austria,renewable_heat,102,0.0
Austria,renewable_heat,103,0.0
Austria,renewable_heat,104,0.0
Austria,renewable_heat,105,0.0
Austria,renewable_heat,106,0.0
Austria,renewable_heat,107,0.0
Austria,renewable_heat,108,0.0
Austria,renewable_heat,109,0.0
Austria,renewable_heat,110,0.0
Austria,renewable_heat,111,0.0
Austria,renewable_heat,112,0.0
Austria,renewable_heat,113,0.0
Austria,renewable_heat,114,0.0
Austria,renewable_heat,115,0.0
Austria,renewable_heat,116,0.0
Austria,renewable_heat,117,0.0
Austria,renewable_heat,118,0.0
Austria,renewable_heat,119,0.0
Austria,renewable_heat,120,0.0
Austria,renewable_heat,121,0.0
Austria,renewable_heat,122,0.0
Austria,renewable_heat,123,0.0
Austria,renewable_heat,124,0.0
Austria,renewable_heat,125,0.0
Austria,renewable_heat,126,0.0
Austria,renewable_heat,127,0.0
Austria,renewable_heat,128,0.0
Austria,renewable_heat,129,0.0
Austria,renewable_heat,130,0.0
Austria,renewable_heat,131,0.0
Austria,renewable_heat,132,0.0
Austria,renewable_heat,133,0.0
Austria,renewable_heat,134,0.0
Austria,renewable_heat,135,0.0
Austria,renewable_heat,136,0.0
Austria,renewable_heat,137,0.0
Austria,renewable_heat,138,0.0
Austria,renewable_heat,139,0.0
Austria,renewable_heat,140,0.0
Austria,renewable_heat,141,0.0
Austria,renewable_heat,142,0.0
Austria,renewable_heat,143,0.0
Austria,renewable_heat,144,0.0
Austria,renewable_heat,145,0.0
Austria,renewable_heat,146,0.0
Austria,renewable_heat,147,0.0
Austria,renewable_heat,148,0.0
Austria,renewable_heat,149,0.0
Austria,renewable_heat,150,0.0
Austria,renewable_heat,151,0.0
Austria,renewable_heat,152,0.0
Austria,renewable_heat,153,0.0
Austria,renewable_heat,154,0.0
Austria,renewable_heat,155,0.0
Austria,renewable_heat,156,0.0
Austria,renewable_heat,157,0.0
Austria,renewable_heat,158,0.0
Austria,renewable_heat,159,0.0
Austria,renewable_heat,160,0.0
Austria,renewable_heat,161,0.0
Austria,renewable_heat,162,0.0
Austria,renewable_heat,163,0.0
Austria,renewable_heat,164,0.0
Austria,renewable_heat,165,0.0
Austria,renewable_heat,166,0.0
Austria,renewable_heat,167,0.0
Austria,renewable_heat,168,0.0
Austria,renewable_heat,169,0.0
Austria,renewable_heat,170,0.0
Austria,renewable_heat,171,0.0
Austria,renewable_heat,172,0.0
Austria,renewable_heat,173,0.0
Austria,renewable_heat,174,0.0
Austria,renewable_heat,175,0.0
Austria,renewable_heat,176,0.0
Austria,renewable_heat,177,0.0
Austria,renewable_heat,178,0.0
Austria,renewable_heat,179,0.0
Austria,renewable_heat,180,0.0
Austria,renewable_heat,181,0.0
Austria,renewable_heat,182,0.0
Austria,renewable_heat,183,0.0
Austria,renewable_heat,184,0.0
Austria,renewable_heat,185,0.0
Austria,renewable_heat,186,0.0
Austria,renewable_heat,187,0.0
Austria,renewable_heat,188,0.0
Austria,renewable_heat,189,0.0
Belgium,biofuel,0,9.53972147950796
Belgium,biofuel,1,9.511477806725766
Belgium,biofuel,2,9.512363251691214
Belgium,biofuel,3,9.51169410212556
Belgium,biofuel,4,9.51217473848578
Belgium,biofuel,5,9.513704862645856
Belgium,biofuel,6,9.511651660398982
Belgium,biofuel,7,9.511672229362446
Belgium,biofuel,8,9.51296690156891
Belgium,biofuel,9,9.511677337975126
Belgium,biofuel,10,9.511663154818368
Belgium,biofuel,11,16.97175512782802
Belgium,biofuel,12,9.51452727961362
Belgium,biofuel,13,16.97175512782802
Belgium,biofuel,14,16.97175512782802
Belgium,biofuel,15,16.97175512782802
Belgium,biofuel,16,16.97175512782802
Belgium,biofuel,17,9.511479247648241
Belgium,biofuel,18,9.53972147950796
Belgium,biofuel,19,9.511479247648241
Belgium,biofuel,20,9.511479247648241
Belgium,biofuel,21,9.511479247648241
Belgium,biofuel,22,9.511479247648241
Belgium,biofuel,23,9.51452727961362
Belgium,biofuel,24,9.512409831076413
Belgium,biofuel,25,9.512409831076413
Belgium,biofuel,26,9.512409831076413
Belgium,biofuel,27,9.512409831076413
Belgium,biofuel,28,9.512409831076413
Belgium,biofuel,29,9.518874848035445
Belgium,biofuel,30,9.518874848035445
Belgium,biofuel,31,9.51452727961362
Belgium,biofuel,32,9.518874848035445
Belgium,biofuel,33,9.518874848035445
Belgium,biofuel,34,9.518874848035445
Belgium,biofuel,35,17.58170511755094
Belgium,biofuel,36,17.58170511755094
Belgium,biofuel,37,9.51452727961362
Belgium,biofuel,38,17.58170511755094
Belgium,biofuel,39,17.58170511755094
Belgium,biofuel,40,17.58170511755094
Belgium,biofuel,41,9.523425254803868
Belgium,biofuel,42,9.523425254803868
Belgium,biofuel,43,9.51452727961362
Belgium,biofuel,44,9.523425254803868
Belgium,biofuel,45,9.523425254803868
Belgium,biofuel,46,9.523425254803868
Belgium,biofuel,47,13.760873862861807
Belgium,biofuel,48,13.760873862861807
Belgium,biofuel,49,9.51452727961362
Belgium,biofuel,50,13.760873862861807
Belgium,biofuel,51,13.760873862861807
Belgium,biofuel,52,13.760873862861807
Belgium,biofuel,53,16.97175512782802
Belgium,biofuel,54,16.97175512782802
Belgium,biofuel,55,9.51452727961362
Belgium,biofuel,56,16.97175512782802
Belgium,biofuel,57,16.97175512782802
Belgium,biofuel,58,16.97175512782802
Belgium,biofuel,59,9.511479247648241
Belgium,biofuel,60,9.511479247648241
Belgium,biofuel,61,9.53972147950796
Belgium,biofuel,62,9.511479247648241
Belgium,biofuel,63,9.511479247648241
Belgium,biofuel,64,9.511479247648241
Belgium,biofuel,65,18.130421994551334
Belgium,biofuel,66,9.51452727961362
Belgium,biofuel,67,18.130421994551334
Belgium,biofuel,68,18.130421994551334
Belgium,biofuel,69,18.130421994551334
Belgium,biofuel,70,18.130421994551334
Belgium,biofuel,71,18.480351964319567
Belgium,biofuel,72,18.480351964319567
Belgium,biofuel,73,9.51452727961362
Belgium,biofuel,74,18.480351964319567
Belgium,biofuel,75,18.480351964319567
Belgium,biofuel,76,18.480351964319567
Belgium,biofuel,77,9.516831241212886
Belgium,biofuel,78,9.516831241212886
Belgium,biofuel,79,9.51452727961362
Belgium,biofuel,80,9.516831241212886
Belgium,biofuel,81,9.516831241212886
Belgium,biofuel,82,9.516831241212886
Belgium,biofuel,83,9.51452727961362
Belgium,biofuel,84,9.511962042887117
Belgium,biofuel,85,9.511962042887117
Belgium,biofuel,86,9.511962042887117
Belgium,biofuel,87,9.511962042887117
Belgium,biofuel,88,9.511962042887117
Belgium,biofuel,89,9.51452727961362
Belgium,biofuel,90,17.034482733804587
Belgium,biofuel,91,17.034482733804587
Belgium,biofuel,92,17.034482733804587
Belgium,biofuel,93,17.034482733804587
Belgium,biofuel,94,17.034482733804587
Belgium,biofuel,95,17.595518823414476
Belgium,biofuel,96,17.595518823414476
Belgium,biofuel,97,9.51452727961362
Belgium,biofuel,98,17.595518823414476
Belgium,biofuel,99,17.595518823414476
Belgium,biofuel,100,17.595518823414476
Belgium,biofuel,101,9.513666763971482
Belgium,biofuel,102,9.513666763971482
Belgium,biofuel,103,9.51452727961362
Belgium,biofuel,104,9.513666763971482
Belgium,biofuel,105,9.513666763971482
Belgium,biofuel,106,9.513666763971482
Belgium,biofuel,107,18.520817229858064
Belgium,biofuel,108,18.520817229858064
Belgium,biofuel,109,9.51452727961362
Belgium,biofuel,110,18.520817229858064
Belgium,biofuel,111,18.520817229858064
Belgium,biofuel,112,18.520817229858064
Belgium,biofuel,113,9.52285773324228
Belgium,biofuel,114,9.51452727961362
Belgium,biofuel,115,9.52285773324228
Belgium,biofuel,116,9.52285773324228
Belgium,biofuel,117,9.52285773324228
Belgium,biofuel,118,9.52285773324228
Belgium,biofuel,119,9.511663154818368
Belgium,biofuel,120,9.512373803085909
Belgium,biofuel,121,9.511677337975126
Belgium,biofuel,122,9.512719554783086
Belgium,biofuel,123,9.511643697481178
Belgium,biofuel,124,9.511651660398982
Belgium,biofuel,125,9.513482990248402
Belgium,biofuel,126,9.51169410212556
Belgium,biofuel,127,9.512363251691214
Belgium,biofuel,128,9.51296690156891
Belgium,biofuel,129,9.511477806725766
Belgium,biofuel,130,9.51217473848578
Belgium,biofuel,131,9.53972147950796
Belgium,biofuel,132,9.511679746293225
Belgium,biofuel,133,9.513704862645856
Belgium,biofuel,134,9.511672229362446
Belgium,biofuel,135,9.53972147950796
Belgium,biofuel,136,9.511478839883933
Belgium,biofuel,137,9.511673064060615
Belgium,biofuel,138,9.511637612928283
Belgium,biofuel,139,9.511683879902911
Belgium,biofuel,140,9.51167858904217
Belgium,biofuel,141,9.511645132654895
Belgium,biofuel,142,9.51171885678514
Belgium,biofuel,143,9.513530715596977
Belgium,biofuel,144,9.511669605355628
Belgium,biofuel,145,9.511679848158133
Belgium,biofuel,146,13.263066406669298
Belgium,biofuel,147,9.546334915597528
Belgium,biofuel,148,9.514728616538527
Belgium,biofuel,149,9.579099609554888
Belgium,biofuel,150,13.508777959898026
Belgium,biofuel,151,9.812806066251927
Belgium,biofuel,152,10.38155327649299
Belgium,biofuel,153,13.556769082553814
Belgium,biofuel,154,13.474902317077039
Belgium,biofuel,155,9.575656218114036
Belgium,biofuel,156,13.271024803631072
Belgium,biofuel,157,9.53972147950796
Belgium,biofuel,158,9.511478878957368
Belgium,biofuel,159,9.511792081139452
Belgium,biofuel,160,9.511758037436302
Belgium,biofuel,161,9.511683221010646
Belgium,biofuel,162,9.51164509406441
Belgium,biofuel,163,9.511669441517714
Belgium,biofuel,164,9.51172369734823
Belgium,biofuel,165,9.5118734827815
Belgium,biofuel,166,9.511680756378626
Belgium,biofuel,167,9.511678397964184
Belgium,biofuel,168,9.513826848581754
Belgium,biofuel,169,9.512117227987092
Belgium,biofuel,170,9.512173534011588
Belgium,biofuel,171,9.516521798089878
Belgium,biofuel,172,9.515656548611434
Belgium,biofuel,173,9.511968121439995
Belgium,biofuel,174,9.511749698356477
Belgium,biofuel,175,9.512057325401992
Belgium,biofuel,176,9.514593696793812
Belgium,biofuel,177,9.512238493125027
Belgium,biofuel,178,9.511830548502505
Belgium,biofuel,179,9.53972147950796
Belgium,biofuel,180,9.511478654255285
Belgium,biofuel,181,9.511695880350244
Belgium,biofuel,182,9.511671486496102
Belgium,biofuel,183,9.511930905218552
Belgium,biofuel,184,9.513463692241807
Belgium,biofuel,185,9.511626428271324
Belgium,biofuel,186,9.511697633005667
Belgium,biofuel,187,9.512938995475746
Belgium,biofuel,188,9.511680366029672
Belgium,biofuel,189,9.51166428899728
Belgium,coal,0,4.9858478464488
Belgium,coal,1,4.9858478464488
Belgium,coal,2,4.9858478464488
Belgium,coal,3,4.9858478464488
Belgium,coal,4,4.9858478464488
Belgium,coal,5,4.9858478464488
Belgium,coal,6,4.9858478464488
Belgium,coal,7,4.9858478464488
Belgium,coal,8,4.9858478464488
Belgium,coal,9,4.9858478464488
Belgium,coal,10,4.9858478464488
Belgium,coal,11,4.9858478464488
Belgium,coal,12,4.9858478464488
Belgium,coal,13,4.9858478464488
Belgium,coal,14,4.9858478464488
Belgium,coal,15,4.9858478464488
Belgium,coal,16,4.9858478464488
Belgium,coal,17,4.9858478464488
Belgium,coal,18,4.9858478464488
Belgium,coal,19,4.9858478464488
Belgium,coal,20,4.9858478464488
Belgium,coal,21,4.9858478464488
Belgium,coal,22,4.9858478464488
Belgium,coal,23,4.9858478464488
Belgium,coal,24,4.9858478464488
Belgium,coal,25,4.9858478464488
Belgium,coal,26,4.9858478464488
Belgium,coal,27,4.9858478464488
Belgium,coal,28,4.9858478464488
Belgium,coal,29,4.9858478464488
Belgium,coal,30,4.9858478464488
Belgium,coal,31,4.9858478464488
Belgium,coal,32,4.9858478464488
Belgium,coal,33,4.9858478464488
Belgium,coal,34,4.9858478464488
Belgium,coal,35,4.9858478464488
Belgium,coal,36,4.9858478464488
Belgium,coal,37,4.9858478464488
Belgium,coal,38,4.9858478464488
Belgium,coal,39,4.9858478464488
Belgium,coal,40,4.9858478464488
Belgium,coal,41,4.9858478464488
Belgium,coal,42,4.9858478464488
Belgium,coal,43,4.9858478464488
Belgium,coal,44,4.9858478464488
Belgium,coal,45,4.9858478464488
Belgium,coal,46,4.9858478464488
Belgium,coal,47,4.9858478464488
Belgium,coal,48,4.9858478464488
Belgium,coal,49,4.9858478464488
Belgium,coal,50,4.9858478464488
Belgium,coal,51,4.9858478464488
Belgium,coal,52,4.9858478464488
Belgium,coal,53,4.9858478464488
Belgium,coal,54,4.9858478464488
Belgium,coal,55,4.9858478464488
Belgium,coal,56,4.9858478464488
Belgium,coal,57,4.9858478464488
Belgium,coal,58,4.9858478464488
Belgium,coal,59,4.9858478464488
Belgium,coal,60,4.9858478464488
Belgium,coal,61,4.9858478464488
Belgium,coal,62,4.9858478464488
Belgium,coal,63,4.9858478464488
Belgium,coal,64,4.9858478464488
Belgium,coal,65,4.9858478464488
Belgium,coal,66,4.9858478464488
Belgium,coal,67,4.9858478464488
Belgium,coal,68,4.9858478464488
Belgium,coal,69,4.9858478464488
Belgium,coal,70,4.9858478464488
Belgium,coal,71,4.9858478464488
Belgium,coal,72,4.9858478464488
Belgium,coal,73,4.9858478464488
Belgium,coal,74,4.9858478464488
Belgium,coal,75,4.9858478464488
Belgium,coal,76,4.9858478464488
Belgium,coal,77,4.9858478464488
Belgium,coal,78,4.9858478464488
Belgium,coal,79,4.9858478464488
Belgium,coal,80,4.9858478464488
Belgium,coal,81,4.9858478464488
Belgium,coal,82,4.9858478464488
Belgium,coal,83,4.9858478464488
Belgium,coal,84,4.9858478464488
Belgium,coal,85,4.9858478464488
Belgium,coal,86,4.9858478464488
Belgium,coal,87,4.9858478464488
Belgium,coal,88,4.9858478464488
Belgium,coal,89,4.9858478464488
Belgium,coal,90,4.9858478464488
Belgium,coal,91,4.9858478464488
Belgium,coal,92,4.9858478464488
Belgium,coal,93,4.9858478464488
Belgium,coal,94,4.9858478464488
Belgium,coal,95,4.9858478464488
Belgium,coal,96,4.9858478464488
Belgium,coal,97,4.9858478464488
Belgium,coal,98,4.9858478464488
Belgium,coal,99,4.9858478464488
Belgium,coal,100,4.9858478464488
Belgium,coal,101,4.9858478464488
Belgium,coal,102,4.9858478464488
Belgium,coal,103,4.9858478464488
Belgium,coal,104,4.9858478464488
Belgium,coal,105,4.9858478464488
Belgium,coal,106,4.9858478464488
Belgium,coal,107,4.9858478464488
Belgium,coal,108,4.9858478464488
Belgium,coal,109,4.9858478464488
Belgium,coal,110,4.9858478464488
Belgium,coal,111,4.9858478464488
Belgium,coal,112,4.9858478464488
Belgium,coal,113,4.9858478464488
Belgium,coal,114,4.9858478464488
Belgium,coal,115,4.9858478464488
Belgium,coal,116,4.9858478464488
Belgium,coal,117,4.9858478464488
Belgium,coal,118,4.9858478464488
Belgium,coal,119,4.9858478464488
Belgium,coal,120,4.9858478464488
Belgium,coal,121,4.9858478464488
Belgium,coal,122,4.9858478464488
Belgium,coal,123,4.9858478464488
Belgium,coal,124,4.9858478464488
Belgium,coal,125,4.9858478464488
Belgium,coal,126,4.9858478464488
Belgium,coal,127,4.9858478464488
Belgium,coal,128,4.9858478464488
Belgium,coal,129,4.9858478464488
Belgium,coal,130,4.9858478464488
Belgium,coal,131,4.9858478464488
Belgium,coal,132,4.9858478464488
Belgium,coal,133,4.9858478464488
Belgium,coal,134,4.9858478464488
Belgium,coal,135,4.9858478464488
Belgium,coal,136,4.9858478464488
Belgium,coal,137,4.9858478464488
Belgium,coal,138,4.9858478464488
Belgium,coal,139,4.9858478464488
Belgium,coal,140,4.9858478464488
Belgium,coal,141,4.9858478464488
Belgium,coal,142,4.9858478464488
Belgium,coal,143,4.9858478464488
Belgium,coal,144,4.9858478464488
Belgium,coal,145,4.9858478464488
Belgium,coal,146,4.9858478464488
Belgium,coal,147,4.9858478464488
Belgium,coal,148,4.9858478464488
Belgium,coal,149,4.9858478464488
Belgium,coal,150,4.9858478464488
Belgium,coal,151,4.9858478464488
Belgium,coal,152,4.9858478464488
Belgium,coal,153,4.9858478464488
Belgium,coal,154,4.9858478464488
Belgium,coal,155,4.9858478464488
Belgium,coal,156,4.9858478464488
Belgium,coal,157,4.9858478464488
Belgium,coal,158,4.9858478464488
Belgium,coal,159,4.9858478464488
Belgium,coal,160,4.9858478464488
Belgium,coal,161,4.9858478464488
Belgium,coal,162,4.9858478464488
Belgium,coal,163,4.9858478464488
Belgium,coal,164,4.9858478464488
Belgium,coal,165,4.9858478464488
Belgium,coal,166,4.9858478464488
Belgium,coal,167,4.9858478464488
Belgium,coal,168,4.9858478464488
Belgium,coal,169,4.9858478464488
Belgium,coal,170,4.9858478464488
Belgium,coal,171,4.9858478464488
Belgium,coal,172,4.9858478464488
Belgium,coal,173,4.9858478464488
Belgium,coal,174,4.9858478464488
Belgium,coal,175,4.9858478464488
Belgium,coal,176,4.9858478464488
Belgium,coal,177,4.9858478464488
Belgium,coal,178,4.9858478464488
Belgium,coal,179,4.9858478464488
Belgium,coal,180,4.9858478464488
Belgium,coal,181,4.9858478464488
Belgium,coal,182,4.9858478464488
Belgium,coal,183,4.9858478464488
Belgium,coal,184,4.9858478464488
Belgium,coal,185,4.9858478464488
Belgium,coal,186,4.9858478464488
Belgium,coal,187,4.9858478464488
Belgium,coal,188,4.9858478464488
Belgium,coal,189,4.9858478464488
Belgium,diesel,0,126.70643001638092
Belgium,diesel,1,127.2059057222225
Belgium,diesel,2,126.70134845147189
Belgium,diesel,3,126.70024048882911
Belgium,diesel,4,126.70058772101103
Belgium,diesel,5,126.70342010487997
Belgium,diesel,6,126.70020053800374
Belgium,diesel,7,126.70015503542625
Belgium,diesel,8,126.70118104856283
Belgium,diesel,9,126.70021210934479
Belgium,diesel,10,126.7002413079711
Belgium,diesel,11,127.96373907512276
Belgium,diesel,12,126.70054684284742
Belgium,diesel,13,127.96373907512276
Belgium,diesel,14,127.96373907512276
Belgium,diesel,15,127.96373907512276
Belgium,diesel,16,127.96373907512276
Belgium,diesel,17,128.0829673469274
Belgium,diesel,18,126.70643001638092
Belgium,diesel,19,128.0829673469274
Belgium,diesel,20,128.0829673469274
Belgium,diesel,21,128.0829673469274
Belgium,diesel,22,128.0829673469274
Belgium,diesel,23,126.70054684284742
Belgium,diesel,24,126.7000907031381
Belgium,diesel,25,126.7000907031381
Belgium,diesel,26,126.7000907031381
Belgium,diesel,27,126.7000907031381
Belgium,diesel,28,126.7000907031381
Belgium,diesel,29,126.70179239716674
Belgium,diesel,30,126.70179239716674
Belgium,diesel,31,126.70054684284742
Belgium,diesel,32,126.70179239716674
Belgium,diesel,33,126.70179239716674
Belgium,diesel,34,126.70179239716674
Belgium,diesel,35,128.01532772135906
Belgium,diesel,36,128.01532772135906
Belgium,diesel,37,126.70054684284742
Belgium,diesel,38,128.01532772135906
Belgium,diesel,39,128.01532772135906
Belgium,diesel,40,128.01532772135906
Belgium,diesel,41,126.70230476466838
Belgium,diesel,42,126.70230476466838
Belgium,diesel,43,126.70054684284742
Belgium,diesel,44,126.70230476466838
Belgium,diesel,45,126.70230476466838
Belgium,diesel,46,126.70230476466838
Belgium,diesel,47,127.30019150206975
Belgium,diesel,48,127.30019150206975
Belgium,diesel,49,126.70054684284742
Belgium,diesel,50,127.30019150206975
Belgium,diesel,51,127.30019150206975
Belgium,diesel,52,127.30019150206975
Belgium,diesel,53,127.96373907512276
Belgium,diesel,54,127.96373907512276
Belgium,diesel,55,126.70054684284742
Belgium,diesel,56,127.96373907512276
Belgium,diesel,57,127.96373907512276
Belgium,diesel,58,127.96373907512276
Belgium,diesel,59,128.0829673469274
Belgium,diesel,60,128.0829673469274
Belgium,diesel,61,126.70643001638092
Belgium,diesel,62,128.0829673469274
Belgium,diesel,63,128.0829673469274
Belgium,diesel,64,128.0829673469274
Belgium,diesel,65,127.72677062819736
Belgium,diesel,66,126.70054684284742
Belgium,diesel,67,127.72677062819736
Belgium,diesel,68,127.72677062819736
Belgium,diesel,69,127.72677062819736
Belgium,diesel,70,127.72677062819736
Belgium,diesel,71,128.06881540301484
Belgium,diesel,72,128.06881540301484
Belgium,diesel,73,126.70054684284742
Belgium,diesel,74,128.06881540301484
Belgium,diesel,75,128.06881540301484
Belgium,diesel,76,128.06881540301484
Belgium,diesel,77,126.70081683387437
Belgium,diesel,78,126.70081683387437
Belgium,diesel,79,126.70054684284742
Belgium,diesel,80,126.70081683387437
Belgium,diesel,81,126.70081683387437
Belgium,diesel,82,126.70081683387437
Belgium,diesel,83,126.70054684284742
Belgium,diesel,84,126.70004152415365
Belgium,diesel,85,126.70004152415365
Belgium,diesel,86,126.70004152415365
Belgium,diesel,87,126.70004152415365
Belgium,diesel,88,126.70004152415365
Belgium,diesel,89,126.70054684284742
Belgium,diesel,90,127.99804835100436
Belgium,diesel,91,127.99804835100436
Belgium,diesel,92,127.99804835100436
Belgium,diesel,93,127.99804835100436
Belgium,diesel,94,127.99804835100436
Belgium,diesel,95,127.87620516757357
Belgium,diesel,96,127.87620516757357
Belgium,diesel,97,126.70054684284742
Belgium,diesel,98,127.87620516757357
Belgium,diesel,99,127.87620516757357
Belgium,diesel,100,127.87620516757357
Belgium,diesel,101,126.70033421002329
Belgium,diesel,102,126.70033421002329
Belgium,diesel,103,126.70054684284742
Belgium,diesel,104,126.70033421002329
Belgium,diesel,105,126.70033421002329
Belgium,diesel,106,126.70033421002329
Belgium,diesel,107,127.33543112873595
Belgium,diesel,108,127.33543112873595
Belgium,diesel,109,126.70054684284742
Belgium,diesel,110,127.33543112873595
Belgium,diesel,111,127.33543112873595
Belgium,diesel,112,127.33543112873595
Belgium,diesel,113,126.70191343340717
Belgium,diesel,114,126.70054684284742
Belgium,diesel,115,126.70191343340717
Belgium,diesel,116,126.70191343340717
Belgium,diesel,117,126.70191343340717
Belgium,diesel,118,126.70191343340717
Belgium,diesel,119,126.7002413079711
Belgium,diesel,120,126.7012246134758
Belgium,diesel,121,126.70021210934479
Belgium,diesel,122,126.70189228181442
Belgium,diesel,123,126.7002017369586
Belgium,diesel,124,126.70020053800374
Belgium,diesel,125,126.70330481872611
Belgium,diesel,126,126.70024048882911
Belgium,diesel,127,126.70134845147189
Belgium,diesel,128,126.70118104856283
Belgium,diesel,129,127.2059057222225
Belgium,diesel,130,126.70058772101103
Belgium,diesel,131,126.70643001638092
Belgium,diesel,132,126.70030322845211
Belgium,diesel,133,126.70342010487997
Belgium,diesel,134,126.70015503542625
Belgium,diesel,135,126.70643001638092
Belgium,diesel,136,127.20725220975562
Belgium,diesel,137,126.70026358925399
Belgium,diesel,138,126.7001782254527
Belgium,diesel,139,126.70015002571876
Belgium,diesel,140,126.70024225355188
Belgium,diesel,141,126.70021206963224
Belgium,diesel,142,126.70018151891715
Belgium,diesel,143,126.70157258484306
Belgium,diesel,144,126.70021921786817
Belgium,diesel,145,126.70029718820206
Belgium,diesel,146,126.70700581483547
