region,technology,spore,capacity_twh
Norway,battery,180,0.0004800721318632
Norway,battery,181,2.099467786175911e-07
Norway,battery,182,1.7625963118936997e-07
Norway,battery,183,3.902270304175525e-07
Norway,battery,184,2.4073156940745327e-06
Norway,battery,185,1.740551246619921e-07
Norway,battery,186,1.26964699375221e-07
Norway,battery,187,1.1142025937495802e-06
Norway,battery,188,2.2858299786621895e-07
Norway,battery,189,2.086023109373874e-07
Norway,hydro_reservoir,0,44.705522249999966
Norway,hydro_reservoir,1,44.705522249999966
Norway,hydro_reservoir,2,44.705522249999966
Norway,hydro_reservoir,3,44.705522249999966
Norway,hydro_reservoir,4,44.705522249999966
Norway,hydro_reservoir,5,44.705522249999966
Norway,hydro_reservoir,6,44.705522249999966
Norway,hydro_reservoir,7,44.705522249999966
Norway,hydro_reservoir,8,44.705522249999966
Norway,hydro_reservoir,9,44.705522249999966
Norway,hydro_reservoir,10,44.705522249999966
Norway,hydro_reservoir,11,44.705522249999966
Norway,hydro_reservoir,12,44.705522249999966
Norway,hydro_reservoir,13,44.705522249999966
Norway,hydro_reservoir,14,44.705522249999966
Norway,hydro_reservoir,15,44.705522249999966
Norway,hydro_reservoir,16,44.705522249999966
Norway,hydro_reservoir,17,44.705522249999966
Norway,hydro_reservoir,18,44.705522249999966
Norway,hydro_reservoir,19,44.705522249999966
Norway,hydro_reservoir,20,44.705522249999966
Norway,hydro_reservoir,21,44.705522249999966
Norway,hydro_reservoir,22,44.705522249999966
Norway,hydro_reservoir,23,44.705522249999966
Norway,hydro_reservoir,24,44.705522249999966
Norway,hydro_reservoir,25,44.705522249999966
Norway,hydro_reservoir,26,44.705522249999966
Norway,hydro_reservoir,27,44.705522249999966
Norway,hydro_reservoir,28,44.705522249999966
Norway,hydro_reservoir,29,44.705522249999966
Norway,hydro_reservoir,30,44.705522249999966
Norway,hydro_reservoir,31,44.705522249999966
Norway,hydro_reservoir,32,44.705522249999966
Norway,hydro_reservoir,33,44.705522249999966
Norway,hydro_reservoir,34,44.705522249999966
Norway,hydro_reservoir,35,44.705522249999966
Norway,hydro_reservoir,36,44.705522249999966
Norway,hydro_reservoir,37,44.705522249999966
Norway,hydro_reservoir,38,44.705522249999966
Norway,hydro_reservoir,39,44.705522249999966
Norway,hydro_reservoir,40,44.705522249999966
Norway,hydro_reservoir,41,44.705522249999966
Norway,hydro_reservoir,42,44.705522249999966
Norway,hydro_reservoir,43,44.705522249999966
Norway,hydro_reservoir,44,44.705522249999966
Norway,hydro_reservoir,45,44.705522249999966
Norway,hydro_reservoir,46,44.705522249999966
Norway,hydro_reservoir,47,44.705522249999966
Norway,hydro_reservoir,48,44.705522249999966
Norway,hydro_reservoir,49,44.705522249999966
Norway,hydro_reservoir,50,44.705522249999966
Norway,hydro_reservoir,51,44.705522249999966
Norway,hydro_reservoir,52,44.705522249999966
Norway,hydro_reservoir,53,44.705522249999966
Norway,hydro_reservoir,54,44.705522249999966
Norway,hydro_reservoir,55,44.705522249999966
Norway,hydro_reservoir,56,44.705522249999966
Norway,hydro_reservoir,57,44.705522249999966
Norway,hydro_reservoir,58,44.705522249999966
Norway,hydro_reservoir,59,44.705522249999966
Norway,hydro_reservoir,60,44.705522249999966
Norway,hydro_reservoir,61,44.705522249999966
Norway,hydro_reservoir,62,44.705522249999966
Norway,hydro_reservoir,63,44.705522249999966
Norway,hydro_reservoir,64,44.705522249999966
Norway,hydro_reservoir,65,44.705522249999966
Norway,hydro_reservoir,66,44.705522249999966
Norway,hydro_reservoir,67,44.705522249999966
Norway,hydro_reservoir,68,44.705522249999966
Norway,hydro_reservoir,69,44.705522249999966
Norway,hydro_reservoir,70,44.705522249999966
Norway,hydro_reservoir,71,44.705522249999966
Norway,hydro_reservoir,72,44.705522249999966
Norway,hydro_reservoir,73,44.705522249999966
Norway,hydro_reservoir,74,44.705522249999966
Norway,hydro_reservoir,75,44.705522249999966
Norway,hydro_reservoir,76,44.705522249999966
Norway,hydro_reservoir,77,44.705522249999966
Norway,hydro_reservoir,78,44.705522249999966
Norway,hydro_reservoir,79,44.705522249999966
Norway,hydro_reservoir,80,44.705522249999966
Norway,hydro_reservoir,81,44.705522249999966
Norway,hydro_reservoir,82,44.705522249999966
Norway,hydro_reservoir,83,44.705522249999966
Norway,hydro_reservoir,84,44.705522249999966
Norway,hydro_reservoir,85,44.705522249999966
Norway,hydro_reservoir,86,44.705522249999966
Norway,hydro_reservoir,87,44.705522249999966
Norway,hydro_reservoir,88,44.705522249999966
Norway,hydro_reservoir,89,44.705522249999966
Norway,hydro_reservoir,90,44.705522249999966
Norway,hydro_reservoir,91,44.705522249999966
Norway,hydro_reservoir,92,44.705522249999966
Norway,hydro_reservoir,93,44.705522249999966
Norway,hydro_reservoir,94,44.705522249999966
Norway,hydro_reservoir,95,44.705522249999966
Norway,hydro_reservoir,96,44.705522249999966
Norway,hydro_reservoir,97,44.705522249999966
Norway,hydro_reservoir,98,44.705522249999966
Norway,hydro_reservoir,99,44.705522249999966
Norway,hydro_reservoir,100,44.705522249999966
Norway,hydro_reservoir,101,44.705522249999966
Norway,hydro_reservoir,102,44.705522249999966
Norway,hydro_reservoir,103,44.705522249999966
Norway,hydro_reservoir,104,44.705522249999966
Norway,hydro_reservoir,105,44.705522249999966
Norway,hydro_reservoir,106,44.705522249999966
Norway,hydro_reservoir,107,44.705522249999966
Norway,hydro_reservoir,108,44.705522249999966
Norway,hydro_reservoir,109,44.705522249999966
Norway,hydro_reservoir,110,44.705522249999966
Norway,hydro_reservoir,111,44.705522249999966
Norway,hydro_reservoir,112,44.705522249999966
Norway,hydro_reservoir,113,44.705522249999966
Norway,hydro_reservoir,114,44.705522249999966
Norway,hydro_reservoir,115,44.705522249999966
Norway,hydro_reservoir,116,44.705522249999966
Norway,hydro_reservoir,117,44.705522249999966
Norway,hydro_reservoir,118,44.705522249999966
Norway,hydro_reservoir,119,44.705522249999966
Norway,hydro_reservoir,120,44.705522249999966
Norway,hydro_reservoir,121,44.705522249999966
Norway,hydro_reservoir,122,44.705522249999966
Norway,hydro_reservoir,123,44.705522249999966
Norway,hydro_reservoir,124,44.705522249999966
Norway,hydro_reservoir,125,44.705522249999966
Norway,hydro_reservoir,126,44.705522249999966
Norway,hydro_reservoir,127,44.705522249999966
Norway,hydro_reservoir,128,44.705522249999966
Norway,hydro_reservoir,129,44.705522249999966
Norway,hydro_reservoir,130,44.705522249999966
Norway,hydro_reservoir,131,44.705522249999966
Norway,hydro_reservoir,132,44.705522249999966
Norway,hydro_reservoir,133,44.705522249999966
Norway,hydro_reservoir,134,44.705522249999966
Norway,hydro_reservoir,135,44.705522249999966
Norway,hydro_reservoir,136,44.705522249999966
Norway,hydro_reservoir,137,44.705522249999966
Norway,hydro_reservoir,138,44.705522249999966
Norway,hydro_reservoir,139,44.705522249999966
Norway,hydro_reservoir,140,44.705522249999966
Norway,hydro_reservoir,141,44.705522249999966
Norway,hydro_reservoir,142,44.705522249999966
Norway,hydro_reservoir,143,44.705522249999966
Norway,hydro_reservoir,144,44.705522249999966
Norway,hydro_reservoir,145,44.705522249999966
Norway,hydro_reservoir,146,44.705522249999966
Norway,hydro_reservoir,147,44.705522249999966
Norway,hydro_reservoir,148,44.705522249999966
Norway,hydro_reservoir,149,44.705522249999966
Norway,hydro_reservoir,150,44.705522249999966
Norway,hydro_reservoir,151,44.705522249999966
Norway,hydro_reservoir,152,44.705522249999966
Norway,hydro_reservoir,153,44.705522249999966
Norway,hydro_reservoir,154,44.705522249999966
Norway,hydro_reservoir,155,44.705522249999966
Norway,hydro_reservoir,156,44.705522249999966
Norway,hydro_reservoir,157,44.705522249999966
Norway,hydro_reservoir,158,44.705522249999966
Norway,hydro_reservoir,159,44.705522249999966
Norway,hydro_reservoir,160,44.705522249999966
Norway,hydro_reservoir,161,44.705522249999966
Norway,hydro_reservoir,162,44.705522249999966
Norway,hydro_reservoir,163,44.705522249999966
Norway,hydro_reservoir,164,44.705522249999966
Norway,hydro_reservoir,165,44.705522249999966
Norway,hydro_reservoir,166,44.705522249999966
Norway,hydro_reservoir,167,44.705522249999966
Norway,hydro_reservoir,168,44.705522249999966
Norway,hydro_reservoir,169,44.705522249999966
Norway,hydro_reservoir,170,44.705522249999966
Norway,hydro_reservoir,171,44.705522249999966
Norway,hydro_reservoir,172,44.705522249999966
Norway,hydro_reservoir,173,44.705522249999966
Norway,hydro_reservoir,174,44.705522249999966
Norway,hydro_reservoir,175,44.705522249999966
Norway,hydro_reservoir,176,44.705522249999966
Norway,hydro_reservoir,177,44.705522249999966
Norway,hydro_reservoir,178,44.705522249999966
Norway,hydro_reservoir,179,44.705522249999966
Norway,hydro_reservoir,180,44.705522249999966
Norway,hydro_reservoir,181,44.705522249999966
Norway,hydro_reservoir,182,44.705522249999966
Norway,hydro_reservoir,183,44.705522249999966
Norway,hydro_reservoir,184,44.705522249999966
Norway,hydro_reservoir,185,44.705522249999966
Norway,hydro_reservoir,186,44.705522249999966
Norway,hydro_reservoir,187,44.705522249999966
Norway,hydro_reservoir,188,44.705522249999966
Norway,hydro_reservoir,189,44.705522249999966
Norway,pumped_hydro,0,4.9529217
Norway,pumped_hydro,1,4.9529217
Norway,pumped_hydro,2,4.9529217
Norway,pumped_hydro,3,4.9529217
Norway,pumped_hydro,4,4.9529217
Norway,pumped_hydro,5,4.9529217
Norway,pumped_hydro,6,4.9529217
Norway,pumped_hydro,7,4.9529217
Norway,pumped_hydro,8,4.9529217
Norway,pumped_hydro,9,4.9529217
Norway,pumped_hydro,10,4.9529217
Norway,pumped_hydro,11,4.9529217
Norway,pumped_hydro,12,4.9529217
Norway,pumped_hydro,13,4.9529217
Norway,pumped_hydro,14,4.9529217
Norway,pumped_hydro,15,4.9529217
Norway,pumped_hydro,16,4.9529217
Norway,pumped_hydro,17,4.9529217
Norway,pumped_hydro,18,4.9529217
Norway,pumped_hydro,19,4.9529217
Norway,pumped_hydro,20,4.9529217
Norway,pumped_hydro,21,4.9529217
Norway,pumped_hydro,22,4.9529217
Norway,pumped_hydro,23,4.9529217
Norway,pumped_hydro,24,4.9529217
Norway,pumped_hydro,25,4.9529217
Norway,pumped_hydro,26,4.9529217
Norway,pumped_hydro,27,4.9529217
Norway,pumped_hydro,28,4.9529217
Norway,pumped_hydro,29,4.9529217
Norway,pumped_hydro,30,4.9529217
Norway,pumped_hydro,31,4.9529217
Norway,pumped_hydro,32,4.9529217
Norway,pumped_hydro,33,4.9529217
Norway,pumped_hydro,34,4.9529217
Norway,pumped_hydro,35,4.9529217
Norway,pumped_hydro,36,4.9529217
Norway,pumped_hydro,37,4.9529217
Norway,pumped_hydro,38,4.9529217
Norway,pumped_hydro,39,4.9529217
Norway,pumped_hydro,40,4.9529217
Norway,pumped_hydro,41,4.9529217
Norway,pumped_hydro,42,4.9529217
Norway,pumped_hydro,43,4.9529217
Norway,pumped_hydro,44,4.9529217
Norway,pumped_hydro,45,4.9529217
Norway,pumped_hydro,46,4.9529217
Norway,pumped_hydro,47,4.9529217
Norway,pumped_hydro,48,4.9529217
Norway,pumped_hydro,49,4.9529217
Norway,pumped_hydro,50,4.9529217
Norway,pumped_hydro,51,4.9529217
Norway,pumped_hydro,52,4.9529217
Norway,pumped_hydro,53,4.9529217
Norway,pumped_hydro,54,4.9529217
Norway,pumped_hydro,55,4.9529217
Norway,pumped_hydro,56,4.9529217
Norway,pumped_hydro,57,4.9529217
Norway,pumped_hydro,58,4.9529217
Norway,pumped_hydro,59,4.9529217
Norway,pumped_hydro,60,4.9529217
Norway,pumped_hydro,61,4.9529217
Norway,pumped_hydro,62,4.9529217
Norway,pumped_hydro,63,4.9529217
Norway,pumped_hydro,64,4.9529217
Norway,pumped_hydro,65,4.9529217
Norway,pumped_hydro,66,4.9529217
Norway,pumped_hydro,67,4.9529217
Norway,pumped_hydro,68,4.9529217
Norway,pumped_hydro,69,4.9529217
Norway,pumped_hydro,70,4.9529217
Norway,pumped_hydro,71,4.9529217
Norway,pumped_hydro,72,4.9529217
Norway,pumped_hydro,73,4.9529217
Norway,pumped_hydro,74,4.9529217
Norway,pumped_hydro,75,4.9529217
Norway,pumped_hydro,76,4.9529217
Norway,pumped_hydro,77,4.9529217
Norway,pumped_hydro,78,4.9529217
Norway,pumped_hydro,79,4.9529217
Norway,pumped_hydro,80,4.9529217
Norway,pumped_hydro,81,4.9529217
Norway,pumped_hydro,82,4.9529217
Norway,pumped_hydro,83,4.9529217
Norway,pumped_hydro,84,4.9529217
Norway,pumped_hydro,85,4.9529217
Norway,pumped_hydro,86,4.9529217
Norway,pumped_hydro,87,4.9529217
Norway,pumped_hydro,88,4.9529217
Norway,pumped_hydro,89,4.9529217
Norway,pumped_hydro,90,4.9529217
Norway,pumped_hydro,91,4.9529217
Norway,pumped_hydro,92,4.9529217
Norway,pumped_hydro,93,4.9529217
Norway,pumped_hydro,94,4.9529217
Norway,pumped_hydro,95,4.9529217
Norway,pumped_hydro,96,4.9529217
Norway,pumped_hydro,97,4.9529217
Norway,pumped_hydro,98,4.9529217
Norway,pumped_hydro,99,4.9529217
Norway,pumped_hydro,100,4.9529217
Norway,pumped_hydro,101,4.9529217
Norway,pumped_hydro,102,4.9529217
Norway,pumped_hydro,103,4.9529217
Norway,pumped_hydro,104,4.9529217
Norway,pumped_hydro,105,4.9529217
Norway,pumped_hydro,106,4.9529217
Norway,pumped_hydro,107,4.9529217
Norway,pumped_hydro,108,4.9529217
Norway,pumped_hydro,109,4.9529217
Norway,pumped_hydro,110,4.9529217
Norway,pumped_hydro,111,4.9529217
Norway,pumped_hydro,112,4.9529217
Norway,pumped_hydro,113,4.9529217
Norway,pumped_hydro,114,4.9529217
Norway,pumped_hydro,115,4.9529217
Norway,pumped_hydro,116,4.9529217
Norway,pumped_hydro,117,4.9529217
Norway,pumped_hydro,118,4.9529217
Norway,pumped_hydro,119,4.9529217
Norway,pumped_hydro,120,4.9529217
Norway,pumped_hydro,121,4.9529217
Norway,pumped_hydro,122,4.9529217
Norway,pumped_hydro,123,4.9529217
Norway,pumped_hydro,124,4.9529217
Norway,pumped_hydro,125,4.9529217
Norway,pumped_hydro,126,4.9529217
Norway,pumped_hydro,127,4.9529217
Norway,pumped_hydro,128,4.9529217
Norway,pumped_hydro,129,4.9529217
Norway,pumped_hydro,130,4.9529217
Norway,pumped_hydro,131,4.9529217
Norway,pumped_hydro,132,4.9529217
Norway,pumped_hydro,133,4.9529217
Norway,pumped_hydro,134,4.9529217
Norway,pumped_hydro,135,4.9529217
Norway,pumped_hydro,136,4.9529217
Norway,pumped_hydro,137,4.9529217
Norway,pumped_hydro,138,4.9529217
Norway,pumped_hydro,139,4.9529217
Norway,pumped_hydro,140,4.9529217
Norway,pumped_hydro,141,4.9529217
Norway,pumped_hydro,142,4.9529217
Norway,pumped_hydro,143,4.9529217
Norway,pumped_hydro,144,4.9529217
Norway,pumped_hydro,145,4.9529217
Norway,pumped_hydro,146,4.9529217
Norway,pumped_hydro,147,4.9529217
Norway,pumped_hydro,148,4.9529217
Norway,pumped_hydro,149,4.9529217
Norway,pumped_hydro,150,4.9529217
Norway,pumped_hydro,151,4.9529217
Norway,pumped_hydro,152,4.9529217
Norway,pumped_hydro,153,4.9529217
Norway,pumped_hydro,154,4.9529217
Norway,pumped_hydro,155,4.9529217
Norway,pumped_hydro,156,4.9529217
Norway,pumped_hydro,157,4.9529217
Norway,pumped_hydro,158,4.9529217
Norway,pumped_hydro,159,4.9529217
Norway,pumped_hydro,160,4.9529217
Norway,pumped_hydro,161,4.9529217
Norway,pumped_hydro,162,4.9529217
Norway,pumped_hydro,163,4.9529217
Norway,pumped_hydro,164,4.9529217
Norway,pumped_hydro,165,4.9529217
Norway,pumped_hydro,166,4.9529217
Norway,pumped_hydro,167,4.9529217
Norway,pumped_hydro,168,4.9529217
Norway,pumped_hydro,169,4.9529217
Norway,pumped_hydro,170,4.9529217
Norway,pumped_hydro,171,4.9529217
Norway,pumped_hydro,172,4.9529217
Norway,pumped_hydro,173,4.9529217
Norway,pumped_hydro,174,4.9529217
Norway,pumped_hydro,175,4.9529217
Norway,pumped_hydro,176,4.9529217
Norway,pumped_hydro,177,4.9529217
Norway,pumped_hydro,178,4.9529217
Norway,pumped_hydro,179,4.9529217
Norway,pumped_hydro,180,4.9529217
Norway,pumped_hydro,181,4.9529217
Norway,pumped_hydro,182,4.9529217
Norway,pumped_hydro,183,4.9529217
Norway,pumped_hydro,184,4.9529217
Norway,pumped_hydro,185,4.9529217
Norway,pumped_hydro,186,4.9529217
Norway,pumped_hydro,187,4.9529217
Norway,pumped_hydro,188,4.9529217
Norway,pumped_hydro,189,4.9529217
Poland,battery,0,1.3558591063819563e-05
Poland,battery,1,0.0004889628560237
Poland,battery,2,8.789822501847324e-07
Poland,battery,3,1.9108875621943282e-07
Poland,battery,4,5.619546208218725e-07
Poland,battery,5,2.5607953479546183e-06
Poland,battery,6,1.798443549952232e-07
Poland,battery,7,1.362610943756548e-07
Poland,battery,8,1.0798969786241645e-06
Poland,battery,9,1.979027090868162e-07
Poland,battery,10,1.785651817852388e-07
Poland,battery,11,0.0016566585090712
Poland,battery,12,1.1112428538407752e-06
Poland,battery,13,0.0016566585090712
Poland,battery,14,0.0016566585090712
Poland,battery,15,0.0016566585090712
Poland,battery,16,0.0016566585090712
Poland,battery,17,0.0018664089342137
Poland,battery,18,1.3558591063819563e-05
Poland,battery,19,0.0018664089342137
Poland,battery,20,0.0018664089342137
Poland,battery,21,0.0018664089342137
Poland,battery,22,0.0018664089342137
Poland,battery,23,1.1112428538407752e-06
Poland,battery,24,1.795519576912887e-07
Poland,battery,25,1.795519576912887e-07
Poland,battery,26,1.795519576912887e-07
Poland,battery,27,1.795519576912887e-07
Poland,battery,28,1.795519576912887e-07
Poland,battery,29,9.330817987208223e-06
Poland,battery,30,9.330817987208223e-06
Poland,battery,31,1.1112428538407752e-06
Poland,battery,32,9.330817987208223e-06
Poland,battery,33,9.330817987208223e-06
Poland,battery,34,9.330817987208223e-06
Poland,battery,35,0.0014740900887506
Poland,battery,36,0.0014740900887506
Poland,battery,37,1.1112428538407752e-06
Poland,battery,38,0.0014740900887506
Poland,battery,39,0.0014740900887506
Poland,battery,40,0.0014740900887506
Poland,battery,41,2.432909888758441e-05
Poland,battery,42,2.432909888758441e-05
Poland,battery,43,1.1112428538407752e-06
Poland,battery,44,2.432909888758441e-05
Poland,battery,45,2.432909888758441e-05
Poland,battery,46,2.432909888758441e-05
Poland,battery,47,0.0007093334211819
Poland,battery,48,0.0007093334211819
Poland,battery,49,1.1112428538407752e-06
Poland,battery,50,0.0007093334211819
Poland,battery,51,0.0007093334211819
Poland,battery,52,0.0007093334211819
Poland,battery,53,0.0016566585090712
Poland,battery,54,0.0016566585090712
Poland,battery,55,1.1112428538407752e-06
Poland,battery,56,0.0016566585090712
Poland,battery,57,0.0016566585090712
Poland,battery,58,0.0016566585090712
Poland,battery,59,0.0018664089342137
Poland,battery,60,0.0018664089342137
Poland,battery,61,1.3558591063819563e-05
Poland,battery,62,0.0018664089342137
Poland,battery,63,0.0018664089342137
Poland,battery,64,0.0018664089342137
Poland,battery,65,0.0014901948692122
Poland,battery,66,1.1112428538407752e-06
Poland,battery,67,0.0014901948692122
Poland,battery,68,0.0014901948692122
Poland,battery,69,0.0014901948692122
Poland,battery,70,0.0014901948692122
Poland,battery,71,0.0015970370083925
Poland,battery,72,0.0015970370083925
Poland,battery,73,1.1112428538407752e-06
Poland,battery,74,0.0015970370083925
Poland,battery,75,0.0015970370083925
Poland,battery,76,0.0015970370083925
Poland,battery,77,4.816906322437524e-06
Poland,battery,78,4.816906322437524e-06
Poland,battery,79,1.1112428538407752e-06
Poland,battery,80,4.816906322437524e-06
Poland,battery,81,4.816906322437524e-06
Poland,battery,82,4.816906322437524e-06
Poland,battery,83,1.1112428538407752e-06
Poland,battery,84,1.3102753322979416e-07
Poland,battery,85,1.3102753322979416e-07
Poland,battery,86,1.3102753322979416e-07
Poland,battery,87,1.3102753322979416e-07
Poland,battery,88,1.3102753322979416e-07
Poland,battery,89,1.1112428538407752e-06
Poland,battery,90,0.0017194784228843
Poland,battery,91,0.0017194784228843
Poland,battery,92,0.0017194784228843
Poland,battery,93,0.0017194784228843
Poland,battery,94,0.0017194784228843
Poland,battery,95,0.001553598319021
Poland,battery,96,0.001553598319021
Poland,battery,97,1.1112428538407752e-06
Poland,battery,98,0.001553598319021
Poland,battery,99,0.001553598319021
Poland,battery,100,0.001553598319021
Poland,battery,101,4.75106687903498e-07
Poland,battery,102,4.75106687903498e-07
Poland,battery,103,1.1112428538407752e-06
Poland,battery,104,4.75106687903498e-07
Poland,battery,105,4.75106687903498e-07
Poland,battery,106,4.75106687903498e-07
Poland,battery,107,0.001606587972133
Poland,battery,108,0.001606587972133
Poland,battery,109,1.1112428538407752e-06
Poland,battery,110,0.001606587972133
Poland,battery,111,0.001606587972133
Poland,battery,112,0.001606587972133
Poland,battery,113,1.2307289304222832e-05
Poland,battery,114,1.1112428538407752e-06
Poland,battery,115,1.2307289304222832e-05
Poland,battery,116,1.2307289304222832e-05
Poland,battery,117,1.2307289304222832e-05
Poland,battery,118,1.2307289304222832e-05
Poland,battery,119,1.785651817852388e-07
Poland,battery,120,9.227195821861236e-07
Poland,battery,121,1.979027090868162e-07
Poland,battery,122,1.1462931401954002e-06
Poland,battery,123,1.7094139621734574e-07
Poland,battery,124,1.798443549952232e-07
Poland,battery,125,1.8036734692163968e-06
Poland,battery,126,1.9108875621943282e-07
Poland,battery,127,8.789822501847324e-07
Poland,battery,128,1.0798969786241645e-06
Poland,battery,129,0.0004889628560237
Poland,battery,130,5.619546208218725e-07
Poland,battery,131,1.3558591063819563e-05
Poland,battery,132,1.971904453222693e-07
Poland,battery,133,2.5607953479546183e-06
Poland,battery,134,1.362610943756548e-07
Poland,battery,135,1.3558591063819563e-05
Poland,battery,136,0.0004993710011669
Poland,battery,137,1.840103758339775e-07
Poland,battery,138,1.444286823804688e-07
Poland,battery,139,1.7534955475593137e-07
Poland,battery,140,2.3158892808352695e-07
Poland,battery,141,1.7889433506030765e-07
Poland,battery,142,1.5146502118663146e-07
Poland,battery,143,1.6053591240063418e-06
Poland,battery,144,2.1754615231202042e-07
Poland,battery,145,2.059358645146999e-07
Poland,battery,146,6.047501228898054e-06
Poland,battery,147,3.700187419059374e-06
Poland,battery,148,1.0868930651647418e-06
Poland,battery,149,4.641642114398733e-06
Poland,battery,150,2.6924752214759112e-06
Poland,battery,151,5.434459715238017e-06
Poland,battery,152,4.678020073645405e-06
Poland,battery,153,5.063151438028289e-06
Poland,battery,154,1.0360915212985075e-06
Poland,battery,155,4.508491606869204e-06
Poland,battery,156,6.8724840300081744e-06
Poland,battery,157,1.3558591063819563e-05
Poland,battery,158,0.0004754840777106
Poland,battery,159,3.4957866103981293e-07
Poland,battery,160,2.531767077080557e-07
Poland,battery,161,1.7906887238059441e-07
Poland,battery,162,1.937977685052097e-07
Poland,battery,163,2.1037850188393605e-07
Poland,battery,164,1.5764369324298956e-07
Poland,battery,165,2.8176783477751186e-07
Poland,battery,166,2.0489928432676761e-07
Poland,battery,167,1.7992205142647742e-07
Poland,battery,168,1.280562616060305e-06
Poland,battery,169,2.3758953127040218e-07
Poland,battery,170,2.5312270248930064e-07
Poland,battery,171,1.8204104009788893e-06
Poland,battery,172,1.604714510878023e-06
Poland,battery,173,1.7116856412340184e-07
Poland,battery,174,1.080075102918796e-07
Poland,battery,175,2.165417852446845e-07
Poland,battery,176,1.147304619467554e-06
Poland,battery,177,2.720373920407476e-07
Poland,battery,178,1.302104441364088e-07
Poland,battery,179,1.3558591063819563e-05
Poland,battery,180,0.0004818245148349
Poland,battery,181,2.110890958864237e-07
Poland,battery,182,1.767650695698674e-07
Poland,battery,183,3.937405638914761e-07
Poland,battery,184,2.395101837230635e-06
Poland,battery,185,1.712283950470646e-07
Poland,battery,186,1.2668357974624908e-07
Poland,battery,187,1.1157834688584731e-06
Poland,battery,188,2.296876975924261e-07
Poland,battery,189,2.122507202476095e-07
Poland,hydro_reservoir,0,0.002690258931044
Poland,hydro_reservoir,1,0.002690258931044
Poland,hydro_reservoir,2,0.002690258931044
Poland,hydro_reservoir,3,0.002690258931044
Poland,hydro_reservoir,4,0.002690258931044
Poland,hydro_reservoir,5,0.002690258931044
Poland,hydro_reservoir,6,0.002690258931044
Poland,hydro_reservoir,7,0.002690258931044
Poland,hydro_reservoir,8,0.002690258931044
Poland,hydro_reservoir,9,0.002690258931044
Poland,hydro_reservoir,10,0.002690258931044
Poland,hydro_reservoir,11,0.002690258931044
Poland,hydro_reservoir,12,0.002690258931044
Poland,hydro_reservoir,13,0.002690258931044
Poland,hydro_reservoir,14,0.002690258931044
Poland,hydro_reservoir,15,0.002690258931044
Poland,hydro_reservoir,16,0.002690258931044
Poland,hydro_reservoir,17,0.002690258931044
Poland,hydro_reservoir,18,0.002690258931044
Poland,hydro_reservoir,19,0.002690258931044
Poland,hydro_reservoir,20,0.002690258931044
Poland,hydro_reservoir,21,0.002690258931044
Poland,hydro_reservoir,22,0.002690258931044
Poland,hydro_reservoir,23,0.002690258931044
Poland,hydro_reservoir,24,0.002690258931044
Poland,hydro_reservoir,25,0.002690258931044
Poland,hydro_reservoir,26,0.002690258931044
Poland,hydro_reservoir,27,0.002690258931044
Poland,hydro_reservoir,28,0.002690258931044
Poland,hydro_reservoir,29,0.002690258931044
Poland,hydro_reservoir,30,0.002690258931044
Poland,hydro_reservoir,31,0.002690258931044
Poland,hydro_reservoir,32,0.002690258931044
Poland,hydro_reservoir,33,0.002690258931044
Poland,hydro_reservoir,34,0.002690258931044
Poland,hydro_reservoir,35,0.002690258931044
Poland,hydro_reservoir,36,0.002690258931044
Poland,hydro_reservoir,37,0.002690258931044
Poland,hydro_reservoir,38,0.002690258931044
Poland,hydro_reservoir,39,0.002690258931044
Poland,hydro_reservoir,40,0.002690258931044
Poland,hydro_reservoir,41,0.002690258931044
Poland,hydro_reservoir,42,0.002690258931044
Poland,hydro_reservoir,43,0.002690258931044
Poland,hydro_reservoir,44,0.002690258931044
Poland,hydro_reservoir,45,0.002690258931044
Poland,hydro_reservoir,46,0.002690258931044
Poland,hydro_reservoir,47,0.002690258931044
Poland,hydro_reservoir,48,0.002690258931044
Poland,hydro_reservoir,49,0.002690258931044
Poland,hydro_reservoir,50,0.002690258931044
Poland,hydro_reservoir,51,0.002690258931044
Poland,hydro_reservoir,52,0.002690258931044
Poland,hydro_reservoir,53,0.002690258931044
Poland,hydro_reservoir,54,0.002690258931044
Poland,hydro_reservoir,55,0.002690258931044
Poland,hydro_reservoir,56,0.002690258931044
Poland,hydro_reservoir,57,0.002690258931044
Poland,hydro_reservoir,58,0.002690258931044
Poland,hydro_reservoir,59,0.002690258931044
Poland,hydro_reservoir,60,0.002690258931044
Poland,hydro_reservoir,61,0.002690258931044
Poland,hydro_reservoir,62,0.002690258931044
Poland,hydro_reservoir,63,0.002690258931044
Poland,hydro_reservoir,64,0.002690258931044
Poland,hydro_reservoir,65,0.002690258931044
Poland,hydro_reservoir,66,0.002690258931044
Poland,hydro_reservoir,67,0.002690258931044
Poland,hydro_reservoir,68,0.002690258931044
Poland,hydro_reservoir,69,0.002690258931044
Poland,hydro_reservoir,70,0.002690258931044
Poland,hydro_reservoir,71,0.002690258931044
Poland,hydro_reservoir,72,0.002690258931044
Poland,hydro_reservoir,73,0.002690258931044
Poland,hydro_reservoir,74,0.002690258931044
Poland,hydro_reservoir,75,0.002690258931044
Poland,hydro_reservoir,76,0.002690258931044
Poland,hydro_reservoir,77,0.002690258931044
Poland,hydro_reservoir,78,0.002690258931044
Poland,hydro_reservoir,79,0.002690258931044
Poland,hydro_reservoir,80,0.002690258931044
