region,technology,spore,scenario_eu,capacity_gw
Luxembourg,CHP,98,7,0.6601936660839437
Luxembourg,CHP,99,7,0.6601936660839437
Luxembourg,CHP,100,7,0.6601936660839437
Luxembourg,CHP,101,2,0.0104169702994693
Luxembourg,CHP,102,2,0.0104169702994693
Luxembourg,CHP,103,2,0.0105563748941382
Luxembourg,CHP,104,2,0.0104169702994693
Luxembourg,CHP,105,2,0.0104169702994693
Luxembourg,CHP,106,2,0.0104169702994693
Luxembourg,CHP,107,6,0.917400849385306
Luxembourg,CHP,108,6,0.917400849385306
Luxembourg,CHP,109,2,0.0105563748941382
Luxembourg,CHP,110,6,0.917400849385306
Luxembourg,CHP,111,6,0.917400849385306
Luxembourg,CHP,112,6,0.917400849385306
Luxembourg,CHP,113,9,0.0114988223184666
Luxembourg,CHP,114,2,0.0105563748941382
Luxembourg,CHP,115,9,0.0114988223184666
Luxembourg,CHP,116,9,0.0114988223184666
Luxembourg,CHP,117,9,0.0114988223184666
Luxembourg,CHP,118,9,0.0114988223184666
Luxembourg,CHP,119,0,0.525099880309806
Luxembourg,CHP,120,0,0.0149726208499604
Luxembourg,CHP,121,3,0.0111553644189762
Luxembourg,CHP,122,0,0.0175208604179788
Luxembourg,CHP,123,0,0.0111387342215727
Luxembourg,CHP,124,0,0.0113750433323613
Luxembourg,CHP,125,0,0.6516537599869434
Luxembourg,CHP,126,0,0.0127276262561353
Luxembourg,CHP,127,3,0.560956081975863
Luxembourg,CHP,128,3,0.0120966292591573
Luxembourg,CHP,129,4,0.1877211171667784
Luxembourg,CHP,130,0,0.0283527435549593
Luxembourg,CHP,131,2,0.0135304573303775
Luxembourg,CHP,132,0,0.6249555923479385
Luxembourg,CHP,133,0,0.0255884766858581
Luxembourg,CHP,134,0,0.0105675335418101
Luxembourg,CHP,135,2,0.0135304573303775
Luxembourg,CHP,136,4,0.1836173244483385
Luxembourg,CHP,137,8,0.5665784451016478
Luxembourg,CHP,138,8,0.0123436396743342
Luxembourg,CHP,139,8,0.0173624437456515
Luxembourg,CHP,140,8,0.0115607909323204
Luxembourg,CHP,141,8,0.0115758161921349
Luxembourg,CHP,142,8,0.0105688274868061
Luxembourg,CHP,143,8,0.0127622098952539
Luxembourg,CHP,144,8,0.0111451245899874
Luxembourg,CHP,145,8,0.5313350590754481
Luxembourg,CHP,146,4,1.1304717877153627
Luxembourg,CHP,147,4,0.0368038981600471
Luxembourg,CHP,148,2,0.0105587316446442
Luxembourg,CHP,149,4,0.1263680567684928
Luxembourg,CHP,150,4,0.027688319721825
Luxembourg,CHP,151,4,0.1194070366603378
Luxembourg,CHP,152,4,0.1205430260875466
Luxembourg,CHP,153,4,0.0860181106474296
Luxembourg,CHP,154,4,0.0113485189586063
Luxembourg,CHP,155,4,0.0282866797698267
Luxembourg,CHP,156,4,0.1275184320702642
Luxembourg,CHP,157,2,0.0135304573303775
Luxembourg,CHP,158,4,0.1934060296692876
Luxembourg,CHP,159,3,0.5619469634334073
Luxembourg,CHP,160,0,0.0146513660588513
Luxembourg,CHP,161,0,0.0173735228453919
Luxembourg,CHP,162,0,0.0116425596739867
Luxembourg,CHP,163,0,0.011685531689237
Luxembourg,CHP,164,0,0.0106702822491501
Luxembourg,CHP,165,3,0.010680209618425
Luxembourg,CHP,166,3,0.0112284801962321
Luxembourg,CHP,167,0,0.5210525126775061
Luxembourg,CHP,168,3,0.0112541422528396
Luxembourg,CHP,169,3,0.0104891591759274
Luxembourg,CHP,170,3,0.0104754374107095
Luxembourg,CHP,171,3,0.0117575961946144
Luxembourg,CHP,172,3,0.0125375516850298
Luxembourg,CHP,173,4,0.0103554756104585
Luxembourg,CHP,174,4,0.0102960814378098
Luxembourg,CHP,175,3,0.0104343842737734
Luxembourg,CHP,176,2,0.0105583329854213
Luxembourg,CHP,177,3,0.0105600113268003
Luxembourg,CHP,178,4,0.0103273804507857
Luxembourg,CHP,179,2,0.0135304573303775
Luxembourg,CHP,180,4,0.197457072936031
Luxembourg,CHP,181,8,0.563658442043367
Luxembourg,CHP,182,8,0.0124965053429841
Luxembourg,CHP,183,8,0.0221480463452195
Luxembourg,CHP,184,8,0.0238381902431949
Luxembourg,CHP,185,8,0.0113424112537967
Luxembourg,CHP,186,8,0.0105393964935124
Luxembourg,CHP,187,8,0.0119304969768683
Luxembourg,CHP,188,8,0.011251705940594
Luxembourg,CHP,189,8,0.5311859461472801
Luxembourg,Onshore wind,0,2,1.3180903014691
Luxembourg,Onshore wind,1,4,0.0
Luxembourg,Onshore wind,2,3,0.0133697431340075
Luxembourg,Onshore wind,3,0,0.0001948359012635
Luxembourg,Onshore wind,4,0,0.0004115448250207
Luxembourg,Onshore wind,5,0,3.1906014876258
Luxembourg,Onshore wind,6,0,3.1142935329118
Luxembourg,Onshore wind,7,0,0.0001132583362169
Luxembourg,Onshore wind,8,3,5.9159086231924
Luxembourg,Onshore wind,9,3,0.0001247389145154
Luxembourg,Onshore wind,10,0,0.0003404741204594
Luxembourg,Onshore wind,11,7,4.9580401111216
Luxembourg,Onshore wind,12,2,1.3009122301915998
Luxembourg,Onshore wind,13,7,4.9580401111216
Luxembourg,Onshore wind,14,7,4.9580401111216
Luxembourg,Onshore wind,15,7,4.9580401111216
Luxembourg,Onshore wind,16,7,4.9580401111216
Luxembourg,Onshore wind,17,7,5.7941274844705
Luxembourg,Onshore wind,18,2,1.3180903014691
Luxembourg,Onshore wind,19,7,5.7941274844705
Luxembourg,Onshore wind,20,7,5.7941274844705
Luxembourg,Onshore wind,21,7,5.7941274844705
Luxembourg,Onshore wind,22,7,5.7941274844705
Luxembourg,Onshore wind,23,2,1.3009122301915998
Luxembourg,Onshore wind,24,2,1.2547363263796
Luxembourg,Onshore wind,25,2,1.2547363263796
Luxembourg,Onshore wind,26,2,1.2547363263796
Luxembourg,Onshore wind,27,2,1.2547363263796
Luxembourg,Onshore wind,28,2,1.2547363263796
Luxembourg,Onshore wind,29,1,0.0012778075932487
Luxembourg,Onshore wind,30,1,0.0012778075932487
Luxembourg,Onshore wind,31,2,1.3009122301915998
Luxembourg,Onshore wind,32,1,0.0012778075932487
Luxembourg,Onshore wind,33,1,0.0012778075932487
Luxembourg,Onshore wind,34,1,0.0012778075932487
Luxembourg,Onshore wind,35,7,4.866831820856399
Luxembourg,Onshore wind,36,7,4.866831820856399
Luxembourg,Onshore wind,37,2,1.3009122301915998
Luxembourg,Onshore wind,38,7,4.866831820856399
Luxembourg,Onshore wind,39,7,4.866831820856399
Luxembourg,Onshore wind,40,7,4.866831820856399
Luxembourg,Onshore wind,41,5,0.0051532814525774
Luxembourg,Onshore wind,42,5,0.0051532814525774
Luxembourg,Onshore wind,43,2,1.3009122301915998
Luxembourg,Onshore wind,44,5,0.0051532814525774
Luxembourg,Onshore wind,45,5,0.0051532814525774
Luxembourg,Onshore wind,46,5,0.0051532814525774
Luxembourg,Onshore wind,47,4,6.1844427286126
Luxembourg,Onshore wind,48,4,6.1844427286126
Luxembourg,Onshore wind,49,2,1.3009122301915998
Luxembourg,Onshore wind,50,4,6.1844427286126
Luxembourg,Onshore wind,51,4,6.1844427286126
Luxembourg,Onshore wind,52,4,6.1844427286126
Luxembourg,Onshore wind,53,7,4.9580401111216
Luxembourg,Onshore wind,54,7,4.9580401111216
Luxembourg,Onshore wind,55,2,1.3009122301915998
Luxembourg,Onshore wind,56,7,4.9580401111216
Luxembourg,Onshore wind,57,7,4.9580401111216
Luxembourg,Onshore wind,58,7,4.9580401111216
Luxembourg,Onshore wind,59,7,5.7941274844705
Luxembourg,Onshore wind,60,7,5.7941274844705
Luxembourg,Onshore wind,61,2,1.3180903014691
Luxembourg,Onshore wind,62,7,5.7941274844705
Luxembourg,Onshore wind,63,7,5.7941274844705
Luxembourg,Onshore wind,64,7,5.7941274844705
Luxembourg,Onshore wind,65,7,0.0
Luxembourg,Onshore wind,66,2,1.3009122301915998
Luxembourg,Onshore wind,67,7,0.0
Luxembourg,Onshore wind,68,7,0.0
Luxembourg,Onshore wind,69,7,0.0
Luxembourg,Onshore wind,70,7,0.0
Luxembourg,Onshore wind,71,7,4.38647959425
Luxembourg,Onshore wind,72,7,4.38647959425
Luxembourg,Onshore wind,73,2,1.3009122301915998
Luxembourg,Onshore wind,74,7,4.38647959425
Luxembourg,Onshore wind,75,7,4.38647959425
Luxembourg,Onshore wind,76,7,4.38647959425
Luxembourg,Onshore wind,77,9,7.4527979685367
Luxembourg,Onshore wind,78,9,7.4527979685367
Luxembourg,Onshore wind,79,2,1.3009122301915998
Luxembourg,Onshore wind,80,9,7.4527979685367
Luxembourg,Onshore wind,81,9,7.4527979685367
Luxembourg,Onshore wind,82,9,7.4527979685367
Luxembourg,Onshore wind,83,2,1.3009122301915998
Luxembourg,Onshore wind,84,2,2.0649945939637
Luxembourg,Onshore wind,85,2,2.0649945939637
Luxembourg,Onshore wind,86,2,2.0649945939637
Luxembourg,Onshore wind,87,2,2.0649945939637
Luxembourg,Onshore wind,88,2,2.0649945939637
Luxembourg,Onshore wind,89,2,1.3009122301915998
Luxembourg,Onshore wind,90,7,5.0486264317385
Luxembourg,Onshore wind,91,7,5.0486264317385
Luxembourg,Onshore wind,92,7,5.0486264317385
Luxembourg,Onshore wind,93,7,5.0486264317385
Luxembourg,Onshore wind,94,7,5.0486264317385
Luxembourg,Onshore wind,95,7,4.9741105660754
Luxembourg,Onshore wind,96,7,4.9741105660754
Luxembourg,Onshore wind,97,2,1.3009122301915998
Luxembourg,Onshore wind,98,7,4.9741105660754
Luxembourg,Onshore wind,99,7,4.9741105660754
Luxembourg,Onshore wind,100,7,4.9741105660754
Luxembourg,Onshore wind,101,2,5.5187858860444
Luxembourg,Onshore wind,102,2,5.5187858860444
Luxembourg,Onshore wind,103,2,1.3009122301915998
Luxembourg,Onshore wind,104,2,5.5187858860444
Luxembourg,Onshore wind,105,2,5.5187858860444
Luxembourg,Onshore wind,106,2,5.5187858860444
Luxembourg,Onshore wind,107,6,0.0
Luxembourg,Onshore wind,108,6,0.0
Luxembourg,Onshore wind,109,2,1.3009122301915998
Luxembourg,Onshore wind,110,6,0.0
Luxembourg,Onshore wind,111,6,0.0
Luxembourg,Onshore wind,112,6,0.0
Luxembourg,Onshore wind,113,9,7.4671603039722
Luxembourg,Onshore wind,114,2,1.3009122301915998
Luxembourg,Onshore wind,115,9,7.4671603039722
Luxembourg,Onshore wind,116,9,7.4671603039722
Luxembourg,Onshore wind,117,9,7.4671603039722
Luxembourg,Onshore wind,118,9,7.4671603039722
Luxembourg,Onshore wind,119,0,0.0003404741204594
Luxembourg,Onshore wind,120,0,3.9889369411876
Luxembourg,Onshore wind,121,3,0.0001247389145154
Luxembourg,Onshore wind,122,0,4.4252727284108
Luxembourg,Onshore wind,123,0,0.0002015906654064
Luxembourg,Onshore wind,124,0,3.1142935329118
Luxembourg,Onshore wind,125,0,0.0048999303113353
Luxembourg,Onshore wind,126,0,0.0001948359012635
Luxembourg,Onshore wind,127,3,0.0133697431340075
Luxembourg,Onshore wind,128,3,5.9159086231924
Luxembourg,Onshore wind,129,4,0.0
Luxembourg,Onshore wind,130,0,0.0004115448250207
Luxembourg,Onshore wind,131,2,1.3180903014691
Luxembourg,Onshore wind,132,0,0.0005215593420467
Luxembourg,Onshore wind,133,0,3.1906014876258
Luxembourg,Onshore wind,134,0,0.0001132583362169
Luxembourg,Onshore wind,135,2,1.3180903014691
Luxembourg,Onshore wind,136,4,0.0
Luxembourg,Onshore wind,137,8,0.0033538457786615
Luxembourg,Onshore wind,138,8,0.0001374151702026
Luxembourg,Onshore wind,139,8,0.0001079793482251
Luxembourg,Onshore wind,140,8,3.2750845451863
Luxembourg,Onshore wind,141,8,3.2609821726004
Luxembourg,Onshore wind,142,8,0.0001743170915489
Luxembourg,Onshore wind,143,8,5.9159271116272
Luxembourg,Onshore wind,144,8,0.0001179416621957
Luxembourg,Onshore wind,145,8,0.0003310002184352
Luxembourg,Onshore wind,146,4,0.0365025631503213
Luxembourg,Onshore wind,147,4,0.0056986252855771
Luxembourg,Onshore wind,148,2,1.3026921399497
Luxembourg,Onshore wind,149,4,0.0100159905113533
Luxembourg,Onshore wind,150,4,5.987485608439299
Luxembourg,Onshore wind,151,4,4.4680564756298
Luxembourg,Onshore wind,152,4,0.1272393035880999
Luxembourg,Onshore wind,153,4,2.8798407387281
Luxembourg,Onshore wind,154,4,0.0011353324001284
Luxembourg,Onshore wind,155,4,6.8303158349753
Luxembourg,Onshore wind,156,4,0.0554516670684562
Luxembourg,Onshore wind,157,2,1.3180903014691
Luxembourg,Onshore wind,158,4,0.0
Luxembourg,Onshore wind,159,3,0.0046975106629778
Luxembourg,Onshore wind,160,0,0.0002772736010833
Luxembourg,Onshore wind,161,0,0.0001171571874725
Luxembourg,Onshore wind,162,0,3.2556772955512
Luxembourg,Onshore wind,163,0,2.8856571261921
Luxembourg,Onshore wind,164,0,0.0001538076797613
Luxembourg,Onshore wind,165,3,5.9159701332128
Luxembourg,Onshore wind,166,3,0.0001234885713229
Luxembourg,Onshore wind,167,0,0.0003589871909151
Luxembourg,Onshore wind,168,3,1.5197540035952
Luxembourg,Onshore wind,169,3,1.5179448748048
Luxembourg,Onshore wind,170,3,2.9812404436140003
Luxembourg,Onshore wind,171,3,4.8934995443148
Luxembourg,Onshore wind,172,3,0.0079269713338848
Luxembourg,Onshore wind,173,4,5.097252608621799
Luxembourg,Onshore wind,174,4,4.232692686702368e-05
Luxembourg,Onshore wind,175,3,0.0006883111873319
Luxembourg,Onshore wind,176,2,1.3006016030887
Luxembourg,Onshore wind,177,3,4.2709006802447
Luxembourg,Onshore wind,178,4,0.0001808810026333
Luxembourg,Onshore wind,179,2,1.3180903014691
Luxembourg,Onshore wind,180,4,0.0
Luxembourg,Onshore wind,181,8,0.0041514774614625
Luxembourg,Onshore wind,182,8,0.0001668413260819
Luxembourg,Onshore wind,183,8,0.000304458670894
Luxembourg,Onshore wind,184,8,3.2029441642492
Luxembourg,Onshore wind,185,8,3.2436224247618
Luxembourg,Onshore wind,186,8,0.000165851246882
Luxembourg,Onshore wind,187,8,5.9157395104165
Luxembourg,Onshore wind,188,8,0.0001160586331779
Luxembourg,Onshore wind,189,8,0.0003363770197818
Luxembourg,PV,0,2,1.346739580050718
Luxembourg,PV,1,4,0.2005251914242
Luxembourg,PV,2,3,0.0007471963921877
Luxembourg,PV,3,0,0.0004380582081453
Luxembourg,PV,4,0,0.0004127956939467
Luxembourg,PV,5,0,0.002562181206266
Luxembourg,PV,6,0,0.0009364643617234
Luxembourg,PV,7,0,2.941746558089888e-05
Luxembourg,PV,8,3,0.0004771462414348
Luxembourg,PV,9,3,9.387458839035974
Luxembourg,PV,10,0,0.000107925087146
Luxembourg,PV,11,7,5.0898015653668
Luxembourg,PV,12,2,1.3207199015368885
Luxembourg,PV,13,7,5.0898015653668
Luxembourg,PV,14,7,5.0898015653668
Luxembourg,PV,15,7,5.0898015653668
Luxembourg,PV,16,7,5.0898015653668
Luxembourg,PV,17,7,5.2486080247895
Luxembourg,PV,18,2,1.346739580050718
Luxembourg,PV,19,7,5.2486080247895
Luxembourg,PV,20,7,5.2486080247895
Luxembourg,PV,21,7,5.2486080247895
Luxembourg,PV,22,7,5.2486080247895
Luxembourg,PV,23,2,1.3207199015368885
Luxembourg,PV,24,2,1.3872650730676377
Luxembourg,PV,25,2,1.3872650730676377
Luxembourg,PV,26,2,1.3872650730676377
Luxembourg,PV,27,2,1.3872650730676377
Luxembourg,PV,28,2,1.3872650730676377
Luxembourg,PV,29,1,0.0092785849805116
Luxembourg,PV,30,1,0.0092785849805116
Luxembourg,PV,31,2,1.3207199015368885
Luxembourg,PV,32,1,0.0092785849805116
Luxembourg,PV,33,1,0.0092785849805116
Luxembourg,PV,34,1,0.0092785849805116
Luxembourg,PV,35,7,4.936191607239599
Luxembourg,PV,36,7,4.936191607239599
Luxembourg,PV,37,2,1.3207199015368885
Luxembourg,PV,38,7,4.936191607239599
Luxembourg,PV,39,7,4.936191607239599
Luxembourg,PV,40,7,4.936191607239599
Luxembourg,PV,41,5,9.863593482216547
Luxembourg,PV,42,5,9.863593482216547
Luxembourg,PV,43,2,1.3207199015368885
Luxembourg,PV,44,5,9.863593482216547
Luxembourg,PV,45,5,9.863593482216547
Luxembourg,PV,46,5,9.863593482216547
Luxembourg,PV,47,4,0.2977705413933
Luxembourg,PV,48,4,0.2977705413933
Luxembourg,PV,49,2,1.3207199015368885
Luxembourg,PV,50,4,0.2977705413933
Luxembourg,PV,51,4,0.2977705413933
Luxembourg,PV,52,4,0.2977705413933
Luxembourg,PV,53,7,5.0898015653668
Luxembourg,PV,54,7,5.0898015653668
Luxembourg,PV,55,2,1.3207199015368885
Luxembourg,PV,56,7,5.0898015653668
Luxembourg,PV,57,7,5.0898015653668
Luxembourg,PV,58,7,5.0898015653668
Luxembourg,PV,59,7,5.2486080247895
Luxembourg,PV,60,7,5.2486080247895
Luxembourg,PV,61,2,1.346739580050718
Luxembourg,PV,62,7,5.2486080247895
Luxembourg,PV,63,7,5.2486080247895
Luxembourg,PV,64,7,5.2486080247895
Luxembourg,PV,65,7,6.886821873545
Luxembourg,PV,66,2,1.3207199015368885
Luxembourg,PV,67,7,6.886821873545
Luxembourg,PV,68,7,6.886821873545
Luxembourg,PV,69,7,6.886821873545
Luxembourg,PV,70,7,6.886821873545
Luxembourg,PV,71,7,4.978261188391
Luxembourg,PV,72,7,4.978261188391
Luxembourg,PV,73,2,1.3207199015368885
Luxembourg,PV,74,7,4.978261188391
Luxembourg,PV,75,7,4.978261188391
Luxembourg,PV,76,7,4.978261188391
Luxembourg,PV,77,9,0.0025319969330326
Luxembourg,PV,78,9,0.0025319969330326
Luxembourg,PV,79,2,1.3207199015368885
Luxembourg,PV,80,9,0.0025319969330326
Luxembourg,PV,81,9,0.0025319969330326
Luxembourg,PV,82,9,0.0025319969330326
Luxembourg,PV,83,2,1.3207199015368885
Luxembourg,PV,84,2,0.5803399031953581
Luxembourg,PV,85,2,0.5803399031953581
Luxembourg,PV,86,2,0.5803399031953581
Luxembourg,PV,87,2,0.5803399031953581
Luxembourg,PV,88,2,0.5803399031953581
Luxembourg,PV,89,2,1.3207199015368885
Luxembourg,PV,90,7,5.054008644031801
Luxembourg,PV,91,7,5.054008644031801
Luxembourg,PV,92,7,5.054008644031801
Luxembourg,PV,93,7,5.054008644031801
Luxembourg,PV,94,7,5.054008644031801
Luxembourg,PV,95,7,4.8931941234574
Luxembourg,PV,96,7,4.8931941234574
Luxembourg,PV,97,2,1.3207199015368885
Luxembourg,PV,98,7,4.8931941234574
Luxembourg,PV,99,7,4.8931941234574
Luxembourg,PV,100,7,4.8931941234574
Luxembourg,PV,101,2,0.021023140888984
Luxembourg,PV,102,2,0.021023140888984
Luxembourg,PV,103,2,1.3207199015368885
Luxembourg,PV,104,2,0.021023140888984
Luxembourg,PV,105,2,0.021023140888984
Luxembourg,PV,106,2,0.021023140888984
Luxembourg,PV,107,6,5.988601550615701
Luxembourg,PV,108,6,5.988601550615701
Luxembourg,PV,109,2,1.3207199015368885
Luxembourg,PV,110,6,5.988601550615701
Luxembourg,PV,111,6,5.988601550615701
Luxembourg,PV,112,6,5.988601550615701
Luxembourg,PV,113,9,0.0050316044536893
Luxembourg,PV,114,2,1.3207199015368885
Luxembourg,PV,115,9,0.0050316044536893
Luxembourg,PV,116,9,0.0050316044536893
Luxembourg,PV,117,9,0.0050316044536893
Luxembourg,PV,118,9,0.0050316044536893
Luxembourg,PV,119,0,0.000107925087146
Luxembourg,PV,120,0,0.0015521348377077
Luxembourg,PV,121,3,9.387458839035974
Luxembourg,PV,122,0,0.0432671384327859
Luxembourg,PV,123,0,8.990188103710233
Luxembourg,PV,124,0,0.0009364643617234
Luxembourg,PV,125,0,0.0023509036025684
Luxembourg,PV,126,0,0.0004380582081453
Luxembourg,PV,127,3,0.0007471963921877
Luxembourg,PV,128,3,0.0004771462414348
Luxembourg,PV,129,4,0.2005251914242
Luxembourg,PV,130,0,0.0004127956939467
Luxembourg,PV,131,2,1.346739580050718
Luxembourg,PV,132,0,0.000939081954993
Luxembourg,PV,133,0,0.002562181206266
Luxembourg,PV,134,0,2.941746558089888e-05
Luxembourg,PV,135,2,1.346739580050718
Luxembourg,PV,136,4,0.2014855552942
Luxembourg,PV,137,8,0.0001759519125453
Luxembourg,PV,138,8,0.0002823816960359
Luxembourg,PV,139,8,0.0001131676532228
Luxembourg,PV,140,8,0.0002318305461213
Luxembourg,PV,141,8,0.0009136550975486
Luxembourg,PV,142,8,4.216288911502051e-05
Luxembourg,PV,143,8,0.0006906823740037
Luxembourg,PV,144,8,9.429666508421713
Luxembourg,PV,145,8,0.0001131549110422
Luxembourg,PV,146,4,0.0097117622347747
Luxembourg,PV,147,4,0.0044766693731447
Luxembourg,PV,148,2,1.3215777720986477
Luxembourg,PV,149,4,0.010476236436297
Luxembourg,PV,150,4,0.0055854434706525
Luxembourg,PV,151,4,0.0131085492988508
Luxembourg,PV,152,4,3.887206939215902
Luxembourg,PV,153,4,0.5305293310546411
Luxembourg,PV,154,4,0.0008646268264743
Luxembourg,PV,155,4,0.0067928962900786
Luxembourg,PV,156,4,0.6682953111251011
Luxembourg,PV,157,2,1.346739580050718
Luxembourg,PV,158,4,0.2125485066249
Luxembourg,PV,159,3,0.0002640505843254
Luxembourg,PV,160,0,0.000635537952574
Luxembourg,PV,161,0,0.0001119682303368
Luxembourg,PV,162,0,0.0001816831051269
Luxembourg,PV,163,0,0.0010257282820961
Luxembourg,PV,164,0,3.5520824978376776e-05
Luxembourg,PV,165,3,0.0001344229719825
Luxembourg,PV,166,3,9.38662203802606
Luxembourg,PV,167,0,0.0001145505322865
Luxembourg,PV,168,3,6.836251988637147
Luxembourg,PV,169,3,0.0047771439146899
Luxembourg,PV,170,3,6.664642192958709
Luxembourg,PV,171,3,0.0095302341741851
Luxembourg,PV,172,3,0.092229930616445
Luxembourg,PV,173,4,0.0016291502196713
Luxembourg,PV,174,4,6.847917429432046e-05
Luxembourg,PV,175,3,8.644553140693239
Luxembourg,PV,176,2,1.3264060640309785
Luxembourg,PV,177,3,0.0115657173108277
Luxembourg,PV,178,4,0.0002589131039697
Luxembourg,PV,179,2,1.346739580050718
Luxembourg,PV,180,4,0.2106065897453
Luxembourg,PV,181,8,0.000179711244725
Luxembourg,PV,182,8,0.0003390445602735
Luxembourg,PV,183,8,0.0002994315131071
Luxembourg,PV,184,8,0.0024019338191412
Luxembourg,PV,185,8,0.0007850658665417
Luxembourg,PV,186,8,3.362818956809671e-05
Luxembourg,PV,187,8,0.0004955850697709
Luxembourg,PV,188,8,9.39722810091805
Luxembourg,PV,189,8,0.0001120114149064
Montenegro,CCGT,0,2,0.0005971944058499
Montenegro,CCGT,1,4,0.0183979533877988
Montenegro,CCGT,2,3,0.0003297982840263
Montenegro,CCGT,3,0,7.10612554309444e-05
Montenegro,CCGT,4,0,0.0001913251651471
Montenegro,CCGT,5,0,0.0006303417736988
Montenegro,CCGT,6,0,7.04270108126548e-05
Montenegro,CCGT,7,0,5.6545654010724986e-05
Montenegro,CCGT,8,3,0.0004458659279128
Montenegro,CCGT,9,3,7.254192166021777e-05
Montenegro,CCGT,10,0,0.0001023634701216
Montenegro,CCGT,11,7,0.0549261189157956
Montenegro,CCGT,12,2,5.328323039474496e-05
Montenegro,CCGT,13,7,0.0549261189157956
Montenegro,CCGT,14,7,0.0549261189157956
Montenegro,CCGT,15,7,0.0549261189157956
Montenegro,CCGT,16,7,0.0549261189157956
Montenegro,CCGT,17,7,0.0375725493556136
Montenegro,CCGT,18,2,0.0005971944058499
Montenegro,CCGT,19,7,0.0375725493556136
Montenegro,CCGT,20,7,0.0375725493556136
Montenegro,CCGT,21,7,0.0375725493556136
Montenegro,CCGT,22,7,0.0375725493556136
Montenegro,CCGT,23,2,5.328323039474496e-05
Montenegro,CCGT,24,2,9.280763903260924e-06
Montenegro,CCGT,25,2,9.280763903260924e-06
Montenegro,CCGT,26,2,9.280763903260924e-06
Montenegro,CCGT,27,2,9.280763903260924e-06
Montenegro,CCGT,28,2,9.280763903260924e-06
Montenegro,CCGT,29,1,0.0004431765403628
Montenegro,CCGT,30,1,0.0004431765403628
Montenegro,CCGT,31,2,5.328323039474496e-05
Montenegro,CCGT,32,1,0.0004431765403628
Montenegro,CCGT,33,1,0.0004431765403628
Montenegro,CCGT,34,1,0.0004431765403628
Montenegro,CCGT,35,7,0.0528519460378196
Montenegro,CCGT,36,7,0.0528519460378196
Montenegro,CCGT,37,2,5.328323039474496e-05
Montenegro,CCGT,38,7,0.0528519460378196
Montenegro,CCGT,39,7,0.0528519460378196
Montenegro,CCGT,40,7,0.0528519460378196
Montenegro,CCGT,41,5,0.000629302998972
Montenegro,CCGT,42,5,0.000629302998972
Montenegro,CCGT,43,2,5.328323039474496e-05
Montenegro,CCGT,44,5,0.000629302998972
Montenegro,CCGT,45,5,0.000629302998972
Montenegro,CCGT,46,5,0.000629302998972
Montenegro,CCGT,47,4,0.0398787481389692
Montenegro,CCGT,48,4,0.0398787481389692
Montenegro,CCGT,49,2,5.328323039474496e-05
Montenegro,CCGT,50,4,0.0398787481389692
Montenegro,CCGT,51,4,0.0398787481389692
Montenegro,CCGT,52,4,0.0398787481389692
Montenegro,CCGT,53,7,0.0549261189157956
Montenegro,CCGT,54,7,0.0549261189157956
Montenegro,CCGT,55,2,5.328323039474496e-05
Montenegro,CCGT,56,7,0.0549261189157956
Montenegro,CCGT,57,7,0.0549261189157956
Montenegro,CCGT,58,7,0.0549261189157956
Montenegro,CCGT,59,7,0.0375725493556136
Montenegro,CCGT,60,7,0.0375725493556136
Montenegro,CCGT,61,2,0.0005971944058499
Montenegro,CCGT,62,7,0.0375725493556136
Montenegro,CCGT,63,7,0.0375725493556136
Montenegro,CCGT,64,7,0.0375725493556136
Montenegro,CCGT,65,7,0.0573001137207167
Montenegro,CCGT,66,2,5.328323039474496e-05
Montenegro,CCGT,67,7,0.0573001137207167
Montenegro,CCGT,68,7,0.0573001137207167
Montenegro,CCGT,69,7,0.0573001137207167
Montenegro,CCGT,70,7,0.0573001137207167
Montenegro,CCGT,71,7,0.0406365603833558
Montenegro,CCGT,72,7,0.0406365603833558
Montenegro,CCGT,73,2,5.328323039474496e-05
Montenegro,CCGT,74,7,0.0406365603833558
Montenegro,CCGT,75,7,0.0406365603833558
Montenegro,CCGT,76,7,0.0406365603833558
Montenegro,CCGT,77,9,0.0002043710920945
Montenegro,CCGT,78,9,0.0002043710920945
Montenegro,CCGT,79,2,5.328323039474496e-05
Montenegro,CCGT,80,9,0.0002043710920945
Montenegro,CCGT,81,9,0.0002043710920945
Montenegro,CCGT,82,9,0.0002043710920945
Montenegro,CCGT,83,2,5.328323039474496e-05
Montenegro,CCGT,84,2,6.670339495928953e-06
Montenegro,CCGT,85,2,6.670339495928953e-06
Montenegro,CCGT,86,2,6.670339495928953e-06
Montenegro,CCGT,87,2,6.670339495928953e-06
Montenegro,CCGT,88,2,6.670339495928953e-06
Montenegro,CCGT,89,2,5.328323039474496e-05
Montenegro,CCGT,90,7,0.060577066903648
Montenegro,CCGT,91,7,0.060577066903648
Montenegro,CCGT,92,7,0.060577066903648
Montenegro,CCGT,93,7,0.060577066903648
Montenegro,CCGT,94,7,0.060577066903648
Montenegro,CCGT,95,7,0.0544906703618542
Montenegro,CCGT,96,7,0.0544906703618542
Montenegro,CCGT,97,2,5.328323039474496e-05
Montenegro,CCGT,98,7,0.0544906703618542
Montenegro,CCGT,99,7,0.0544906703618542
Montenegro,CCGT,100,7,0.0544906703618542
Montenegro,CCGT,101,2,2.842116095386514e-05
Montenegro,CCGT,102,2,2.842116095386514e-05
Montenegro,CCGT,103,2,5.328323039474496e-05
