spore,importing_region,exporting_region,grid_transfer_capacity
77,Norway,Sweden,4.098
77,Norway,United Kingdom,3.4
77,Poland,Czechia,2.1
77,Poland,Denmark,0.6
77,Poland,Germany,5.1000000000000005
77,Poland,Lithuania,1.0
77,Poland,Slovakia,0.6
77,Poland,Sweden,0.6
77,Portugal,Spain,3.5500000000000003
77,Romania,Bulgaria,1.7
77,Romania,Hungary,1.4
77,Romania,Serbia,2.5
77,Serbia,Albania,0.9
77,Serbia,Bosnia Herzegovina,3.1
77,Serbia,Bulgaria,0.9
77,Serbia,Croatia,0.7
77,Serbia,Hungary,0.7
77,Serbia,Montenegro,2.9
77,Serbia,North Macedonia,1.9
77,Serbia,Romania,2.5
77,Slovakia,Czechia,2.7
77,Slovakia,Hungary,5.4
77,Slovakia,Poland,0.6
77,Slovenia,Austria,1.6
77,Slovenia,Croatia,3.4
77,Slovenia,Hungary,0.9
77,Slovenia,Italy,3.6
77,Spain,France,10.9
77,Spain,Portugal,3.5500000000000003
77,Sweden,Denmark,2.44
77,Sweden,Finland,3.95
77,Sweden,Germany,2.6
77,Sweden,Lithuania,0.7
77,Sweden,Norway,4.098
77,Sweden,Poland,0.6
77,Switzerland,Austria,2.4
77,Switzerland,France,9.5
77,Switzerland,Germany,6.0
77,Switzerland,Italy,8.5
77,United Kingdom,Belgium,2.4
77,United Kingdom,Denmark,1.4
77,United Kingdom,France,10.6
77,United Kingdom,Germany,1.4
77,United Kingdom,Iceland,1.0
77,United Kingdom,Ireland,2.85
77,United Kingdom,Netherlands,1.0
77,United Kingdom,Norway,3.4
78,Albania,Greece,0.8
78,Albania,Montenegro,0.9
78,Albania,North Macedonia,0.7
78,Albania,Serbia,0.9
78,Austria,Czechia,2.1
78,Austria,Germany,10.8
78,Austria,Hungary,1.6
78,Austria,Italy,2.3
78,Austria,Slovenia,1.6
78,Austria,Switzerland,2.4
78,Belgium,France,4.6
78,Belgium,Germany,2.0
78,Belgium,Luxembourg,0.7
78,Belgium,Netherlands,3.5
78,Belgium,United Kingdom,2.4
78,Bosnia Herzegovina,Croatia,4.0
78,Bosnia Herzegovina,Montenegro,1.4
78,Bosnia Herzegovina,Serbia,3.1
78,Bulgaria,Greece,0.5
78,Bulgaria,North Macedonia,0.7
78,Bulgaria,Romania,1.7
78,Bulgaria,Serbia,0.9
78,Croatia,Bosnia Herzegovina,4.0
78,Croatia,Hungary,2.3
78,Croatia,Serbia,0.7
78,Croatia,Slovenia,3.4
78,Cyprus,Greece,2.0
78,Czechia,Austria,2.1
78,Czechia,Germany,3.7
78,Czechia,Poland,2.1
78,Czechia,Slovakia,2.7
78,Denmark,Germany,4.949999999999999
78,Denmark,Netherlands,0.7
78,Denmark,Norway,1.7
78,Denmark,Poland,0.6
78,Denmark,Sweden,2.44
78,Denmark,United Kingdom,1.4
78,Estonia,Finland,1.0
78,Estonia,Latvia,0.95
78,Finland,Estonia,1.0
78,Finland,Norway,0.05
78,Finland,Sweden,3.95
78,France,Belgium,4.6
78,France,Germany,2.9
78,France,Ireland,0.7
78,France,Italy,7.699999999999999
78,France,Spain,10.9
78,France,Switzerland,9.5
78,France,United Kingdom,10.6
78,Germany,Austria,10.8
78,Germany,Belgium,2.0
78,Germany,Czechia,3.7
78,Germany,Denmark,4.949999999999999
78,Germany,France,2.9
78,Germany,Luxembourg,2.9
78,Germany,Netherlands,8.5
78,Germany,Norway,1.4
78,Germany,Poland,5.1000000000000005
78,Germany,Sweden,2.6
78,Germany,Switzerland,6.0
78,Germany,United Kingdom,1.4
78,Greece,Albania,0.8
78,Greece,Bulgaria,0.5
78,Greece,Cyprus,2.0
78,Greece,Italy,1.0
78,Greece,North Macedonia,0.6
78,Hungary,Austria,1.6
78,Hungary,Croatia,2.3
78,Hungary,Romania,1.4
78,Hungary,Serbia,0.7
78,Hungary,Slovakia,5.4
78,Hungary,Slovenia,0.9
78,Iceland,United Kingdom,1.0
78,Ireland,France,0.7
78,Ireland,United Kingdom,2.85
78,Italy,Austria,2.3
78,Italy,France,7.699999999999999
78,Italy,Greece,1.0
78,Italy,Montenegro,1.2
78,Italy,Slovenia,3.6
78,Italy,Switzerland,8.5
78,Latvia,Estonia,0.95
78,Latvia,Lithuania,1.5
78,Lithuania,Latvia,1.5
78,Lithuania,Poland,1.0
78,Lithuania,Sweden,0.7
78,Luxembourg,Belgium,0.7
78,Luxembourg,Germany,2.9
78,Montenegro,Albania,0.9
78,Montenegro,Bosnia Herzegovina,1.4
78,Montenegro,Italy,1.2
78,Montenegro,Serbia,2.9
78,Netherlands,Belgium,3.5
78,Netherlands,Denmark,0.7
78,Netherlands,Germany,8.5
78,Netherlands,Norway,0.7
78,Netherlands,United Kingdom,1.0
78,North Macedonia,Albania,0.7
78,North Macedonia,Bulgaria,0.7
78,North Macedonia,Greece,0.6
78,North Macedonia,Serbia,1.9
78,Norway,Denmark,1.7
78,Norway,Finland,0.05
78,Norway,Germany,1.4
78,Norway,Netherlands,0.7
78,Norway,Sweden,4.098
78,Norway,United Kingdom,3.4
78,Poland,Czechia,2.1
78,Poland,Denmark,0.6
78,Poland,Germany,5.1000000000000005
78,Poland,Lithuania,1.0
78,Poland,Slovakia,0.6
78,Poland,Sweden,0.6
78,Portugal,Spain,3.5500000000000003
78,Romania,Bulgaria,1.7
78,Romania,Hungary,1.4
78,Romania,Serbia,2.5
78,Serbia,Albania,0.9
78,Serbia,Bosnia Herzegovina,3.1
78,Serbia,Bulgaria,0.9
78,Serbia,Croatia,0.7
78,Serbia,Hungary,0.7
78,Serbia,Montenegro,2.9
78,Serbia,North Macedonia,1.9
78,Serbia,Romania,2.5
78,Slovakia,Czechia,2.7
78,Slovakia,Hungary,5.4
78,Slovakia,Poland,0.6
78,Slovenia,Austria,1.6
78,Slovenia,Croatia,3.4
78,Slovenia,Hungary,0.9
78,Slovenia,Italy,3.6
78,Spain,France,10.9
78,Spain,Portugal,3.5500000000000003
78,Sweden,Denmark,2.44
78,Sweden,Finland,3.95
78,Sweden,Germany,2.6
78,Sweden,Lithuania,0.7
78,Sweden,Norway,4.098
78,Sweden,Poland,0.6
78,Switzerland,Austria,2.4
78,Switzerland,France,9.5
78,Switzerland,Germany,6.0
78,Switzerland,Italy,8.5
78,United Kingdom,Belgium,2.4
78,United Kingdom,Denmark,1.4
78,United Kingdom,France,10.6
78,United Kingdom,Germany,1.4
78,United Kingdom,Iceland,1.0
78,United Kingdom,Ireland,2.85
78,United Kingdom,Netherlands,1.0
78,United Kingdom,Norway,3.4
79,Albania,Greece,0.8
79,Albania,Montenegro,0.9
79,Albania,North Macedonia,0.7
79,Albania,Serbia,0.9
79,Austria,Czechia,2.1
79,Austria,Germany,10.8
79,Austria,Hungary,1.6
79,Austria,Italy,2.3
79,Austria,Slovenia,1.6
79,Austria,Switzerland,2.4
79,Belgium,France,4.6
79,Belgium,Germany,2.0
79,Belgium,Luxembourg,0.7
79,Belgium,Netherlands,3.5
79,Belgium,United Kingdom,2.4
79,Bosnia Herzegovina,Croatia,4.0
79,Bosnia Herzegovina,Montenegro,1.4
79,Bosnia Herzegovina,Serbia,3.1
79,Bulgaria,Greece,0.5
79,Bulgaria,North Macedonia,0.7
79,Bulgaria,Romania,1.7
79,Bulgaria,Serbia,0.9
79,Croatia,Bosnia Herzegovina,4.0
79,Croatia,Hungary,2.3
79,Croatia,Serbia,0.7
79,Croatia,Slovenia,3.4
79,Cyprus,Greece,2.0
79,Czechia,Austria,2.1
79,Czechia,Germany,3.7
79,Czechia,Poland,2.1
79,Czechia,Slovakia,2.7
79,Denmark,Germany,4.949999999999999
79,Denmark,Netherlands,0.7
79,Denmark,Norway,1.7
79,Denmark,Poland,0.6
79,Denmark,Sweden,2.44
79,Denmark,United Kingdom,1.4
79,Estonia,Finland,1.0
79,Estonia,Latvia,0.95
79,Finland,Estonia,1.0
79,Finland,Norway,0.05
79,Finland,Sweden,3.95
79,France,Belgium,4.6
79,France,Germany,2.9
79,France,Ireland,0.7
79,France,Italy,7.699999999999999
79,France,Spain,10.9
79,France,Switzerland,9.5
79,France,United Kingdom,10.6
79,Germany,Austria,10.8
79,Germany,Belgium,2.0
79,Germany,Czechia,3.7
79,Germany,Denmark,4.949999999999999
79,Germany,France,2.9
79,Germany,Luxembourg,2.9
79,Germany,Netherlands,8.5
79,Germany,Norway,1.4
79,Germany,Poland,5.1000000000000005
79,Germany,Sweden,2.6
79,Germany,Switzerland,6.0
79,Germany,United Kingdom,1.4
79,Greece,Albania,0.8
79,Greece,Bulgaria,0.5
79,Greece,Cyprus,2.0
79,Greece,Italy,1.0
79,Greece,North Macedonia,0.6
79,Hungary,Austria,1.6
79,Hungary,Croatia,2.3
79,Hungary,Romania,1.4
79,Hungary,Serbia,0.7
79,Hungary,Slovakia,5.4
79,Hungary,Slovenia,0.9
79,Iceland,United Kingdom,1.0
79,Ireland,France,0.7
79,Ireland,United Kingdom,2.85
79,Italy,Austria,2.3
79,Italy,France,7.699999999999999
79,Italy,Greece,1.0
79,Italy,Montenegro,1.2
79,Italy,Slovenia,3.6
79,Italy,Switzerland,8.5
79,Latvia,Estonia,0.95
79,Latvia,Lithuania,1.5
79,Lithuania,Latvia,1.5
79,Lithuania,Poland,1.0
79,Lithuania,Sweden,0.7
79,Luxembourg,Belgium,0.7
79,Luxembourg,Germany,2.9
79,Montenegro,Albania,0.9
79,Montenegro,Bosnia Herzegovina,1.4
79,Montenegro,Italy,1.2
79,Montenegro,Serbia,2.9
79,Netherlands,Belgium,3.5
79,Netherlands,Denmark,0.7
79,Netherlands,Germany,8.5
79,Netherlands,Norway,0.7
79,Netherlands,United Kingdom,1.0
79,North Macedonia,Albania,0.7
79,North Macedonia,Bulgaria,0.7
79,North Macedonia,Greece,0.6
79,North Macedonia,Serbia,1.9
79,Norway,Denmark,1.7
79,Norway,Finland,0.05
79,Norway,Germany,1.4
79,Norway,Netherlands,0.7
79,Norway,Sweden,4.098
79,Norway,United Kingdom,3.4
79,Poland,Czechia,2.1
79,Poland,Denmark,0.6
79,Poland,Germany,5.1000000000000005
79,Poland,Lithuania,1.0
79,Poland,Slovakia,0.6
79,Poland,Sweden,0.6
79,Portugal,Spain,3.5500000000000003
79,Romania,Bulgaria,1.7
79,Romania,Hungary,1.4
79,Romania,Serbia,2.5
79,Serbia,Albania,0.9
79,Serbia,Bosnia Herzegovina,3.1
79,Serbia,Bulgaria,0.9
79,Serbia,Croatia,0.7
79,Serbia,Hungary,0.7
79,Serbia,Montenegro,2.9
79,Serbia,North Macedonia,1.9
79,Serbia,Romania,2.5
79,Slovakia,Czechia,2.7
79,Slovakia,Hungary,5.4
79,Slovakia,Poland,0.6
79,Slovenia,Austria,1.6
79,Slovenia,Croatia,3.4
79,Slovenia,Hungary,0.9
79,Slovenia,Italy,3.6
79,Spain,France,10.9
79,Spain,Portugal,3.5500000000000003
79,Sweden,Denmark,2.44
79,Sweden,Finland,3.95
79,Sweden,Germany,2.6
79,Sweden,Lithuania,0.7
79,Sweden,Norway,4.098
79,Sweden,Poland,0.6
79,Switzerland,Austria,2.4
79,Switzerland,France,9.5
79,Switzerland,Germany,6.0
79,Switzerland,Italy,8.5
79,United Kingdom,Belgium,2.4
79,United Kingdom,Denmark,1.4
79,United Kingdom,France,10.6
79,United Kingdom,Germany,1.4
79,United Kingdom,Iceland,1.0
79,United Kingdom,Ireland,2.85
79,United Kingdom,Netherlands,1.0
79,United Kingdom,Norway,3.4
80,Albania,Greece,0.8
80,Albania,Montenegro,0.9
80,Albania,North Macedonia,0.7
80,Albania,Serbia,0.9
80,Austria,Czechia,2.1
80,Austria,Germany,10.8
80,Austria,Hungary,1.6
80,Austria,Italy,2.3
80,Austria,Slovenia,1.6
80,Austria,Switzerland,2.4
80,Belgium,France,4.6
80,Belgium,Germany,2.0
80,Belgium,Luxembourg,0.7
80,Belgium,Netherlands,3.5
80,Belgium,United Kingdom,2.4
80,Bosnia Herzegovina,Croatia,4.0
80,Bosnia Herzegovina,Montenegro,1.4
80,Bosnia Herzegovina,Serbia,3.1
80,Bulgaria,Greece,0.5
80,Bulgaria,North Macedonia,0.7
80,Bulgaria,Romania,1.7
80,Bulgaria,Serbia,0.9
80,Croatia,Bosnia Herzegovina,4.0
80,Croatia,Hungary,2.3
80,Croatia,Serbia,0.7
80,Croatia,Slovenia,3.4
80,Cyprus,Greece,2.0
80,Czechia,Austria,2.1
80,Czechia,Germany,3.7
80,Czechia,Poland,2.1
80,Czechia,Slovakia,2.7
80,Denmark,Germany,4.949999999999999
80,Denmark,Netherlands,0.7
80,Denmark,Norway,1.7
80,Denmark,Poland,0.6
80,Denmark,Sweden,2.44
80,Denmark,United Kingdom,1.4
80,Estonia,Finland,1.0
80,Estonia,Latvia,0.95
80,Finland,Estonia,1.0
80,Finland,Norway,0.05
80,Finland,Sweden,3.95
80,France,Belgium,4.6
80,France,Germany,2.9
80,France,Ireland,0.7
80,France,Italy,7.699999999999999
80,France,Spain,10.9
80,France,Switzerland,9.5
80,France,United Kingdom,10.6
80,Germany,Austria,10.8
80,Germany,Belgium,2.0
80,Germany,Czechia,3.7
80,Germany,Denmark,4.949999999999999
80,Germany,France,2.9
80,Germany,Luxembourg,2.9
80,Germany,Netherlands,8.5
80,Germany,Norway,1.4
80,Germany,Poland,5.1000000000000005
80,Germany,Sweden,2.6
80,Germany,Switzerland,6.0
80,Germany,United Kingdom,1.4
80,Greece,Albania,0.8
80,Greece,Bulgaria,0.5
80,Greece,Cyprus,2.0
80,Greece,Italy,1.0
80,Greece,North Macedonia,0.6
80,Hungary,Austria,1.6
80,Hungary,Croatia,2.3
80,Hungary,Romania,1.4
80,Hungary,Serbia,0.7
80,Hungary,Slovakia,5.4
80,Hungary,Slovenia,0.9
80,Iceland,United Kingdom,1.0
80,Ireland,France,0.7
80,Ireland,United Kingdom,2.85
80,Italy,Austria,2.3
80,Italy,France,7.699999999999999
80,Italy,Greece,1.0
80,Italy,Montenegro,1.2
80,Italy,Slovenia,3.6
80,Italy,Switzerland,8.5
80,Latvia,Estonia,0.95
80,Latvia,Lithuania,1.5
80,Lithuania,Latvia,1.5
80,Lithuania,Poland,1.0
80,Lithuania,Sweden,0.7
80,Luxembourg,Belgium,0.7
80,Luxembourg,Germany,2.9
80,Montenegro,Albania,0.9
80,Montenegro,Bosnia Herzegovina,1.4
80,Montenegro,Italy,1.2
80,Montenegro,Serbia,2.9
80,Netherlands,Belgium,3.5
80,Netherlands,Denmark,0.7
80,Netherlands,Germany,8.5
80,Netherlands,Norway,0.7
80,Netherlands,United Kingdom,1.0
80,North Macedonia,Albania,0.7
80,North Macedonia,Bulgaria,0.7
80,North Macedonia,Greece,0.6
80,North Macedonia,Serbia,1.9
80,Norway,Denmark,1.7
80,Norway,Finland,0.05
80,Norway,Germany,1.4
80,Norway,Netherlands,0.7
80,Norway,Sweden,4.098
80,Norway,United Kingdom,3.4
80,Poland,Czechia,2.1
80,Poland,Denmark,0.6
80,Poland,Germany,5.1000000000000005
80,Poland,Lithuania,1.0
80,Poland,Slovakia,0.6
80,Poland,Sweden,0.6
80,Portugal,Spain,3.5500000000000003
80,Romania,Bulgaria,1.7
80,Romania,Hungary,1.4
80,Romania,Serbia,2.5
80,Serbia,Albania,0.9
80,Serbia,Bosnia Herzegovina,3.1
80,Serbia,Bulgaria,0.9
80,Serbia,Croatia,0.7
80,Serbia,Hungary,0.7
80,Serbia,Montenegro,2.9
80,Serbia,North Macedonia,1.9
80,Serbia,Romania,2.5
80,Slovakia,Czechia,2.7
80,Slovakia,Hungary,5.4
80,Slovakia,Poland,0.6
80,Slovenia,Austria,1.6
80,Slovenia,Croatia,3.4
80,Slovenia,Hungary,0.9
80,Slovenia,Italy,3.6
80,Spain,France,10.9
80,Spain,Portugal,3.5500000000000003
80,Sweden,Denmark,2.44
80,Sweden,Finland,3.95
80,Sweden,Germany,2.6
80,Sweden,Lithuania,0.7
80,Sweden,Norway,4.098
80,Sweden,Poland,0.6
80,Switzerland,Austria,2.4
80,Switzerland,France,9.5
80,Switzerland,Germany,6.0
80,Switzerland,Italy,8.5
80,United Kingdom,Belgium,2.4
80,United Kingdom,Denmark,1.4
80,United Kingdom,France,10.6
80,United Kingdom,Germany,1.4
80,United Kingdom,Iceland,1.0
80,United Kingdom,Ireland,2.85
80,United Kingdom,Netherlands,1.0
80,United Kingdom,Norway,3.4
81,Albania,Greece,0.8
81,Albania,Montenegro,0.9
81,Albania,North Macedonia,0.7
81,Albania,Serbia,0.9
81,Austria,Czechia,2.1
81,Austria,Germany,10.8
81,Austria,Hungary,1.6
81,Austria,Italy,2.3
81,Austria,Slovenia,1.6
81,Austria,Switzerland,2.4
81,Belgium,France,4.6
81,Belgium,Germany,2.0
81,Belgium,Luxembourg,0.7
81,Belgium,Netherlands,3.5
81,Belgium,United Kingdom,2.4
81,Bosnia Herzegovina,Croatia,4.0
81,Bosnia Herzegovina,Montenegro,1.4
81,Bosnia Herzegovina,Serbia,3.1
81,Bulgaria,Greece,0.5
81,Bulgaria,North Macedonia,0.7
81,Bulgaria,Romania,1.7
81,Bulgaria,Serbia,0.9
81,Croatia,Bosnia Herzegovina,4.0
81,Croatia,Hungary,2.3
81,Croatia,Serbia,0.7
81,Croatia,Slovenia,3.4
81,Cyprus,Greece,2.0
81,Czechia,Austria,2.1
81,Czechia,Germany,3.7
81,Czechia,Poland,2.1
81,Czechia,Slovakia,2.7
81,Denmark,Germany,4.949999999999999
81,Denmark,Netherlands,0.7
81,Denmark,Norway,1.7
81,Denmark,Poland,0.6
81,Denmark,Sweden,2.44
81,Denmark,United Kingdom,1.4
81,Estonia,Finland,1.0
81,Estonia,Latvia,0.95
81,Finland,Estonia,1.0
81,Finland,Norway,0.05
81,Finland,Sweden,3.95
81,France,Belgium,4.6
81,France,Germany,2.9
81,France,Ireland,0.7
81,France,Italy,7.699999999999999
81,France,Spain,10.9
81,France,Switzerland,9.5
81,France,United Kingdom,10.6
81,Germany,Austria,10.8
81,Germany,Belgium,2.0
81,Germany,Czechia,3.7
81,Germany,Denmark,4.949999999999999
81,Germany,France,2.9
81,Germany,Luxembourg,2.9
81,Germany,Netherlands,8.5
81,Germany,Norway,1.4
81,Germany,Poland,5.1000000000000005
81,Germany,Sweden,2.6
81,Germany,Switzerland,6.0
81,Germany,United Kingdom,1.4
81,Greece,Albania,0.8
81,Greece,Bulgaria,0.5
81,Greece,Cyprus,2.0
81,Greece,Italy,1.0
81,Greece,North Macedonia,0.6
81,Hungary,Austria,1.6
81,Hungary,Croatia,2.3
81,Hungary,Romania,1.4
81,Hungary,Serbia,0.7
81,Hungary,Slovakia,5.4
81,Hungary,Slovenia,0.9
81,Iceland,United Kingdom,1.0
81,Ireland,France,0.7
81,Ireland,United Kingdom,2.85
81,Italy,Austria,2.3
81,Italy,France,7.699999999999999
81,Italy,Greece,1.0
81,Italy,Montenegro,1.2
81,Italy,Slovenia,3.6
81,Italy,Switzerland,8.5
81,Latvia,Estonia,0.95
81,Latvia,Lithuania,1.5
81,Lithuania,Latvia,1.5
81,Lithuania,Poland,1.0
81,Lithuania,Sweden,0.7
81,Luxembourg,Belgium,0.7
81,Luxembourg,Germany,2.9
81,Montenegro,Albania,0.9
81,Montenegro,Bosnia Herzegovina,1.4
81,Montenegro,Italy,1.2
81,Montenegro,Serbia,2.9
81,Netherlands,Belgium,3.5
81,Netherlands,Denmark,0.7
81,Netherlands,Germany,8.5
81,Netherlands,Norway,0.7
81,Netherlands,United Kingdom,1.0
81,North Macedonia,Albania,0.7
81,North Macedonia,Bulgaria,0.7
81,North Macedonia,Greece,0.6
81,North Macedonia,Serbia,1.9
81,Norway,Denmark,1.7
81,Norway,Finland,0.05
81,Norway,Germany,1.4
81,Norway,Netherlands,0.7
81,Norway,Sweden,4.098
81,Norway,United Kingdom,3.4
81,Poland,Czechia,2.1
81,Poland,Denmark,0.6
81,Poland,Germany,5.1000000000000005
81,Poland,Lithuania,1.0
81,Poland,Slovakia,0.6
81,Poland,Sweden,0.6
81,Portugal,Spain,3.5500000000000003
81,Romania,Bulgaria,1.7
81,Romania,Hungary,1.4
81,Romania,Serbia,2.5
81,Serbia,Albania,0.9
81,Serbia,Bosnia Herzegovina,3.1
81,Serbia,Bulgaria,0.9
81,Serbia,Croatia,0.7
81,Serbia,Hungary,0.7
81,Serbia,Montenegro,2.9
81,Serbia,North Macedonia,1.9
81,Serbia,Romania,2.5
81,Slovakia,Czechia,2.7
81,Slovakia,Hungary,5.4
81,Slovakia,Poland,0.6
81,Slovenia,Austria,1.6
81,Slovenia,Croatia,3.4
81,Slovenia,Hungary,0.9
81,Slovenia,Italy,3.6
81,Spain,France,10.9
81,Spain,Portugal,3.5500000000000003
81,Sweden,Denmark,2.44
81,Sweden,Finland,3.95
81,Sweden,Germany,2.6
81,Sweden,Lithuania,0.7
81,Sweden,Norway,4.098
81,Sweden,Poland,0.6
81,Switzerland,Austria,2.4
81,Switzerland,France,9.5
81,Switzerland,Germany,6.0
81,Switzerland,Italy,8.5
81,United Kingdom,Belgium,2.4
81,United Kingdom,Denmark,1.4
81,United Kingdom,France,10.6
81,United Kingdom,Germany,1.4
81,United Kingdom,Iceland,1.0
81,United Kingdom,Ireland,2.85
81,United Kingdom,Netherlands,1.0
81,United Kingdom,Norway,3.4
82,Albania,Greece,0.8
82,Albania,Montenegro,0.9
82,Albania,North Macedonia,0.7
82,Albania,Serbia,0.9
82,Austria,Czechia,2.1
82,Austria,Germany,10.8
82,Austria,Hungary,1.6
82,Austria,Italy,2.3
82,Austria,Slovenia,1.6
82,Austria,Switzerland,2.4
82,Belgium,France,4.6
82,Belgium,Germany,2.0
82,Belgium,Luxembourg,0.7
82,Belgium,Netherlands,3.5
82,Belgium,United Kingdom,2.4
82,Bosnia Herzegovina,Croatia,4.0
82,Bosnia Herzegovina,Montenegro,1.4
82,Bosnia Herzegovina,Serbia,3.1
82,Bulgaria,Greece,0.5
82,Bulgaria,North Macedonia,0.7
82,Bulgaria,Romania,1.7
82,Bulgaria,Serbia,0.9
82,Croatia,Bosnia Herzegovina,4.0
82,Croatia,Hungary,2.3
82,Croatia,Serbia,0.7
82,Croatia,Slovenia,3.4
82,Cyprus,Greece,2.0
82,Czechia,Austria,2.1
82,Czechia,Germany,3.7
82,Czechia,Poland,2.1
82,Czechia,Slovakia,2.7
82,Denmark,Germany,4.949999999999999
82,Denmark,Netherlands,0.7
82,Denmark,Norway,1.7
82,Denmark,Poland,0.6
82,Denmark,Sweden,2.44
82,Denmark,United Kingdom,1.4
82,Estonia,Finland,1.0
82,Estonia,Latvia,0.95
82,Finland,Estonia,1.0
82,Finland,Norway,0.05
82,Finland,Sweden,3.95
82,France,Belgium,4.6
82,France,Germany,2.9
82,France,Ireland,0.7
82,France,Italy,7.699999999999999
82,France,Spain,10.9
82,France,Switzerland,9.5
82,France,United Kingdom,10.6
82,Germany,Austria,10.8
82,Germany,Belgium,2.0
82,Germany,Czechia,3.7
82,Germany,Denmark,4.949999999999999
82,Germany,France,2.9
82,Germany,Luxembourg,2.9
82,Germany,Netherlands,8.5
82,Germany,Norway,1.4
82,Germany,Poland,5.1000000000000005
82,Germany,Sweden,2.6
82,Germany,Switzerland,6.0
82,Germany,United Kingdom,1.4
82,Greece,Albania,0.8
82,Greece,Bulgaria,0.5
82,Greece,Cyprus,2.0
82,Greece,Italy,1.0
82,Greece,North Macedonia,0.6
82,Hungary,Austria,1.6
82,Hungary,Croatia,2.3
82,Hungary,Romania,1.4
82,Hungary,Serbia,0.7
82,Hungary,Slovakia,5.4
82,Hungary,Slovenia,0.9
82,Iceland,United Kingdom,1.0
82,Ireland,France,0.7
82,Ireland,United Kingdom,2.85
82,Italy,Austria,2.3
82,Italy,France,7.699999999999999
82,Italy,Greece,1.0
82,Italy,Montenegro,1.2
82,Italy,Slovenia,3.6
82,Italy,Switzerland,8.5
82,Latvia,Estonia,0.95
82,Latvia,Lithuania,1.5
82,Lithuania,Latvia,1.5
82,Lithuania,Poland,1.0
82,Lithuania,Sweden,0.7
82,Luxembourg,Belgium,0.7
82,Luxembourg,Germany,2.9
82,Montenegro,Albania,0.9
82,Montenegro,Bosnia Herzegovina,1.4
82,Montenegro,Italy,1.2
82,Montenegro,Serbia,2.9
82,Netherlands,Belgium,3.5
82,Netherlands,Denmark,0.7
82,Netherlands,Germany,8.5
82,Netherlands,Norway,0.7
82,Netherlands,United Kingdom,1.0
82,North Macedonia,Albania,0.7
82,North Macedonia,Bulgaria,0.7
82,North Macedonia,Greece,0.6
82,North Macedonia,Serbia,1.9
82,Norway,Denmark,1.7
82,Norway,Finland,0.05
82,Norway,Germany,1.4
82,Norway,Netherlands,0.7
82,Norway,Sweden,4.098
82,Norway,United Kingdom,3.4
82,Poland,Czechia,2.1
82,Poland,Denmark,0.6
82,Poland,Germany,5.1000000000000005
82,Poland,Lithuania,1.0
82,Poland,Slovakia,0.6
82,Poland,Sweden,0.6
82,Portugal,Spain,3.5500000000000003
82,Romania,Bulgaria,1.7
82,Romania,Hungary,1.4
82,Romania,Serbia,2.5
82,Serbia,Albania,0.9
82,Serbia,Bosnia Herzegovina,3.1
82,Serbia,Bulgaria,0.9
82,Serbia,Croatia,0.7
82,Serbia,Hungary,0.7
82,Serbia,Montenegro,2.9
82,Serbia,North Macedonia,1.9
82,Serbia,Romania,2.5
82,Slovakia,Czechia,2.7
82,Slovakia,Hungary,5.4
82,Slovakia,Poland,0.6
82,Slovenia,Austria,1.6
82,Slovenia,Croatia,3.4
82,Slovenia,Hungary,0.9
82,Slovenia,Italy,3.6
82,Spain,France,10.9
82,Spain,Portugal,3.5500000000000003
82,Sweden,Denmark,2.44
82,Sweden,Finland,3.95
82,Sweden,Germany,2.6
82,Sweden,Lithuania,0.7
82,Sweden,Norway,4.098
82,Sweden,Poland,0.6
82,Switzerland,Austria,2.4
82,Switzerland,France,9.5
82,Switzerland,Germany,6.0
82,Switzerland,Italy,8.5
82,United Kingdom,Belgium,2.4
82,United Kingdom,Denmark,1.4
82,United Kingdom,France,10.6
82,United Kingdom,Germany,1.4
82,United Kingdom,Iceland,1.0
82,United Kingdom,Ireland,2.85
82,United Kingdom,Netherlands,1.0
82,United Kingdom,Norway,3.4
83,Albania,Greece,0.8
83,Albania,Montenegro,0.9
83,Albania,North Macedonia,0.7
83,Albania,Serbia,0.9
83,Austria,Czechia,2.1
83,Austria,Germany,10.8
83,Austria,Hungary,1.6
83,Austria,Italy,2.3
83,Austria,Slovenia,1.6
83,Austria,Switzerland,2.4
83,Belgium,France,4.6
83,Belgium,Germany,2.0
83,Belgium,Luxembourg,0.7
83,Belgium,Netherlands,3.5
83,Belgium,United Kingdom,2.4
83,Bosnia Herzegovina,Croatia,4.0
83,Bosnia Herzegovina,Montenegro,1.4
83,Bosnia Herzegovina,Serbia,3.1
83,Bulgaria,Greece,0.5
83,Bulgaria,North Macedonia,0.7
83,Bulgaria,Romania,1.7
83,Bulgaria,Serbia,0.9
83,Croatia,Bosnia Herzegovina,4.0
83,Croatia,Hungary,2.3
83,Croatia,Serbia,0.7
83,Croatia,Slovenia,3.4
83,Cyprus,Greece,2.0
83,Czechia,Austria,2.1
83,Czechia,Germany,3.7
83,Czechia,Poland,2.1
83,Czechia,Slovakia,2.7
83,Denmark,Germany,4.949999999999999
83,Denmark,Netherlands,0.7
83,Denmark,Norway,1.7
83,Denmark,Poland,0.6
83,Denmark,Sweden,2.44
83,Denmark,United Kingdom,1.4
83,Estonia,Finland,1.0
83,Estonia,Latvia,0.95
83,Finland,Estonia,1.0
83,Finland,Norway,0.05
83,Finland,Sweden,3.95
83,France,Belgium,4.6
83,France,Germany,2.9
83,France,Ireland,0.7
83,France,Italy,7.699999999999999
83,France,Spain,10.9
83,France,Switzerland,9.5
