importing_region,exporting_region,year,spore,capacity_gw
FIN_2,FIN_1,2030,431,6.045812418738617e-06
FIN_2,SWE_3,2030,0,2.1536892586502727
FIN_2,SWE_3,2030,21,2.308911598130194
FIN_2,SWE_3,2030,32,3.2309168283237555
FIN_2,SWE_3,2030,77,0.5451749594207705
FIN_2,SWE_3,2030,100,1.073071749001892
FIN_2,SWE_3,2030,206,2.0807258035224363
FIN_2,SWE_3,2030,255,0.9058062385807315
FIN_2,SWE_3,2030,263,2.960747483103635
FIN_2,SWE_3,2030,328,0.6410571408132186
FIN_2,SWE_3,2030,345,0.0001433722379797678
FIN_2,SWE_3,2030,431,0.5474889358414327
FRA_1,ESP_4,2030,0,3.9185619659243183
FRA_1,ESP_4,2030,21,5.541600272428008
FRA_1,ESP_4,2030,32,1.9158562279181068
FRA_1,ESP_4,2030,77,4.169160846463849
FRA_1,ESP_4,2030,100,0.31254816649630274
FRA_1,ESP_4,2030,206,8.945060237889729
FRA_1,ESP_4,2030,255,1.6345578637590397
FRA_1,ESP_4,2030,263,3.299961841799423
FRA_1,ESP_4,2030,328,2.230671803651286
FRA_1,ESP_4,2030,345,0.0001452212140140025
FRA_1,ESP_4,2030,431,0.35405709790478307
FRA_1,ESP_5,2030,0,0.9959600460389422
FRA_1,ESP_5,2030,21,0.9477507642317611
FRA_1,ESP_5,2030,32,1.0754137030858963
FRA_1,ESP_5,2030,77,0.8543442081393652
FRA_1,ESP_5,2030,100,1.5371750414221406
FRA_1,ESP_5,2030,206,0.4803481482973194
FRA_1,ESP_5,2030,255,0.7212478642960989
FRA_1,ESP_5,2030,263,1.3715639189822535
FRA_1,ESP_5,2030,328,0.9229363333402875
FRA_1,ESP_5,2030,345,0.018701863786482215
FRA_1,ESP_5,2030,431,0.2624033672790141
FRA_1,FRA_2,2030,0,0.8038987115730503
FRA_1,FRA_2,2030,21,0.019868134454422818
FRA_1,FRA_2,2030,32,1.2264881151782503
FRA_1,FRA_2,2030,77,0.04305422303483378
FRA_1,FRA_2,2030,100,0.4910655989570702
FRA_1,FRA_2,2030,206,0.060182790721716554
FRA_1,FRA_2,2030,255,0.08099514918443658
FRA_1,FRA_2,2030,263,0.09517965589090849
FRA_1,FRA_2,2030,328,5.049685610172873
FRA_1,FRA_2,2030,345,-3.330099866617074e-05
FRA_1,FRA_2,2030,431,3.3662386656418957e-05
FRA_1,FRA_4,2030,0,0.8145922819524399
FRA_1,FRA_4,2030,21,0.1802650305243438
FRA_1,FRA_4,2030,32,0.9594813816273005
FRA_1,FRA_4,2030,77,4.261498740381163
FRA_1,FRA_4,2030,100,0.31682495377565817
FRA_1,FRA_4,2030,206,0.3244214798180015
FRA_1,FRA_4,2030,255,6.65000319361112
FRA_1,FRA_4,2030,263,0.10698943576821168
FRA_1,FRA_4,2030,328,2.692147216477327
FRA_1,FRA_4,2030,345,-3.702341700780177e-05
FRA_1,FRA_4,2030,431,5.378499068560128
FRA_1,FRA_5,2030,0,0.7989820495053238
FRA_1,FRA_5,2030,21,2.7308289764615323
FRA_1,FRA_5,2030,32,0.4267377465706644
FRA_1,FRA_5,2030,77,1.2302834640742946
FRA_1,FRA_5,2030,100,0.6839452342833755
FRA_1,FRA_5,2030,206,2.2397795542804166
FRA_1,FRA_5,2030,255,1.5044460487833209
FRA_1,FRA_5,2030,263,2.5646378149373685
FRA_1,FRA_5,2030,328,1.6052260509389407
FRA_1,FRA_5,2030,345,4.6795674911577805e-05
FRA_1,FRA_5,2030,431,7.465092000598447e-05
FRA_10,FRA_11,2030,0,9.675339190372234e-06
FRA_10,FRA_11,2030,21,0.9958671163041201
FRA_10,FRA_11,2030,32,0.16120287939637565
FRA_10,FRA_11,2030,77,0.3193545658712015
FRA_10,FRA_11,2030,100,0.0036752334799664906
FRA_10,FRA_11,2030,206,3.583361731959916e-08
FRA_10,FRA_11,2030,255,-1.575928569919404e-09
FRA_10,FRA_11,2030,263,2.048486361037294e-07
FRA_10,FRA_11,2030,328,0.36740476091431384
FRA_10,FRA_11,2030,345,-8.150798494534927e-06
FRA_10,FRA_11,2030,431,0.041775361132934286
FRA_10,FRA_12,2030,0,2.935946160381944
FRA_10,FRA_12,2030,21,7.034651700589664
FRA_10,FRA_12,2030,32,3.4372217952253274
FRA_10,FRA_12,2030,77,10.965087195222809
FRA_10,FRA_12,2030,100,0.15947426541837717
FRA_10,FRA_12,2030,206,3.6010495794753234
FRA_10,FRA_12,2030,255,5.995063488348142
FRA_10,FRA_12,2030,263,3.1046967213771297
FRA_10,FRA_12,2030,328,11.079865987377373
FRA_10,FRA_12,2030,345,0.00018253854437028368
FRA_10,FRA_12,2030,431,0.523815635326329
FRA_10,FRA_13,2030,0,3.781196115705373e-05
FRA_10,FRA_13,2030,21,6.472061827063978
FRA_10,FRA_13,2030,32,0.868240393881302
FRA_10,FRA_13,2030,77,1.2947273548548134e-05
FRA_10,FRA_13,2030,100,4.1048123398084915
FRA_10,FRA_13,2030,206,7.73645814632914e-09
FRA_10,FRA_13,2030,255,1.5105345077536862e-06
FRA_10,FRA_13,2030,263,8.281983935497378e-07
FRA_10,FRA_13,2030,328,0.2509404225700224
FRA_10,FRA_13,2030,345,4.036362022680549e-05
FRA_10,FRA_13,2030,431,1.9138799913123665
FRA_10,FRA_14,2030,0,6.1627608532731485e-06
FRA_10,FRA_14,2030,21,3.6136033458581894e-05
FRA_10,FRA_14,2030,32,0.1944965186162648
FRA_10,FRA_14,2030,77,0.023733229476590564
FRA_10,FRA_14,2030,100,0.17413234949954304
FRA_10,FRA_14,2030,206,1.1908960311567192
FRA_10,FRA_14,2030,255,0.026556806835253816
FRA_10,FRA_14,2030,263,5.403070917942106e-07
FRA_10,FRA_14,2030,328,0.08735283253152869
FRA_10,FRA_14,2030,345,-5.364899024367959e-05
FRA_10,FRA_14,2030,431,-2.0217733789299804e-06
FRA_10,FRA_5,2030,0,8.61152000872182
FRA_10,FRA_5,2030,21,0.8572511915733683
FRA_10,FRA_5,2030,32,0.7674186296992143
FRA_10,FRA_5,2030,77,7.499316305409088
FRA_10,FRA_5,2030,100,0.0001331551154561762
FRA_10,FRA_5,2030,206,13.63410658434298
FRA_10,FRA_5,2030,255,0.44455388459927564
FRA_10,FRA_5,2030,263,2.1746281464501624
FRA_10,FRA_5,2030,328,8.051289588531288
FRA_10,FRA_5,2030,345,7.835320019172636e-06
FRA_10,FRA_5,2030,431,-9.98541680400818e-07
FRA_10,FRA_9,2030,0,4.075192706778979
FRA_10,FRA_9,2030,21,1.7464813201123155
FRA_10,FRA_9,2030,32,1.2977929710044258
FRA_10,FRA_9,2030,77,4.79148714009415
FRA_10,FRA_9,2030,100,0.8521899195136107
FRA_10,FRA_9,2030,206,0.3940060759318462
FRA_10,FRA_9,2030,255,5.905717297891245
FRA_10,FRA_9,2030,263,2.31394727808825
FRA_10,FRA_9,2030,328,3.9310567892152335
FRA_10,FRA_9,2030,345,-2.925169858290989e-05
FRA_10,FRA_9,2030,431,2.2600985386237684
FRA_11,FRA_10,2030,0,2.355178057657954e-05
FRA_11,FRA_10,2030,21,1.4852286134250283
FRA_11,FRA_10,2030,32,0.6967601803936683
FRA_11,FRA_10,2030,77,0.22053881040785203
FRA_11,FRA_10,2030,100,0.0018475304843936539
FRA_11,FRA_10,2030,206,3.8905583077756725e-08
FRA_11,FRA_10,2030,255,-2.0612498896747765e-08
FRA_11,FRA_10,2030,263,8.990533643934042e-07
FRA_11,FRA_10,2030,328,0.9686419891977258
FRA_11,FRA_10,2030,345,-2.8144827499572198e-05
FRA_11,FRA_10,2030,431,0.004094277660844278
FRA_11,FRA_12,2030,0,6.0646604747083765e-05
FRA_11,FRA_12,2030,21,0.06485232557616137
FRA_11,FRA_12,2030,32,0.0005256622939163831
FRA_11,FRA_12,2030,77,2.9405343041320466e-07
FRA_11,FRA_12,2030,100,0.00017215641384183615
FRA_11,FRA_12,2030,206,0.006737230932565254
FRA_11,FRA_12,2030,255,0.24876272774153518
FRA_11,FRA_12,2030,263,0.012809778180612524
FRA_11,FRA_12,2030,328,0.00012265659780200775
FRA_11,FRA_12,2030,345,-1.545976573457565e-05
FRA_11,FRA_12,2030,431,-7.170865192479095e-06
FRA_11,FRA_5,2030,0,0.5796268054454351
FRA_11,FRA_5,2030,21,1.5329082781016017
FRA_11,FRA_5,2030,32,1.0079667289587688
FRA_11,FRA_5,2030,77,1.043622871102133
FRA_11,FRA_5,2030,100,0.8699253560979069
FRA_11,FRA_5,2030,206,0.8593710630667397
FRA_11,FRA_5,2030,255,0.052186153953571075
FRA_11,FRA_5,2030,263,1.5563529050631388
FRA_11,FRA_5,2030,328,0.26036608462575644
FRA_11,FRA_5,2030,345,0.0011181908709252755
FRA_11,FRA_5,2030,431,0.7042054078356955
FRA_11,FRA_6,2030,0,1.4421436969286284e-05
FRA_11,FRA_6,2030,21,0.013446101600174589
FRA_11,FRA_6,2030,32,0.017598679811736243
FRA_11,FRA_6,2030,77,4.65756940313166e-08
FRA_11,FRA_6,2030,100,0.00037903676007606407
FRA_11,FRA_6,2030,206,4.500510132853306e-08
FRA_11,FRA_6,2030,255,-1.0104825344847356e-09
FRA_11,FRA_6,2030,263,4.2775598939487265e-07
FRA_11,FRA_6,2030,328,0.1973786583158426
FRA_11,FRA_6,2030,345,-5.450372282082966e-05
FRA_11,FRA_6,2030,431,-4.682805342922858e-06
FRA_11,FRA_7,2030,0,1.1222693939604718e-05
FRA_11,FRA_7,2030,21,0.13266584990217084
FRA_11,FRA_7,2030,32,0.023186166133787205
FRA_11,FRA_7,2030,77,0.17532027890732457
FRA_11,FRA_7,2030,100,0.3382430079812363
FRA_11,FRA_7,2030,206,0.9759841960305984
FRA_11,FRA_7,2030,255,9.401588485104496e-07
FRA_11,FRA_7,2030,263,3.78623107610173e-07
FRA_11,FRA_7,2030,328,0.03529125500834028
FRA_11,FRA_7,2030,345,-6.50621822374287e-05
FRA_11,FRA_7,2030,431,-2.8569237007870675e-08
FRA_12,BEL_1,2030,0,2.999626125721835e-05
FRA_12,BEL_1,2030,21,1.1554557651337165
FRA_12,BEL_1,2030,32,2.7861954585886406
FRA_12,BEL_1,2030,77,2.859051758261488
FRA_12,BEL_1,2030,100,0.023152623994616293
FRA_12,BEL_1,2030,206,8.029852580070757e-08
FRA_12,BEL_1,2030,255,0.13700338314064361
FRA_12,BEL_1,2030,263,0.17749200237879476
FRA_12,BEL_1,2030,328,5.600688835634966
FRA_12,BEL_1,2030,345,0.00508061083850057
FRA_12,BEL_1,2030,431,1.7628279567229237
FRA_12,CHE_1,2030,0,1.4863875619956037
FRA_12,CHE_1,2030,21,12.757613136888272
FRA_12,CHE_1,2030,32,3.5605943722316025
FRA_12,CHE_1,2030,77,3.377106676008655
FRA_12,CHE_1,2030,100,0.3449010016242627
FRA_12,CHE_1,2030,206,1.0741024627871747
FRA_12,CHE_1,2030,255,0.9081775433526156
FRA_12,CHE_1,2030,263,0.6125039218712053
FRA_12,CHE_1,2030,328,5.335468410839666
FRA_12,CHE_1,2030,345,2.5593682986622167e-05
FRA_12,CHE_1,2030,431,0.8549583506942743
FRA_12,DEU_5,2030,0,0.7576341581945817
FRA_12,DEU_5,2030,21,5.864275247028794
FRA_12,DEU_5,2030,32,1.7917241509895627
FRA_12,DEU_5,2030,77,2.466543588741879
FRA_12,DEU_5,2030,100,0.6617205019696437
FRA_12,DEU_5,2030,206,3.469478390702794
FRA_12,DEU_5,2030,255,2.793850832701052
FRA_12,DEU_5,2030,263,3.115958906184043
FRA_12,DEU_5,2030,328,5.769948025482108
FRA_12,DEU_5,2030,345,-3.74745455554489e-05
FRA_12,DEU_5,2030,431,0.4803071636927632
FRA_12,DEU_6,2030,0,6.280521971672402
FRA_12,DEU_6,2030,21,4.484174280036622
FRA_12,DEU_6,2030,32,6.587229630622665
FRA_12,DEU_6,2030,77,9.318867438858206
FRA_12,DEU_6,2030,100,4.642968052775737
FRA_12,DEU_6,2030,206,3.4381388484774926
FRA_12,DEU_6,2030,255,7.254244735892289
FRA_12,DEU_6,2030,263,1.7099448131807
FRA_12,DEU_6,2030,328,8.803167512761224
FRA_12,DEU_6,2030,345,-1.0944570437485954e-05
FRA_12,DEU_6,2030,431,6.0890772454730175
FRA_12,FRA_10,2030,0,3.3502291608574444
FRA_12,FRA_10,2030,21,5.316786615302444
FRA_12,FRA_10,2030,32,1.8664107115948558
FRA_12,FRA_10,2030,77,10.516133143916198
FRA_12,FRA_10,2030,100,0.2768266647745009
FRA_12,FRA_10,2030,206,1.2890345270433046
FRA_12,FRA_10,2030,255,6.353572207213125
FRA_12,FRA_10,2030,263,4.971403323613059
FRA_12,FRA_10,2030,328,3.2661982619045205
FRA_12,FRA_10,2030,345,7.634089839728577e-05
FRA_12,FRA_10,2030,431,0.4060417009821271
FRA_12,FRA_11,2030,0,4.5099985571438246e-05
FRA_12,FRA_11,2030,21,0.5080097248744594
FRA_12,FRA_11,2030,32,0.0008581380882163021
FRA_12,FRA_11,2030,77,3.2698815975980484e-07
FRA_12,FRA_11,2030,100,0.0002133054597774765
FRA_12,FRA_11,2030,206,0.0010684337059275837
FRA_12,FRA_11,2030,255,0.4506648572646604
FRA_12,FRA_11,2030,263,0.027651717768365624
FRA_12,FRA_11,2030,328,9.725096262908165e-05
FRA_12,FRA_11,2030,345,-2.893395798151566e-05
FRA_12,FRA_11,2030,431,-4.915975357804614e-07
FRA_12,FRA_14,2030,0,0.00015536362206761687
FRA_12,FRA_14,2030,21,9.787220536210934e-06
FRA_12,FRA_14,2030,32,1.5549968215824652
FRA_12,FRA_14,2030,77,3.332860072912688
FRA_12,FRA_14,2030,100,11.941097904206732
FRA_12,FRA_14,2030,206,3.581355034504051
FRA_12,FRA_14,2030,255,7.618323773474662
FRA_12,FRA_14,2030,263,0.5291124799985238
FRA_12,FRA_14,2030,328,4.870670102044587
FRA_12,FRA_14,2030,345,-9.791013061761002e-07
FRA_12,FRA_14,2030,431,0.04574069233451817
FRA_12,FRA_7,2030,0,0.7372197466016489
FRA_12,FRA_7,2030,21,0.7614884177582772
FRA_12,FRA_7,2030,32,1.0582917242967116
FRA_12,FRA_7,2030,77,2.0355579811075986e-06
FRA_12,FRA_7,2030,100,0.019652083973349582
FRA_12,FRA_7,2030,206,0.33385792181834245
FRA_12,FRA_7,2030,255,1.4226839993442333
FRA_12,FRA_7,2030,263,1.922039109812993
FRA_12,FRA_7,2030,328,0.7904504579316398
FRA_12,FRA_7,2030,345,-4.2474223628880645e-05
FRA_12,FRA_7,2030,431,0.2899329252020097
FRA_13,BEL_1,2030,0,9.139371618007335
FRA_13,BEL_1,2030,21,6.220657089297521
FRA_13,BEL_1,2030,32,4.972709952175553
FRA_13,BEL_1,2030,77,8.332536641364559
FRA_13,BEL_1,2030,100,1.430901632389121
FRA_13,BEL_1,2030,206,6.2970450248748495
FRA_13,BEL_1,2030,255,6.2004014859810574
FRA_13,BEL_1,2030,263,6.8792323834919715
FRA_13,BEL_1,2030,328,4.362257152158301
FRA_13,BEL_1,2030,345,-2.2418733470932822e-05
FRA_13,BEL_1,2030,431,4.551523009932086
FRA_13,FRA_10,2030,0,1.1869591577585276e-05
FRA_13,FRA_10,2030,21,0.4095872316388976
FRA_13,FRA_10,2030,32,0.202675998209551
FRA_13,FRA_10,2030,77,5.449940546646852e-06
FRA_13,FRA_10,2030,100,0.6858516782905923
FRA_13,FRA_10,2030,206,1.0997689034540098e-08
FRA_13,FRA_10,2030,255,1.0066984382787247e-06
FRA_13,FRA_10,2030,263,6.256943615326919e-08
FRA_13,FRA_10,2030,328,1.6591025718130807
FRA_13,FRA_10,2030,345,0.0002471546997834793
FRA_13,FRA_10,2030,431,3.563369789660318
FRA_13,FRA_14,2030,0,9.54882824695721e-06
FRA_13,FRA_14,2030,21,0.26757525352287426
FRA_13,FRA_14,2030,32,2.5882045990806466
FRA_13,FRA_14,2030,77,6.66338597295299
FRA_13,FRA_14,2030,100,5.297888743955582
FRA_13,FRA_14,2030,206,1.0433350036558349
FRA_13,FRA_14,2030,255,0.25711646414155764
FRA_13,FRA_14,2030,263,1.5247282652636235e-06
FRA_13,FRA_14,2030,328,7.069224756009198
FRA_13,FRA_14,2030,345,-2.382671204492117e-05
FRA_13,FRA_14,2030,431,2.791665783860183
FRA_13,FRA_9,2030,0,6.229755013401917
FRA_13,FRA_9,2030,21,1.4400709470152087
FRA_13,FRA_9,2030,32,8.918500544292877
FRA_13,FRA_9,2030,77,6.2410203004502804
FRA_13,FRA_9,2030,100,9.550911314093277
FRA_13,FRA_9,2030,206,5.493157634034141
FRA_13,FRA_9,2030,255,5.926396926386442
FRA_13,FRA_9,2030,263,10.674956788658967
FRA_13,FRA_9,2030,328,3.61694663890394
FRA_13,FRA_9,2030,345,-2.360829480076711e-05
FRA_13,FRA_9,2030,431,2.4260767455468333
FRA_13,GBR_1,2030,0,2.6366317540844836e-06
FRA_13,GBR_1,2030,21,1.8440533181184309
FRA_13,GBR_1,2030,32,1.8174108574365069
FRA_13,GBR_1,2030,77,6.451568062762363
FRA_13,GBR_1,2030,100,0.5107336721549345
FRA_13,GBR_1,2030,206,2.6283074328475227
FRA_13,GBR_1,2030,255,0.8849867580533692
FRA_13,GBR_1,2030,263,1.2166285630828717
FRA_13,GBR_1,2030,328,3.176430738158643
FRA_13,GBR_1,2030,345,-4.840069930742718e-06
FRA_13,GBR_1,2030,431,-1.788098559156706e-05
FRA_14,BEL_1,2030,0,0.022059811045439914
FRA_14,BEL_1,2030,21,1.0775533177036416
FRA_14,BEL_1,2030,32,0.5928874484541635
FRA_14,BEL_1,2030,77,3.0958336381331835
FRA_14,BEL_1,2030,100,0.07115936476230128
FRA_14,BEL_1,2030,206,0.9305734104248546
FRA_14,BEL_1,2030,255,4.551300748417579
FRA_14,BEL_1,2030,263,1.4039070222146965e-06
FRA_14,BEL_1,2030,328,3.939245446738342e-05
FRA_14,BEL_1,2030,345,-5.549609383701007e-06
FRA_14,BEL_1,2030,431,0.03650447033149382
FRA_14,FRA_10,2030,0,2.9491718961516585e-06
FRA_14,FRA_10,2030,21,1.8260765585210097e-05
FRA_14,FRA_10,2030,32,0.11517555045856688
FRA_14,FRA_10,2030,77,0.014322129474962891
FRA_14,FRA_10,2030,100,0.0223440791871546
FRA_14,FRA_10,2030,206,3.7890786290259935
FRA_14,FRA_10,2030,255,2.2727497721369083
FRA_14,FRA_10,2030,263,6.660501950308586e-07
FRA_14,FRA_10,2030,328,0.32729112992073645
FRA_14,FRA_10,2030,345,-2.594904800640552e-05
FRA_14,FRA_10,2030,431,-2.429191370484903e-06
FRA_14,FRA_12,2030,0,0.00018509452895525477
FRA_14,FRA_12,2030,21,7.1318609204509095e-06
FRA_14,FRA_12,2030,32,10.769352190189739
FRA_14,FRA_12,2030,77,5.122326483088133
FRA_14,FRA_12,2030,100,4.511223899401221
FRA_14,FRA_12,2030,206,4.688604470049611
FRA_14,FRA_12,2030,255,8.148425973585208
FRA_14,FRA_12,2030,263,0.49694182507294776
FRA_14,FRA_12,2030,328,2.392550694862138
FRA_14,FRA_12,2030,345,-4.0151814996538425e-05
FRA_14,FRA_12,2030,431,4.0110936182144314
FRA_14,FRA_13,2030,0,2.3485237167723763e-05
FRA_14,FRA_13,2030,21,0.310475892741309
FRA_14,FRA_13,2030,32,8.441881078070406
FRA_14,FRA_13,2030,77,9.489626098853275
FRA_14,FRA_13,2030,100,9.907190414371115
FRA_14,FRA_13,2030,206,1.290154087274093
FRA_14,FRA_13,2030,255,0.592125905133067
FRA_14,FRA_13,2030,263,2.2622170258156656e-06
FRA_14,FRA_13,2030,328,0.6750628234249962
FRA_14,FRA_13,2030,345,-5.305384823419725e-06
FRA_14,FRA_13,2030,431,4.944008165915754
FRA_15,ITA_2,2030,0,-9.002648961470764e-08
FRA_15,ITA_2,2030,21,-2.9944200014765377e-07
FRA_15,ITA_2,2030,32,0.036203803630136325
FRA_15,ITA_2,2030,77,7.226445620952487e-07
FRA_15,ITA_2,2030,100,0.005684707430199734
FRA_15,ITA_2,2030,206,2.3270083738097604e-08
FRA_15,ITA_2,2030,255,-7.247990891130282e-08
FRA_15,ITA_2,2030,263,5.215608643323631e-07
FRA_15,ITA_2,2030,328,-6.089775771858042e-06
FRA_15,ITA_2,2030,345,-1.3293745682236671e-05
FRA_15,ITA_2,2030,431,-8.675717046323082e-06
FRA_15,ITA_6,2030,0,-1.445051660511344e-07
FRA_15,ITA_6,2030,21,-1.1763708674995222e-07
FRA_15,ITA_6,2030,32,0.0012363461630501367
FRA_15,ITA_6,2030,77,1.7638353924294221e-09
FRA_15,ITA_6,2030,100,2.6218837879464438e-05
FRA_15,ITA_6,2030,206,5.1120345569091e-09
FRA_15,ITA_6,2030,255,-2.6648038912809453e-08
FRA_15,ITA_6,2030,263,5.0623803207100936e-08
FRA_15,ITA_6,2030,328,-1.7986544385348566e-06
FRA_15,ITA_6,2030,345,-3.7539553685135475e-05
FRA_15,ITA_6,2030,431,-7.22582278597401e-06
FRA_2,ESP_6,2030,0,0.1418991115305528
FRA_2,ESP_6,2030,21,7.85155156294755
FRA_2,ESP_6,2030,32,3.3926427669904364
FRA_2,ESP_6,2030,77,0.8784180703655102
FRA_2,ESP_6,2030,100,0.4447238394172847
FRA_2,ESP_6,2030,206,0.13793918831233168
FRA_2,ESP_6,2030,255,1.6752430621507732
FRA_2,ESP_6,2030,263,5.284076317988939
FRA_2,ESP_6,2030,328,1.8163281971310223
FRA_2,ESP_6,2030,345,-8.023228015958871e-05
FRA_2,ESP_6,2030,431,0.09298054594844195
FRA_2,FRA_1,2030,0,1.9071120530455197
FRA_2,FRA_1,2030,21,0.9245088603385896
FRA_2,FRA_1,2030,32,0.15252921436497757
FRA_2,FRA_1,2030,77,0.07779383309072793
FRA_2,FRA_1,2030,100,0.27990484848505437
FRA_2,FRA_1,2030,206,0.8127808860316071
FRA_2,FRA_1,2030,255,1.6235278281300682
FRA_2,FRA_1,2030,263,0.09949744379027278
FRA_2,FRA_1,2030,328,3.93924226268248
FRA_2,FRA_1,2030,345,-5.820167553116801e-06
FRA_2,FRA_1,2030,431,4.4228175030635206e-05
FRA_2,FRA_3,2030,0,7.225928792779091
FRA_2,FRA_3,2030,21,1.0615920114907023
FRA_2,FRA_3,2030,32,0.506590221982581
FRA_2,FRA_3,2030,77,1.278289044944239
FRA_2,FRA_3,2030,100,1.088656580087115
FRA_2,FRA_3,2030,206,9.25963500388454
FRA_2,FRA_3,2030,255,11.956747375408971
FRA_2,FRA_3,2030,263,2.2178907949609616
FRA_2,FRA_3,2030,328,6.479536343809891
FRA_2,FRA_3,2030,345,-3.840080348256988e-05
FRA_2,FRA_3,2030,431,0.8477859104473295
FRA_2,FRA_5,2030,0,9.759231684811203
FRA_2,FRA_5,2030,21,4.404406918899959
FRA_2,FRA_5,2030,32,1.0512738371451507
FRA_2,FRA_5,2030,77,2.114548745004103
FRA_2,FRA_5,2030,100,0.02658641457079355
FRA_2,FRA_5,2030,206,1.862476442800684
FRA_2,FRA_5,2030,255,5.1264578255259154
FRA_2,FRA_5,2030,263,2.4669044566468514
FRA_2,FRA_5,2030,328,6.8739076017309335
FRA_2,FRA_5,2030,345,-1.5780635384642918e-05
FRA_2,FRA_5,2030,431,0.6163240459831697
FRA_3,ESP_6,2030,0,1.601530128003128e-06
FRA_3,ESP_6,2030,21,-2.816072834521686e-07
FRA_3,ESP_6,2030,32,0.013980746246623465
FRA_3,ESP_6,2030,77,3.813299404503318e-08
FRA_3,ESP_6,2030,100,1.960510182201081e-05
FRA_3,ESP_6,2030,206,2.487496887685042e-09
FRA_3,ESP_6,2030,255,-4.330564843594216e-08
FRA_3,ESP_6,2030,263,1.091482338149804e-08
FRA_3,ESP_6,2030,328,-4.703390956483463e-06
FRA_3,ESP_6,2030,345,-2.794790591886701e-05
FRA_3,ESP_6,2030,431,-1.1998985840273965e-05
FRA_3,FRA_2,2030,0,9.617707490572473
FRA_3,FRA_2,2030,21,1.0405385250830104
FRA_3,FRA_2,2030,32,0.6259825236826717
FRA_3,FRA_2,2030,77,1.2924410867620975
FRA_3,FRA_2,2030,100,1.2351218355540492
FRA_3,FRA_2,2030,206,6.852154551826381
FRA_3,FRA_2,2030,255,8.186408010643962
FRA_3,FRA_2,2030,263,1.7704890801840938
FRA_3,FRA_2,2030,328,7.898306946278632
FRA_3,FRA_2,2030,345,-4.9263859311030514e-05
FRA_3,FRA_2,2030,431,2.3069830759535397
FRA_3,FRA_6,2030,0,0.79238640555676
FRA_3,FRA_6,2030,21,3.3798988265138134e-08
FRA_3,FRA_6,2030,32,0.03296670855974983
FRA_3,FRA_6,2030,77,1.0801594660594734e-07
FRA_3,FRA_6,2030,100,0.00032643174020197
FRA_3,FRA_6,2030,206,3.80619304716494e-07
FRA_3,FRA_6,2030,255,1.694669644039208e-08
FRA_3,FRA_6,2030,263,3.857248941127065e-06
FRA_3,FRA_6,2030,328,3.743356112899863
FRA_3,FRA_6,2030,345,2.610783995048085e-06
FRA_3,FRA_6,2030,431,-2.5069710901336794e-06
FRA_3,FRA_7,2030,0,4.682898305670195
FRA_3,FRA_7,2030,21,3.763410530910701
FRA_3,FRA_7,2030,32,2.994724901441099
FRA_3,FRA_7,2030,77,4.403833889113578
FRA_3,FRA_7,2030,100,0.7816720874147466
FRA_3,FRA_7,2030,206,4.427524515477677
FRA_3,FRA_7,2030,255,4.818496737863265
FRA_3,FRA_7,2030,263,0.4725142018403529
FRA_3,FRA_7,2030,328,5.175763700608776
FRA_3,FRA_7,2030,345,-3.443727838701785e-05
FRA_3,FRA_7,2030,431,1.9466472783509787
FRA_3,ITA_1,2030,0,2.6121592429798426
FRA_3,ITA_1,2030,21,-5.707676234442008e-07
FRA_3,ITA_1,2030,32,2.6382672263902202e-05
FRA_3,ITA_1,2030,77,1.7261705585235205
FRA_3,ITA_1,2030,100,4.636183719854108e-05
FRA_3,ITA_1,2030,206,4.1046871331150626e-08
FRA_3,ITA_1,2030,255,-6.292851269035513e-09
FRA_3,ITA_1,2030,263,5.1457289405987866e-08
FRA_3,ITA_1,2030,328,0.6076981333754853
FRA_3,ITA_1,2030,345,7.5222486541554215e-06
FRA_3,ITA_1,2030,431,-1.2315842719501723e-05
FRA_4,FRA_1,2030,0,0.6717871360939314
FRA_4,FRA_1,2030,21,0.6383502139270745
FRA_4,FRA_1,2030,32,1.222450292574572
FRA_4,FRA_1,2030,77,1.2618815683182572
FRA_4,FRA_1,2030,100,4.894012173446116
FRA_4,FRA_1,2030,206,5.115234774815017
FRA_4,FRA_1,2030,255,2.494007554491442
FRA_4,FRA_1,2030,263,1.5611027369831814
FRA_4,FRA_1,2030,328,0.5714684109127219
FRA_4,FRA_1,2030,345,-4.016405599270051e-06
FRA_4,FRA_1,2030,431,2.491989648059839
FRA_4,FRA_5,2030,0,13.931902566088016
FRA_4,FRA_5,2030,21,3.804865251424639
FRA_4,FRA_5,2030,32,5.92946268781931
FRA_4,FRA_5,2030,77,12.284987042594214
FRA_4,FRA_5,2030,100,5.660217781105153
FRA_4,FRA_5,2030,206,1.584588775180555
FRA_4,FRA_5,2030,255,0.24220872356265347
FRA_4,FRA_5,2030,263,3.5756071824192683
FRA_4,FRA_5,2030,328,14.979261555213425
FRA_4,FRA_5,2030,345,0.00014200396203961253
FRA_4,FRA_5,2030,431,0.537085186139239
FRA_4,FRA_8,2030,0,0.7814793900110826
FRA_4,FRA_8,2030,21,8.55062339503932e-06
FRA_4,FRA_8,2030,32,5.60905547882325
FRA_4,FRA_8,2030,77,5.971526704723836
FRA_4,FRA_8,2030,100,7.544233222408931
FRA_4,FRA_8,2030,206,0.2066965356878727
FRA_4,FRA_8,2030,255,2.7071455817239363
FRA_4,FRA_8,2030,263,0.23274230942491228
