year,region,technology,carriers,spore,capacity_twh
2050,Albania,Hydro storage,electricity,21,1.5252735803639852
2050,Albania,Hydro storage,electricity,32,1.5252735803639852
2050,Albania,Hydro storage,electricity,77,1.5252735803639852
2050,Albania,Hydro storage,electricity,100,1.5252735803639852
2050,Albania,Hydro storage,electricity,206,1.5252735803639852
2050,Albania,Hydro storage,electricity,255,1.5252735803639852
2050,Albania,Hydro storage,electricity,263,1.5252735803639852
2050,Albania,Hydro storage,electricity,328,1.5252735803639852
2050,Albania,Hydro storage,electricity,345,1.5252735803639852
2050,Albania,Hydro storage,electricity,431,1.5252735803639852
2050,Albania,Hydrogen storage,hydrogen,0,7.039844957141948e-05
2050,Albania,Hydrogen storage,hydrogen,21,3.015907115356086e-05
2050,Albania,Hydrogen storage,hydrogen,32,0.005001951540519
2050,Albania,Hydrogen storage,hydrogen,77,3.472991870836986e-05
2050,Albania,Hydrogen storage,hydrogen,100,0.0033968129278757
2050,Albania,Hydrogen storage,hydrogen,206,4.4385360451116704e-06
2050,Albania,Hydrogen storage,hydrogen,255,0.0
2050,Albania,Hydrogen storage,hydrogen,263,4.4452148906157547e-05
2050,Albania,Hydrogen storage,hydrogen,328,8.260443535535592e-05
2050,Albania,Hydrogen storage,hydrogen,345,0.0040454509382073
2050,Albania,Hydrogen storage,hydrogen,431,0.0001156366502321
2050,Austria,Battery storage,electricity,0,4.441127241411104e-05
2050,Austria,Battery storage,electricity,21,1.5396007144518263e-05
2050,Austria,Battery storage,electricity,32,0.0038392094910708998
2050,Austria,Battery storage,electricity,77,3.609416298958536e-05
2050,Austria,Battery storage,electricity,100,0.0021343066904517998
2050,Austria,Battery storage,electricity,206,0.03513946123104371
2050,Austria,Battery storage,electricity,255,0.0
2050,Austria,Battery storage,electricity,263,2.425453134625284e-05
2050,Austria,Battery storage,electricity,328,0.00035556840927499997
2050,Austria,Battery storage,electricity,345,0.0037328652039743003
2050,Austria,Battery storage,electricity,431,2.888404945007691e-05
2050,Austria,Heat storage,heat,0,0.172180905910572
2050,Austria,Heat storage,heat,21,0.1009771085123777
2050,Austria,Heat storage,heat,32,1.026323535217745
2050,Austria,Heat storage,heat,77,0.4779251814248722
2050,Austria,Heat storage,heat,100,0.7032157484752227
2050,Austria,Heat storage,heat,206,0.1036463416066427
2050,Austria,Heat storage,heat,255,0.0
2050,Austria,Heat storage,heat,263,1.3103102185011588
2050,Austria,Heat storage,heat,328,0.0897443885212463
2050,Austria,Heat storage,heat,345,0.7983408224276219
2050,Austria,Heat storage,heat,431,6.351525988891194
2050,Austria,Hydro storage,electricity,0,3.884633178467515
2050,Austria,Hydro storage,electricity,21,3.884633178467515
2050,Austria,Hydro storage,electricity,32,3.884633178467515
2050,Austria,Hydro storage,electricity,77,3.884633178467515
2050,Austria,Hydro storage,electricity,100,3.884633178467515
2050,Austria,Hydro storage,electricity,206,3.884633178467515
2050,Austria,Hydro storage,electricity,255,3.884633178467515
2050,Austria,Hydro storage,electricity,263,3.884633178467515
2050,Austria,Hydro storage,electricity,328,3.884633178467515
2050,Austria,Hydro storage,electricity,345,3.884633178467515
2050,Austria,Hydro storage,electricity,431,3.884633178467515
2050,Austria,Hydrogen storage,hydrogen,0,9.401978707743905e-05
2050,Austria,Hydrogen storage,hydrogen,21,2.8355958234387775e-05
2050,Austria,Hydrogen storage,hydrogen,32,0.013235750068235401
2050,Austria,Hydrogen storage,hydrogen,77,3.491525840549927e-05
2050,Austria,Hydrogen storage,hydrogen,100,0.0100909560316598
2050,Austria,Hydrogen storage,hydrogen,206,4.245013027442576e-06
2050,Austria,Hydrogen storage,hydrogen,255,0.0
2050,Austria,Hydrogen storage,hydrogen,263,2.865651284764192e-05
2050,Austria,Hydrogen storage,hydrogen,328,0.0001979222572871347
2050,Austria,Hydrogen storage,hydrogen,345,0.0122811459646264
2050,Austria,Hydrogen storage,hydrogen,431,0.00012393302941913023
2050,Austria,Methane storage,methane,0,92.21849999999998
2050,Austria,Methane storage,methane,21,92.21849999999998
2050,Austria,Methane storage,methane,32,92.21849999999998
2050,Austria,Methane storage,methane,77,92.21849999999998
2050,Austria,Methane storage,methane,100,92.21849999999998
2050,Austria,Methane storage,methane,206,92.21849999999998
2050,Austria,Methane storage,methane,255,92.21849999999998
2050,Austria,Methane storage,methane,263,92.21849999999998
2050,Austria,Methane storage,methane,328,92.21849999999998
2050,Austria,Methane storage,methane,345,92.21849999999998
2050,Austria,Methane storage,methane,431,92.21849999999998
2050,Belgium,Battery storage,electricity,0,1.4182706245160826e-05
2050,Belgium,Battery storage,electricity,21,5.576925370650884e-06
2050,Belgium,Battery storage,electricity,32,0.001362430865732
2050,Belgium,Battery storage,electricity,77,9.750201542248016e-06
2050,Belgium,Battery storage,electricity,100,0.0007152254331879
2050,Belgium,Battery storage,electricity,206,1.1301482442362198e-06
2050,Belgium,Battery storage,electricity,255,0.0
2050,Belgium,Battery storage,electricity,263,1.767567466953037e-05
2050,Belgium,Battery storage,electricity,328,0.0002044441219417
2050,Belgium,Battery storage,electricity,345,0.0421028283688492
2050,Belgium,Battery storage,electricity,431,9.98075556143411e-06
2050,Belgium,Heat storage,heat,0,0.1461570332258441
2050,Belgium,Heat storage,heat,21,0.140014373982564
2050,Belgium,Heat storage,heat,32,0.3405775628032771
2050,Belgium,Heat storage,heat,77,0.13858536723162881
2050,Belgium,Heat storage,heat,100,0.24373200122810829
2050,Belgium,Heat storage,heat,206,0.13525052190531942
2050,Belgium,Heat storage,heat,255,0.0
2050,Belgium,Heat storage,heat,263,0.1850087954870072
2050,Belgium,Heat storage,heat,328,0.13170182040708261
2050,Belgium,Heat storage,heat,345,0.7356278386688496
2050,Belgium,Heat storage,heat,431,6.738950975070985
2050,Belgium,Hydro storage,electricity,0,0.017181688167926902
2050,Belgium,Hydro storage,electricity,21,0.017181688167926902
2050,Belgium,Hydro storage,electricity,32,0.017181688167926902
2050,Belgium,Hydro storage,electricity,77,0.017181688167926902
2050,Belgium,Hydro storage,electricity,100,0.017181688167926902
2050,Belgium,Hydro storage,electricity,206,0.017181688167926902
2050,Belgium,Hydro storage,electricity,255,0.017181688167926902
2050,Belgium,Hydro storage,electricity,263,0.017181688167926902
2050,Belgium,Hydro storage,electricity,328,0.017181688167926902
2050,Belgium,Hydro storage,electricity,345,0.017181688167926902
2050,Belgium,Hydro storage,electricity,431,0.017181688167926902
2050,Belgium,Hydrogen storage,hydrogen,0,3.122365437737144e-05
2050,Belgium,Hydrogen storage,hydrogen,21,9.478696916720017e-06
2050,Belgium,Hydrogen storage,hydrogen,32,0.0044874873665005
2050,Belgium,Hydrogen storage,hydrogen,77,1.176029013361492e-05
2050,Belgium,Hydrogen storage,hydrogen,100,0.0033645045467707
2050,Belgium,Hydrogen storage,hydrogen,206,1.3997018682085178e-06
2050,Belgium,Hydrogen storage,hydrogen,255,0.0
2050,Belgium,Hydrogen storage,hydrogen,263,7.220310938431645e-06
2050,Belgium,Hydrogen storage,hydrogen,328,5.177459935062094e-05
2050,Belgium,Hydrogen storage,hydrogen,345,0.0216685304976035
2050,Belgium,Hydrogen storage,hydrogen,431,4.230296875916717e-05
2050,Belgium,Methane storage,methane,0,9.0013
2050,Belgium,Methane storage,methane,21,9.0013
2050,Belgium,Methane storage,methane,32,9.0013
2050,Belgium,Methane storage,methane,77,9.0013
2050,Belgium,Methane storage,methane,100,9.0013
2050,Belgium,Methane storage,methane,206,9.0013
2050,Belgium,Methane storage,methane,255,9.0013
2050,Belgium,Methane storage,methane,263,9.0013
2050,Belgium,Methane storage,methane,328,9.0013
2050,Belgium,Methane storage,methane,345,9.0013
2050,Belgium,Methane storage,methane,431,9.0013
2050,Bosnia Herzegovina,Battery storage,electricity,0,1.7827941274929e-05
2050,Bosnia Herzegovina,Battery storage,electricity,21,8.203421672761976e-06
2050,Bosnia Herzegovina,Battery storage,electricity,32,0.0017781817335755
2050,Bosnia Herzegovina,Battery storage,electricity,77,2.9735716079920938e-05
2050,Bosnia Herzegovina,Battery storage,electricity,100,0.0008170812856421
2050,Bosnia Herzegovina,Battery storage,electricity,206,2.073060258315379e-06
2050,Bosnia Herzegovina,Battery storage,electricity,255,0.0
2050,Bosnia Herzegovina,Battery storage,electricity,263,9.788229043254982e-06
2050,Bosnia Herzegovina,Battery storage,electricity,328,0.0001653771264604
2050,Bosnia Herzegovina,Battery storage,electricity,345,0.0015717882877775
2050,Bosnia Herzegovina,Battery storage,electricity,431,1.124250015093037e-05
2050,Bosnia Herzegovina,Heat storage,heat,0,0.0305754909635336
2050,Bosnia Herzegovina,Heat storage,heat,21,0.0215612186576262
2050,Bosnia Herzegovina,Heat storage,heat,32,0.2708534867067923
2050,Bosnia Herzegovina,Heat storage,heat,77,0.0787460845797834
2050,Bosnia Herzegovina,Heat storage,heat,100,0.1970564478381307
2050,Bosnia Herzegovina,Heat storage,heat,206,0.0207795033553541
2050,Bosnia Herzegovina,Heat storage,heat,255,0.0
2050,Bosnia Herzegovina,Heat storage,heat,263,0.2803472593597069
2050,Bosnia Herzegovina,Heat storage,heat,328,0.0198225005690583
2050,Bosnia Herzegovina,Heat storage,heat,345,0.2114045136494396
2050,Bosnia Herzegovina,Heat storage,heat,431,2.1778627126919883
2050,Bosnia Herzegovina,Hydro storage,electricity,0,0.0029571795031055003
2050,Bosnia Herzegovina,Hydro storage,electricity,21,0.0029571795031055003
2050,Bosnia Herzegovina,Hydro storage,electricity,32,0.0029571795031055003
2050,Bosnia Herzegovina,Hydro storage,electricity,77,0.0029571795031055003
2050,Bosnia Herzegovina,Hydro storage,electricity,100,0.0029571795031055003
2050,Bosnia Herzegovina,Hydro storage,electricity,206,0.0029571795031055003
2050,Bosnia Herzegovina,Hydro storage,electricity,255,0.0029571795031055003
2050,Bosnia Herzegovina,Hydro storage,electricity,263,0.0029571795031055003
2050,Bosnia Herzegovina,Hydro storage,electricity,328,0.0029571795031055003
2050,Bosnia Herzegovina,Hydro storage,electricity,345,0.0029571795031055003
2050,Bosnia Herzegovina,Hydro storage,electricity,431,0.0029571795031055003
2050,Bosnia Herzegovina,Hydrogen storage,hydrogen,0,3.587110600482825e-05
2050,Bosnia Herzegovina,Hydrogen storage,hydrogen,21,0.0001026974645283
2050,Bosnia Herzegovina,Hydrogen storage,hydrogen,32,0.0053056005989769
2050,Bosnia Herzegovina,Hydrogen storage,hydrogen,77,2.941581575388196e-05
2050,Bosnia Herzegovina,Hydrogen storage,hydrogen,100,0.0046715000336021
2050,Bosnia Herzegovina,Hydrogen storage,hydrogen,206,9.129693160055502e-06
2050,Bosnia Herzegovina,Hydrogen storage,hydrogen,255,0.0
2050,Bosnia Herzegovina,Hydrogen storage,hydrogen,263,3.481687575439196e-05
2050,Bosnia Herzegovina,Hydrogen storage,hydrogen,328,7.901473951908426e-05
2050,Bosnia Herzegovina,Hydrogen storage,hydrogen,345,0.0043428095844449
2050,Bosnia Herzegovina,Hydrogen storage,hydrogen,431,0.0001259391781835
2050,Bulgaria,Battery storage,electricity,0,2.01157691932512e-05
2050,Bulgaria,Battery storage,electricity,21,6.327282411524076e-06
2050,Bulgaria,Battery storage,electricity,32,0.0018583440346002
2050,Bulgaria,Battery storage,electricity,77,2.828968327377546e-05
2050,Bulgaria,Battery storage,electricity,100,0.0008410487881639
2050,Bulgaria,Battery storage,electricity,206,1.9783369812966466e-06
2050,Bulgaria,Battery storage,electricity,255,0.0
2050,Bulgaria,Battery storage,electricity,263,1.1727622111896786e-05
2050,Bulgaria,Battery storage,electricity,328,0.0002942550042757
2050,Bulgaria,Battery storage,electricity,345,0.0021179925508805
2050,Bulgaria,Battery storage,electricity,431,1.1718445017830095e-05
2050,Bulgaria,Heat storage,heat,0,0.0354441682427775
2050,Bulgaria,Heat storage,heat,21,0.0360709366859131
2050,Bulgaria,Heat storage,heat,32,0.3445800977486596
2050,Bulgaria,Heat storage,heat,77,0.0916266162393846
2050,Bulgaria,Heat storage,heat,100,0.239402083900951
2050,Bulgaria,Heat storage,heat,206,0.036657460794464504
2050,Bulgaria,Heat storage,heat,255,0.0
2050,Bulgaria,Heat storage,heat,263,0.19410868376726684
2050,Bulgaria,Heat storage,heat,328,0.0333400927558072
2050,Bulgaria,Heat storage,heat,345,0.25627014610009546
2050,Bulgaria,Heat storage,heat,431,3.3607167220520355
2050,Bulgaria,Hydro storage,electricity,0,1.3918447177931035
2050,Bulgaria,Hydro storage,electricity,21,1.3918447177931035
2050,Bulgaria,Hydro storage,electricity,32,1.3918447177931035
2050,Bulgaria,Hydro storage,electricity,77,1.3918447177931035
2050,Bulgaria,Hydro storage,electricity,100,1.3918447177931035
2050,Bulgaria,Hydro storage,electricity,206,1.3918447177931035
2050,Bulgaria,Hydro storage,electricity,255,1.3918447177931035
2050,Bulgaria,Hydro storage,electricity,263,1.3918447177931035
2050,Bulgaria,Hydro storage,electricity,328,1.3918447177931035
2050,Bulgaria,Hydro storage,electricity,345,1.3918447177931035
2050,Bulgaria,Hydro storage,electricity,431,1.3918447177931035
2050,Bulgaria,Hydrogen storage,hydrogen,0,3.150843441395905e-05
2050,Bulgaria,Hydrogen storage,hydrogen,21,9.38436105802102e-06
2050,Bulgaria,Hydrogen storage,hydrogen,32,0.0043954065521311
2050,Bulgaria,Hydrogen storage,hydrogen,77,1.1934286156269204e-05
2050,Bulgaria,Hydrogen storage,hydrogen,100,0.0033798426360838
2050,Bulgaria,Hydrogen storage,hydrogen,206,1.414376905554815e-06
2050,Bulgaria,Hydrogen storage,hydrogen,255,0.0
2050,Bulgaria,Hydrogen storage,hydrogen,263,2.658719529374693e-05
2050,Bulgaria,Hydrogen storage,hydrogen,328,4.98004840705162e-05
2050,Bulgaria,Hydrogen storage,hydrogen,345,0.0040054254543477
2050,Bulgaria,Hydrogen storage,hydrogen,431,4.107021992960949e-05
2050,Bulgaria,Methane storage,methane,0,17.689999999999998
2050,Bulgaria,Methane storage,methane,21,17.689999999999998
2050,Bulgaria,Methane storage,methane,32,17.689999999999998
2050,Bulgaria,Methane storage,methane,77,17.689999999999998
2050,Bulgaria,Methane storage,methane,100,17.689999999999998
2050,Bulgaria,Methane storage,methane,206,17.689999999999998
2050,Bulgaria,Methane storage,methane,255,17.689999999999998
2050,Bulgaria,Methane storage,methane,263,17.689999999999998
2050,Bulgaria,Methane storage,methane,328,17.689999999999998
2050,Bulgaria,Methane storage,methane,345,17.689999999999998
2050,Bulgaria,Methane storage,methane,431,17.689999999999998
2050,Croatia,Battery storage,electricity,0,1.7819402778486907e-05
2050,Croatia,Battery storage,electricity,21,7.687883419762344e-06
2050,Croatia,Battery storage,electricity,32,0.0016940744113613
2050,Croatia,Battery storage,electricity,77,2.095907114136588e-05
2050,Croatia,Battery storage,electricity,100,0.0008092296643853
2050,Croatia,Battery storage,electricity,206,4.819138070311014e-06
2050,Croatia,Battery storage,electricity,255,0.0
2050,Croatia,Battery storage,electricity,263,1.3209686627066527e-05
2050,Croatia,Battery storage,electricity,328,0.0001113390354788
2050,Croatia,Battery storage,electricity,345,0.0014626126295138
2050,Croatia,Battery storage,electricity,431,1.12268366446177e-05
2050,Croatia,Heat storage,heat,0,0.0374097131067023
2050,Croatia,Heat storage,heat,21,0.035135553125878
2050,Croatia,Heat storage,heat,32,0.2721704319244332
2050,Croatia,Heat storage,heat,77,0.0560164116424491
2050,Croatia,Heat storage,heat,100,0.19783205371211718
2050,Croatia,Heat storage,heat,206,0.0328299599619309
2050,Croatia,Heat storage,heat,255,0.0
2050,Croatia,Heat storage,heat,263,0.0817998434706167
2050,Croatia,Heat storage,heat,328,0.0320838662074793
2050,Croatia,Heat storage,heat,345,0.2172943185507721
2050,Croatia,Heat storage,heat,431,2.5487705081552456
2050,Croatia,Hydro storage,electricity,0,1.22367567592097
2050,Croatia,Hydro storage,electricity,21,1.22367567592097
2050,Croatia,Hydro storage,electricity,32,1.22367567592097
2050,Croatia,Hydro storage,electricity,77,1.22367567592097
2050,Croatia,Hydro storage,electricity,100,1.22367567592097
2050,Croatia,Hydro storage,electricity,206,1.22367567592097
2050,Croatia,Hydro storage,electricity,255,1.22367567592097
2050,Croatia,Hydro storage,electricity,263,1.22367567592097
2050,Croatia,Hydro storage,electricity,328,1.22367567592097
2050,Croatia,Hydro storage,electricity,345,1.22367567592097
2050,Croatia,Hydro storage,electricity,431,1.22367567592097
2050,Croatia,Hydrogen storage,hydrogen,0,3.1364567678455424e-05
2050,Croatia,Hydrogen storage,hydrogen,21,9.37508427090208e-06
2050,Croatia,Hydrogen storage,hydrogen,32,0.0043949197315705
2050,Croatia,Hydrogen storage,hydrogen,77,1.1875606655110167e-05
2050,Croatia,Hydrogen storage,hydrogen,100,0.0037253114461027
2050,Croatia,Hydrogen storage,hydrogen,206,1.4537006994791763e-06
2050,Croatia,Hydrogen storage,hydrogen,255,0.0
2050,Croatia,Hydrogen storage,hydrogen,263,3.130665433663518e-05
2050,Croatia,Hydrogen storage,hydrogen,328,5.065152611488767e-05
2050,Croatia,Hydrogen storage,hydrogen,345,0.0040212402347442
2050,Croatia,Hydrogen storage,hydrogen,431,4.638913718109021e-05
2050,Croatia,Methane storage,methane,0,6.4149
2050,Croatia,Methane storage,methane,21,6.4149
2050,Croatia,Methane storage,methane,32,6.4149
2050,Croatia,Methane storage,methane,77,6.4149
2050,Croatia,Methane storage,methane,100,6.4149
2050,Croatia,Methane storage,methane,206,6.4149
2050,Croatia,Methane storage,methane,255,6.4149
2050,Croatia,Methane storage,methane,263,6.4149
2050,Croatia,Methane storage,methane,328,6.4149
2050,Croatia,Methane storage,methane,345,6.4149
2050,Croatia,Methane storage,methane,431,6.4149
2050,Cyprus,Battery storage,electricity,0,2.218198700166736e-05
2050,Cyprus,Battery storage,electricity,21,6.518828495447946e-06
2050,Cyprus,Battery storage,electricity,32,0.0021627191683334
2050,Cyprus,Battery storage,electricity,77,0.0021043711181578
2050,Cyprus,Battery storage,electricity,100,0.0014140988909278
2050,Cyprus,Battery storage,electricity,206,1.5394057689150611e-06
2050,Cyprus,Battery storage,electricity,255,0.0
2050,Cyprus,Battery storage,electricity,263,0.0656669195748232
2050,Cyprus,Battery storage,electricity,328,0.004646817804668
2050,Cyprus,Battery storage,electricity,345,0.0045043549471499
2050,Cyprus,Battery storage,electricity,431,1.909236000446353e-05
2050,Cyprus,Heat storage,heat,0,0.0044351480929941
2050,Cyprus,Heat storage,heat,21,0.0046325623927772
2050,Cyprus,Heat storage,heat,32,0.2675152976868101
2050,Cyprus,Heat storage,heat,77,0.0046623964537441
2050,Cyprus,Heat storage,heat,100,0.1741112025684895
2050,Cyprus,Heat storage,heat,206,0.0048741209828943
2050,Cyprus,Heat storage,heat,255,0.0
2050,Cyprus,Heat storage,heat,263,0.0047831748518475
2050,Cyprus,Heat storage,heat,328,0.0043715799804686
2050,Cyprus,Heat storage,heat,345,0.1877530994509141
2050,Cyprus,Heat storage,heat,431,0.0062924284876648
2050,Cyprus,Hydrogen storage,hydrogen,0,4.468946380361505e-05
2050,Cyprus,Hydrogen storage,hydrogen,21,4.130439659498751e-05
2050,Cyprus,Hydrogen storage,hydrogen,32,0.0049079561980929
2050,Cyprus,Hydrogen storage,hydrogen,77,4.44766822124586e-05
2050,Cyprus,Hydrogen storage,hydrogen,100,0.0038134125157241
2050,Cyprus,Hydrogen storage,hydrogen,206,2.558713331290184e-06
2050,Cyprus,Hydrogen storage,hydrogen,255,0.0
2050,Cyprus,Hydrogen storage,hydrogen,263,0.0425012943176793
2050,Cyprus,Hydrogen storage,hydrogen,328,5.139028772212637e-05
2050,Cyprus,Hydrogen storage,hydrogen,345,0.0057414063824258
2050,Cyprus,Hydrogen storage,hydrogen,431,0.0012847188902456
2050,Czechia,Battery storage,electricity,0,2.8911960946383286e-05
2050,Czechia,Battery storage,electricity,21,1.0116380990786103e-05
2050,Czechia,Battery storage,electricity,32,0.0029009457034507996
2050,Czechia,Battery storage,electricity,77,2.8030356661191267e-05
2050,Czechia,Battery storage,electricity,100,0.0014161550527465
2050,Czechia,Battery storage,electricity,206,5.729260097265607e-06
2050,Czechia,Battery storage,electricity,255,0.0
2050,Czechia,Battery storage,electricity,263,2.262209307669698e-05
2050,Czechia,Battery storage,electricity,328,0.00034440193064039996
2050,Czechia,Battery storage,electricity,345,0.0022159197168489
2050,Czechia,Battery storage,electricity,431,1.9928856863916314e-05
2050,Czechia,Heat storage,heat,0,0.11371269110003289
2050,Czechia,Heat storage,heat,21,0.1136680261185435
2050,Czechia,Heat storage,heat,32,0.6829924337785226
2050,Czechia,Heat storage,heat,77,0.2009559464829677
2050,Czechia,Heat storage,heat,100,0.4654164221187244
2050,Czechia,Heat storage,heat,206,0.1250987970244571
2050,Czechia,Heat storage,heat,255,0.0
2050,Czechia,Heat storage,heat,263,1.707925189431929
2050,Czechia,Heat storage,heat,328,0.1055554234666427
2050,Czechia,Heat storage,heat,345,0.5117454291693878
2050,Czechia,Heat storage,heat,431,11.724454718537483
2050,Czechia,Hydro storage,electricity,0,0.6464893275835928
2050,Czechia,Hydro storage,electricity,21,0.6464893275835928
2050,Czechia,Hydro storage,electricity,32,0.6464893275835928
2050,Czechia,Hydro storage,electricity,77,0.6464893275835928
2050,Czechia,Hydro storage,electricity,100,0.6464893275835928
2050,Czechia,Hydro storage,electricity,206,0.6464893275835928
2050,Czechia,Hydro storage,electricity,255,0.6464893275835928
2050,Czechia,Hydro storage,electricity,263,0.6464893275835928
2050,Czechia,Hydro storage,electricity,328,0.6464893275835928
2050,Czechia,Hydro storage,electricity,345,0.6464893275835928
2050,Czechia,Hydro storage,electricity,431,0.6464893275835928
2050,Czechia,Hydrogen storage,hydrogen,0,6.333935545064563e-05
2050,Czechia,Hydrogen storage,hydrogen,21,1.888662140885726e-05
2050,Czechia,Hydrogen storage,hydrogen,32,0.008953847853772099
2050,Czechia,Hydrogen storage,hydrogen,77,2.334845149684324e-05
2050,Czechia,Hydrogen storage,hydrogen,100,0.0067699483016684
2050,Czechia,Hydrogen storage,hydrogen,206,2.882636370980972e-06
2050,Czechia,Hydrogen storage,hydrogen,255,0.0
2050,Czechia,Hydrogen storage,hydrogen,263,1.7536449029820247e-05
2050,Czechia,Hydrogen storage,hydrogen,328,0.00013079617399414702
2050,Czechia,Hydrogen storage,hydrogen,345,0.0084529064073895
2050,Czechia,Hydrogen storage,hydrogen,431,8.306106867850613e-05
2050,Czechia,Methane storage,methane,0,42.58269004739338
2050,Czechia,Methane storage,methane,21,42.58269004739338
2050,Czechia,Methane storage,methane,32,42.58269004739338
2050,Czechia,Methane storage,methane,77,42.58269004739338
2050,Czechia,Methane storage,methane,100,42.58269004739338
2050,Czechia,Methane storage,methane,206,42.58269004739338
2050,Czechia,Methane storage,methane,255,42.58269004739338
2050,Czechia,Methane storage,methane,263,42.58269004739338
2050,Czechia,Methane storage,methane,328,42.58269004739338
2050,Czechia,Methane storage,methane,345,42.58269004739338
2050,Czechia,Methane storage,methane,431,42.58269004739338
2050,Denmark,Battery storage,electricity,0,3.0820939893346136e-05
2050,Denmark,Battery storage,electricity,21,7.704937280187978e-06
2050,Denmark,Battery storage,electricity,32,0.0016571204087114
2050,Denmark,Battery storage,electricity,77,1.1812274177347099e-05
2050,Denmark,Battery storage,electricity,100,0.0013181916649059001
2050,Denmark,Battery storage,electricity,206,1.418755964673674e-06
2050,Denmark,Battery storage,electricity,255,0.0
2050,Denmark,Battery storage,electricity,263,3.1564511450734694e-05
2050,Denmark,Battery storage,electricity,328,0.0002095091223638127
2050,Denmark,Battery storage,electricity,345,0.0021795771228658
2050,Denmark,Battery storage,electricity,431,1.798005203871829e-05
2050,Denmark,Heat storage,heat,0,0.0495463263901596
2050,Denmark,Heat storage,heat,21,0.050320968101990014
2050,Denmark,Heat storage,heat,32,0.674990416366744
2050,Denmark,Heat storage,heat,77,0.049735518221390676
2050,Denmark,Heat storage,heat,100,0.4649466753066
2050,Denmark,Heat storage,heat,206,0.04972406898743876
2050,Denmark,Heat storage,heat,255,0.0
2050,Denmark,Heat storage,heat,263,0.06006303087212516
2050,Denmark,Heat storage,heat,328,0.04723415271475644
2050,Denmark,Heat storage,heat,345,0.4950746512135638
2050,Denmark,Heat storage,heat,431,0.6627341883135683
2050,Denmark,Hydrogen storage,hydrogen,0,6.365940534994382e-05
2050,Denmark,Hydrogen storage,hydrogen,21,1.928925673095103e-05
2050,Denmark,Hydrogen storage,hydrogen,32,0.0090392742992692
2050,Denmark,Hydrogen storage,hydrogen,77,2.472508197820865e-05
2050,Denmark,Hydrogen storage,hydrogen,100,0.007111750088523499
2050,Denmark,Hydrogen storage,hydrogen,206,2.8625734595742925e-06
2050,Denmark,Hydrogen storage,hydrogen,255,0.0
2050,Denmark,Hydrogen storage,hydrogen,263,1.5430055790186862e-05
2050,Denmark,Hydrogen storage,hydrogen,328,0.00010353020642210446
2050,Denmark,Hydrogen storage,hydrogen,345,0.0085361338887078
2050,Denmark,Hydrogen storage,hydrogen,431,8.583795598749764e-05
2050,Denmark,Methane storage,methane,0,10.347000000000001
2050,Denmark,Methane storage,methane,21,10.347000000000001
2050,Denmark,Methane storage,methane,32,10.347000000000001
2050,Denmark,Methane storage,methane,77,10.347000000000001
2050,Denmark,Methane storage,methane,100,10.347000000000001
2050,Denmark,Methane storage,methane,206,10.347000000000001
2050,Denmark,Methane storage,methane,255,10.347000000000001
2050,Denmark,Methane storage,methane,263,10.347000000000001
2050,Denmark,Methane storage,methane,328,10.347000000000001
2050,Denmark,Methane storage,methane,345,10.347000000000001
2050,Denmark,Methane storage,methane,431,10.347000000000001
2050,Estonia,Battery storage,electricity,0,2.1944408614819225e-05
2050,Estonia,Battery storage,electricity,21,4.210069462030514e-06
2050,Estonia,Battery storage,electricity,32,0.0009791874790402
2050,Estonia,Battery storage,electricity,77,8.472674999577858e-06
2050,Estonia,Battery storage,electricity,100,0.00063627233823
2050,Estonia,Battery storage,electricity,206,1.6999927869356389e-06
2050,Estonia,Battery storage,electricity,255,0.0
2050,Estonia,Battery storage,electricity,263,4.490229909064095e-06
2050,Estonia,Battery storage,electricity,328,4.737671317787567e-05
2050,Estonia,Battery storage,electricity,345,0.0010408883033486
2050,Estonia,Battery storage,electricity,431,8.774206387096672e-06
2050,Estonia,Heat storage,heat,0,0.0148913939451157
2050,Estonia,Heat storage,heat,21,0.01319965814336
2050,Estonia,Heat storage,heat,32,0.3394986670315474
2050,Estonia,Heat storage,heat,77,0.016169379028342198
2050,Estonia,Heat storage,heat,100,0.2355816503362512
2050,Estonia,Heat storage,heat,206,0.0146834351535697
2050,Estonia,Heat storage,heat,255,0.0
2050,Estonia,Heat storage,heat,263,0.02773233021373128
2050,Estonia,Heat storage,heat,328,0.0124810878739581
2050,Estonia,Heat storage,heat,345,0.2530556039329872
2050,Estonia,Heat storage,heat,431,0.025010120203879
2050,Estonia,Hydrogen storage,hydrogen,0,8.431977467649932e-05
2050,Estonia,Hydrogen storage,hydrogen,21,1.8545835853242363e-05
2050,Estonia,Hydrogen storage,hydrogen,32,0.0052535493806593
2050,Estonia,Hydrogen storage,hydrogen,77,2.801034262296155e-05
2050,Estonia,Hydrogen storage,hydrogen,100,0.0034740152980311
2050,Estonia,Hydrogen storage,hydrogen,206,6.6165980563847055e-06
2050,Estonia,Hydrogen storage,hydrogen,255,0.0
2050,Estonia,Hydrogen storage,hydrogen,263,7.391913890440661e-06
2050,Estonia,Hydrogen storage,hydrogen,328,5.150730792888727e-05
2050,Estonia,Hydrogen storage,hydrogen,345,0.0055226121793568
2050,Estonia,Hydrogen storage,hydrogen,431,7.793542461400889e-05
2050,Finland,Battery storage,electricity,0,2.9039128999047048e-05
2050,Finland,Battery storage,electricity,21,4.710543340380431e-06
2050,Finland,Battery storage,electricity,32,0.0013672215047736001
2050,Finland,Battery storage,electricity,77,7.59190340879267e-06
