importing_region,exporting_region,year,spore,capacity_gw
FRA_1,FRA_4,2030,0,1.2635101045901045
FRA_1,FRA_4,2030,21,2.1045175499593722
FRA_1,FRA_4,2030,32,4.8071400309015795
FRA_1,FRA_4,2030,77,0.6816620115054534
FRA_1,FRA_4,2030,100,4.971292938324733
FRA_1,FRA_4,2030,206,4.116345014119751
FRA_1,FRA_4,2030,255,2.8118207638328303
FRA_1,FRA_4,2030,263,3.5322283365943514
FRA_1,FRA_4,2030,328,2.0594435101575272
FRA_1,FRA_4,2030,345,0.5443866590479118
FRA_1,FRA_4,2030,431,5.407502324821026
FRA_1,FRA_5,2030,0,4.297468422604609
FRA_1,FRA_5,2030,21,2.4509542658840657
FRA_1,FRA_5,2030,32,1.3942608199971938
FRA_1,FRA_5,2030,77,0.92990460120414
FRA_1,FRA_5,2030,100,0.07505075204675604
FRA_1,FRA_5,2030,206,1.1322284053570046
FRA_1,FRA_5,2030,255,1.0142711905725692
FRA_1,FRA_5,2030,263,2.9637193005358196
FRA_1,FRA_5,2030,328,2.1580025653512314
FRA_1,FRA_5,2030,345,0.4159487782784914
FRA_1,FRA_5,2030,431,0.2249758403636891
FRA_10,FRA_11,2030,0,0.13557636567294096
FRA_10,FRA_11,2030,21,2.007285905911321
FRA_10,FRA_11,2030,32,1.4930903068233228
FRA_10,FRA_11,2030,77,1.072045838486554
FRA_10,FRA_11,2030,100,1.0164941329198665
FRA_10,FRA_11,2030,206,1.1507405847571097
FRA_10,FRA_11,2030,255,0.22663902072047992
FRA_10,FRA_11,2030,263,1.174990902894034
FRA_10,FRA_11,2030,328,2.290728516342036
FRA_10,FRA_11,2030,345,0.5296356729961752
FRA_10,FRA_11,2030,431,1.2621977504567778
FRA_10,FRA_12,2030,0,13.671258509669283
FRA_10,FRA_12,2030,21,0.9657808463953634
FRA_10,FRA_12,2030,32,5.829049374107769
FRA_10,FRA_12,2030,77,12.103867155271088
FRA_10,FRA_12,2030,100,0.19252427986611487
FRA_10,FRA_12,2030,206,3.130195078221444
FRA_10,FRA_12,2030,255,5.1058426683795295
FRA_10,FRA_12,2030,263,1.4001352510607763
FRA_10,FRA_12,2030,328,10.671389464873672
FRA_10,FRA_12,2030,345,1.5600932813458128
FRA_10,FRA_12,2030,431,1.9361339211126767
FRA_10,FRA_13,2030,0,4.392482080197587
FRA_10,FRA_13,2030,21,0.9635658898595453
FRA_10,FRA_13,2030,32,11.160536240729721
FRA_10,FRA_13,2030,77,2.2698585777335403
FRA_10,FRA_13,2030,100,7.90690407901517
FRA_10,FRA_13,2030,206,1.9015830694385287
FRA_10,FRA_13,2030,255,5.870301961074596
FRA_10,FRA_13,2030,263,3.906517500495187
FRA_10,FRA_13,2030,328,8.255244726395427
FRA_10,FRA_13,2030,345,3.310292299424651
FRA_10,FRA_13,2030,431,6.596585959339746
FRA_10,FRA_14,2030,0,0.07644788558022446
FRA_10,FRA_14,2030,21,0.42994250720211163
FRA_10,FRA_14,2030,32,0.3108642742275964
FRA_10,FRA_14,2030,77,1.7577995866983618
FRA_10,FRA_14,2030,100,0.06908011324360776
FRA_10,FRA_14,2030,206,2.791729105937671
FRA_10,FRA_14,2030,255,2.965017826628954
FRA_10,FRA_14,2030,263,0.0632737019081105
FRA_10,FRA_14,2030,328,0.19528328040542733
FRA_10,FRA_14,2030,345,0.012903183264534221
FRA_10,FRA_14,2030,431,0.12439513202233173
FRA_10,FRA_5,2030,0,5.9041055412769525
FRA_10,FRA_5,2030,21,9.437497118457596
FRA_10,FRA_5,2030,32,4.037349145158543
FRA_10,FRA_5,2030,77,5.347081109813792
FRA_10,FRA_5,2030,100,2.503128203883607
FRA_10,FRA_5,2030,206,13.544294793786403
FRA_10,FRA_5,2030,255,12.193709668539677
FRA_10,FRA_5,2030,263,0.6560282261426065
FRA_10,FRA_5,2030,328,2.683595533286305
FRA_10,FRA_5,2030,345,2.006728562317532
FRA_10,FRA_5,2030,431,0.08004344961433019
FRA_10,FRA_9,2030,0,4.317818907290968
FRA_10,FRA_9,2030,21,2.2119881898509277
FRA_10,FRA_9,2030,32,9.36651967928771
FRA_10,FRA_9,2030,77,5.061392448059011
FRA_10,FRA_9,2030,100,1.2130746321618662
FRA_10,FRA_9,2030,206,8.377304164161286
FRA_10,FRA_9,2030,255,0.8622234890979
FRA_10,FRA_9,2030,263,0.09813236187641776
FRA_10,FRA_9,2030,328,7.4177768938444055
FRA_10,FRA_9,2030,345,0.6697179192667295
FRA_10,FRA_9,2030,431,8.4261128327518
FRA_11,FRA_10,2030,0,0.8071862272412224
FRA_11,FRA_10,2030,21,1.0964338801472715
FRA_11,FRA_10,2030,32,0.30381046731619143
FRA_11,FRA_10,2030,77,0.06966024884430819
FRA_11,FRA_10,2030,100,1.0751453344981527
FRA_11,FRA_10,2030,206,0.92387929563872
FRA_11,FRA_10,2030,255,0.7057712723707503
FRA_11,FRA_10,2030,263,0.943113870475698
FRA_11,FRA_10,2030,328,0.6919540546507867
FRA_11,FRA_10,2030,345,1.2464448396442087
FRA_11,FRA_10,2030,431,0.23296016740496292
FRA_11,FRA_12,2030,0,0.9059780935472546
FRA_11,FRA_12,2030,21,2.5171907912446634
FRA_11,FRA_12,2030,32,1.3912880688427354
FRA_11,FRA_12,2030,77,0.5430652619009891
FRA_11,FRA_12,2030,100,0.00398877183379256
FRA_11,FRA_12,2030,206,1.5192764941779755
FRA_11,FRA_12,2030,255,1.4570898057963113
FRA_11,FRA_12,2030,263,1.6159436112507635
FRA_11,FRA_12,2030,328,1.475752841487075
FRA_11,FRA_12,2030,345,0.5930431058234299
FRA_11,FRA_12,2030,431,0.8207435835577304
FRA_11,FRA_5,2030,0,1.2888265017286469
FRA_11,FRA_5,2030,21,0.542576676560929
FRA_11,FRA_5,2030,32,1.3205130895851926
FRA_11,FRA_5,2030,77,1.0483070376712684
FRA_11,FRA_5,2030,100,0.2810173843058379
FRA_11,FRA_5,2030,206,1.2366803776728688
FRA_11,FRA_5,2030,255,0.7578722479502469
FRA_11,FRA_5,2030,263,0.16682907224558893
FRA_11,FRA_5,2030,328,0.8786177847326743
FRA_11,FRA_5,2030,345,0.01670255499506492
FRA_11,FRA_5,2030,431,0.08015321625306795
FRA_11,FRA_6,2030,0,0.16118265349010255
FRA_11,FRA_6,2030,21,0.5823395211116711
FRA_11,FRA_6,2030,32,0.5404567385318542
FRA_11,FRA_6,2030,77,0.5526554312468979
FRA_11,FRA_6,2030,100,0.10259024015283003
FRA_11,FRA_6,2030,206,0.5415003851551089
FRA_11,FRA_6,2030,255,0.8291440134635844
FRA_11,FRA_6,2030,263,0.1458327455574801
FRA_11,FRA_6,2030,328,0.47308938040560994
FRA_11,FRA_6,2030,345,0.4825082486719782
FRA_11,FRA_6,2030,431,0.793300529354061
FRA_11,FRA_7,2030,0,0.8118616323351658
FRA_11,FRA_7,2030,21,0.30494650633769455
FRA_11,FRA_7,2030,32,0.6697977354434337
FRA_11,FRA_7,2030,77,0.7520801955476897
FRA_11,FRA_7,2030,100,0.447516032561228
FRA_11,FRA_7,2030,206,1.3681552591294799
FRA_11,FRA_7,2030,255,0.20325396995598063
FRA_11,FRA_7,2030,263,0.41299502144443173
FRA_11,FRA_7,2030,328,2.5476459835259715
FRA_11,FRA_7,2030,345,0.2215630659007031
FRA_11,FRA_7,2030,431,0.13898683454382432
FRA_12,BEL_1,2030,0,0.13177406989656593
FRA_12,BEL_1,2030,21,1.1261076631980171
FRA_12,BEL_1,2030,32,0.21226201696898367
FRA_12,BEL_1,2030,77,2.4431629150624397
FRA_12,BEL_1,2030,100,1.0861676221151872
FRA_12,BEL_1,2030,206,0.014145876942753745
FRA_12,BEL_1,2030,255,0.5372794934381881
FRA_12,BEL_1,2030,263,0.5613121929902033
FRA_12,BEL_1,2030,328,2.148763653896117
FRA_12,BEL_1,2030,345,0.10617767809902376
FRA_12,BEL_1,2030,431,1.288043299722144
FRA_12,CHE_1,2030,0,0.7558210876286672
FRA_12,CHE_1,2030,21,10.700417184968302
FRA_12,CHE_1,2030,32,0.8626185966327673
FRA_12,CHE_1,2030,77,2.7888513562229114
FRA_12,CHE_1,2030,100,0.8219271463876842
FRA_12,CHE_1,2030,206,2.772042487986293
FRA_12,CHE_1,2030,255,0.270982193551237
FRA_12,CHE_1,2030,263,0.4106642486880459
FRA_12,CHE_1,2030,328,11.745012416510392
FRA_12,CHE_1,2030,345,0.22904900622593877
FRA_12,CHE_1,2030,431,2.2204484900025934
FRA_12,DEU_5,2030,0,4.6137583180907535
FRA_12,DEU_5,2030,21,7.230949605121297
FRA_12,DEU_5,2030,32,0.8027658457363228
FRA_12,DEU_5,2030,77,6.436956617787402
FRA_12,DEU_5,2030,100,2.353774239582144
FRA_12,DEU_5,2030,206,4.572174598367938
FRA_12,DEU_5,2030,255,2.0380653520029988
FRA_12,DEU_5,2030,263,1.1220214377751927
FRA_12,DEU_5,2030,328,6.163463047363441
FRA_12,DEU_5,2030,345,0.23581800106067033
FRA_12,DEU_5,2030,431,0.7334744133265273
FRA_12,DEU_6,2030,0,4.1750067212836415
FRA_12,DEU_6,2030,21,1.0303238288228989
FRA_12,DEU_6,2030,32,5.288747151898301
FRA_12,DEU_6,2030,77,1.5849314730748199
FRA_12,DEU_6,2030,100,0.6468861889818353
FRA_12,DEU_6,2030,206,2.3281819169257467
FRA_12,DEU_6,2030,255,8.175606772791218
FRA_12,DEU_6,2030,263,3.4432224129914735
FRA_12,DEU_6,2030,328,5.884998149970903
FRA_12,DEU_6,2030,345,0.0946074004654728
FRA_12,DEU_6,2030,431,6.435160767237545
FRA_12,FRA_10,2030,0,10.451496449534995
FRA_12,FRA_10,2030,21,1.4150769641118655
FRA_12,FRA_10,2030,32,4.880690845418547
FRA_12,FRA_10,2030,77,9.334753190323758
FRA_12,FRA_10,2030,100,1.010250261683557
FRA_12,FRA_10,2030,206,3.5681650340771327
FRA_12,FRA_10,2030,255,3.5147381581025297
FRA_12,FRA_10,2030,263,2.1698312520122167
FRA_12,FRA_10,2030,328,10.36889638840407
FRA_12,FRA_10,2030,345,0.7909742602624786
FRA_12,FRA_10,2030,431,1.2632944809557642
FRA_12,FRA_11,2030,0,0.5198548653434729
FRA_12,FRA_11,2030,21,1.4079201903574252
FRA_12,FRA_11,2030,32,0.5299342020349364
FRA_12,FRA_11,2030,77,0.5657000708301192
FRA_12,FRA_11,2030,100,0.3569606133661298
FRA_12,FRA_11,2030,206,0.09432952442575854
FRA_12,FRA_11,2030,255,0.3681422024329809
FRA_12,FRA_11,2030,263,0.4041660897377671
FRA_12,FRA_11,2030,328,1.1904421783917087
FRA_12,FRA_11,2030,345,0.841449345767192
FRA_12,FRA_11,2030,431,0.8840499044363844
FRA_12,FRA_14,2030,0,0.8965635315098337
FRA_12,FRA_14,2030,21,0.14617337504656225
FRA_12,FRA_14,2030,32,13.092303909744844
FRA_12,FRA_14,2030,77,9.498387387890949
FRA_12,FRA_14,2030,100,4.426505970151457
FRA_12,FRA_14,2030,206,9.645580442596327
FRA_12,FRA_14,2030,255,4.031306204779486
FRA_12,FRA_14,2030,263,1.1862939401442636
FRA_12,FRA_14,2030,328,4.25179040257966
FRA_12,FRA_14,2030,345,0.3784917786325629
FRA_12,FRA_14,2030,431,7.451341796410947
FRA_12,FRA_7,2030,0,0.6312059765723849
FRA_12,FRA_7,2030,21,1.4554726667445417
FRA_12,FRA_7,2030,32,1.315175962504029
FRA_12,FRA_7,2030,77,0.4161071017691256
FRA_12,FRA_7,2030,100,0.3437404765824215
FRA_12,FRA_7,2030,206,2.2486539882902363
FRA_12,FRA_7,2030,255,1.2503947680298821
FRA_12,FRA_7,2030,263,3.4682996158284713
FRA_12,FRA_7,2030,328,0.9878041115370318
FRA_12,FRA_7,2030,345,0.21577708507265644
FRA_12,FRA_7,2030,431,0.14959296748809026
FRA_13,BEL_1,2030,0,2.089025759288256
FRA_13,BEL_1,2030,21,1.2277980901179255
FRA_13,BEL_1,2030,32,2.560710305147158
FRA_13,BEL_1,2030,77,11.307913118807804
FRA_13,BEL_1,2030,100,10.609105710861638
FRA_13,BEL_1,2030,206,4.919437111897139
FRA_13,BEL_1,2030,255,3.363494502673408
FRA_13,BEL_1,2030,263,3.687849113349198
FRA_13,BEL_1,2030,328,9.110390808300725
FRA_13,BEL_1,2030,345,0.9606976928947234
FRA_13,BEL_1,2030,431,10.501307086009215
FRA_13,FRA_10,2030,0,2.8353779710810145
FRA_13,FRA_10,2030,21,11.962502827027308
FRA_13,FRA_10,2030,32,7.466537601750471
FRA_13,FRA_10,2030,77,3.3328314550682796
FRA_13,FRA_10,2030,100,13.131779190059857
FRA_13,FRA_10,2030,206,1.0618903863750608
FRA_13,FRA_10,2030,255,3.324198174993415
FRA_13,FRA_10,2030,263,5.839344895260621
FRA_13,FRA_10,2030,328,6.75974061596856
FRA_13,FRA_10,2030,345,4.755632461753701
FRA_13,FRA_10,2030,431,4.620141279554591
FRA_13,FRA_14,2030,0,1.731765514961221
FRA_13,FRA_14,2030,21,1.9220709002869032
FRA_13,FRA_14,2030,32,5.4217507863554975
FRA_13,FRA_14,2030,77,11.429991947076145
FRA_13,FRA_14,2030,100,5.66833473598638
FRA_13,FRA_14,2030,206,3.058671351643187
FRA_13,FRA_14,2030,255,0.9024068394785608
FRA_13,FRA_14,2030,263,0.6676454010169048
FRA_13,FRA_14,2030,328,11.230566231525968
FRA_13,FRA_14,2030,345,1.9257596214217785
FRA_13,FRA_14,2030,431,3.341506756898814
FRA_13,FRA_9,2030,0,6.8723779466517545
FRA_13,FRA_9,2030,21,0.8077612822981053
FRA_13,FRA_9,2030,32,3.696621577840301
FRA_13,FRA_9,2030,77,6.547027952584236
FRA_13,FRA_9,2030,100,9.634831370545598
FRA_13,FRA_9,2030,206,0.9614110105098417
FRA_13,FRA_9,2030,255,9.08058952227709
FRA_13,FRA_9,2030,263,10.976431516124094
FRA_13,FRA_9,2030,328,5.282268254638118
FRA_13,FRA_9,2030,345,0.619052983053713
FRA_13,FRA_9,2030,431,6.4508251594483985
FRA_13,GBR_1,2030,0,0.7454973038175731
FRA_13,GBR_1,2030,21,3.464725605927394
FRA_13,GBR_1,2030,32,2.3021634804764757
FRA_13,GBR_1,2030,77,11.274994821266578
FRA_13,GBR_1,2030,100,0.9886385281145362
FRA_13,GBR_1,2030,206,1.1556359094173914
FRA_13,GBR_1,2030,255,0.5524257744164677
FRA_13,GBR_1,2030,263,2.5803869406440727
FRA_13,GBR_1,2030,328,6.303783484702635
FRA_13,GBR_1,2030,345,1.5561812894415306
FRA_13,GBR_1,2030,431,0.6325254986440668
FRA_14,BEL_1,2030,0,1.485534418983715
FRA_14,BEL_1,2030,21,2.1677225271100586
FRA_14,BEL_1,2030,32,0.7936049727859904
FRA_14,BEL_1,2030,77,1.4370157779812969
FRA_14,BEL_1,2030,100,0.1976512212259564
FRA_14,BEL_1,2030,206,3.5335142695162904
FRA_14,BEL_1,2030,255,4.051558277398737
FRA_14,BEL_1,2030,263,0.4290658073794394
FRA_14,BEL_1,2030,328,0.29837036779254583
FRA_14,BEL_1,2030,345,0.3509422230822324
FRA_14,BEL_1,2030,431,0.48922158030793395
FRA_14,FRA_10,2030,0,0.011951819709770457
FRA_14,FRA_10,2030,21,0.40016698244040877
FRA_14,FRA_10,2030,32,0.7786582513079555
FRA_14,FRA_10,2030,77,1.2718854908016028
FRA_14,FRA_10,2030,100,0.12638089062234056
FRA_14,FRA_10,2030,206,4.208188008312387
FRA_14,FRA_10,2030,255,3.0653458117295402
FRA_14,FRA_10,2030,263,0.35953719480791235
FRA_14,FRA_10,2030,328,0.6700011276282075
FRA_14,FRA_10,2030,345,0.15233000774554115
FRA_14,FRA_10,2030,431,0.18621152990258075
FRA_14,FRA_12,2030,0,0.02649442842437785
FRA_14,FRA_12,2030,21,0.018191380516900224
FRA_14,FRA_12,2030,32,1.4345769854992825
FRA_14,FRA_12,2030,77,3.1219205756896033
FRA_14,FRA_12,2030,100,3.3089130118438783
FRA_14,FRA_12,2030,206,3.377572894849269
FRA_14,FRA_12,2030,255,6.741634203602781
FRA_14,FRA_12,2030,263,1.2776476015460512
FRA_14,FRA_12,2030,328,8.456390982813137
FRA_14,FRA_12,2030,345,1.0911335357323668
FRA_14,FRA_12,2030,431,2.4083323003777344
FRA_14,FRA_13,2030,0,1.3731644563856655
FRA_14,FRA_13,2030,21,2.4745520326252795
FRA_14,FRA_13,2030,32,2.1892673868102355
FRA_14,FRA_13,2030,77,6.4820806556450385
FRA_14,FRA_13,2030,100,3.3354484891763447
FRA_14,FRA_13,2030,206,3.5222802195350926
FRA_14,FRA_13,2030,255,0.40716925684401367
FRA_14,FRA_13,2030,263,0.7635222596488725
FRA_14,FRA_13,2030,328,7.942471138572282
FRA_14,FRA_13,2030,345,1.7044768716461094
FRA_14,FRA_13,2030,431,7.6231689854277525
FRA_15,ITA_2,2030,0,0.13133070556945278
FRA_15,ITA_2,2030,21,0.15630820564999107
FRA_15,ITA_2,2030,32,0.18263094449382833
FRA_15,ITA_2,2030,77,0.02526419717076237
FRA_15,ITA_2,2030,100,0.03166329607394909
FRA_15,ITA_2,2030,206,0.00573043984287262
FRA_15,ITA_2,2030,255,0.01750882017906127
FRA_15,ITA_2,2030,263,0.0861430337160116
FRA_15,ITA_2,2030,328,0.07594416306764953
FRA_15,ITA_2,2030,345,0.0730751676360988
FRA_15,ITA_2,2030,431,0.02545308585572218
FRA_15,ITA_6,2030,0,0.08832222243048188
FRA_15,ITA_6,2030,21,0.05178270778595557
FRA_15,ITA_6,2030,32,0.0396049622929214
FRA_15,ITA_6,2030,77,0.0053522701054408706
FRA_15,ITA_6,2030,100,0.05236466925673342
FRA_15,ITA_6,2030,206,0.0508314880858619
FRA_15,ITA_6,2030,255,0.15444124253426128
FRA_15,ITA_6,2030,263,0.06704303506976235
FRA_15,ITA_6,2030,328,0.0652860390453281
FRA_15,ITA_6,2030,345,0.08796353671679982
FRA_15,ITA_6,2030,431,0.05608629153251822
FRA_2,ESP_6,2030,0,12.868876185562932
FRA_2,ESP_6,2030,21,6.225289929119572
FRA_2,ESP_6,2030,32,1.7893831936413065
FRA_2,ESP_6,2030,77,3.905139175762769
FRA_2,ESP_6,2030,100,0.6801001384234538
FRA_2,ESP_6,2030,206,0.4479397492437175
FRA_2,ESP_6,2030,255,4.703171980326335
FRA_2,ESP_6,2030,263,4.918590171889245
FRA_2,ESP_6,2030,328,5.687810060198484
FRA_2,ESP_6,2030,345,0.35383937966342677
FRA_2,ESP_6,2030,431,1.1948682453794022
FRA_2,FRA_1,2030,0,1.8343948247818398
FRA_2,FRA_1,2030,21,1.133813115238449
FRA_2,FRA_1,2030,32,1.690507149917077
FRA_2,FRA_1,2030,77,0.4381707845246452
FRA_2,FRA_1,2030,100,1.7608640460142129
FRA_2,FRA_1,2030,206,1.998876154189113
FRA_2,FRA_1,2030,255,0.869306041782659
FRA_2,FRA_1,2030,263,0.21531714645067898
FRA_2,FRA_1,2030,328,4.07353426895963
FRA_2,FRA_1,2030,345,0.5122903649068933
FRA_2,FRA_1,2030,431,0.790383952050258
FRA_2,FRA_3,2030,0,3.646301622941065
FRA_2,FRA_3,2030,21,2.2110297805932095
FRA_2,FRA_3,2030,32,5.8212241159631954
FRA_2,FRA_3,2030,77,3.0219174754711937
FRA_2,FRA_3,2030,100,0.9405940136776239
FRA_2,FRA_3,2030,206,8.171574382986291
FRA_2,FRA_3,2030,255,6.140429193043598
FRA_2,FRA_3,2030,263,3.4621851652727185
FRA_2,FRA_3,2030,328,0.9072525863869663
FRA_2,FRA_3,2030,345,1.1933169156068755
FRA_2,FRA_3,2030,431,3.391631676316615
FRA_2,FRA_5,2030,0,7.928597754600268
FRA_2,FRA_5,2030,21,4.203887981642735
FRA_2,FRA_5,2030,32,0.5744351131625797
FRA_2,FRA_5,2030,77,1.260740113122921
FRA_2,FRA_5,2030,100,1.6308936243504657
FRA_2,FRA_5,2030,206,1.7850217198392784
FRA_2,FRA_5,2030,255,8.206209464541713
FRA_2,FRA_5,2030,263,4.585029351801291
FRA_2,FRA_5,2030,328,6.639285223796058
FRA_2,FRA_5,2030,345,1.7964913995432765
FRA_2,FRA_5,2030,431,0.06802095815636551
FRA_3,ESP_6,2030,0,0.2257591235263038
FRA_3,ESP_6,2030,21,0.16664509464914956
FRA_3,ESP_6,2030,32,0.20821235829974125
FRA_3,ESP_6,2030,77,0.1759658860537196
FRA_3,ESP_6,2030,100,0.24105268039589256
FRA_3,ESP_6,2030,206,0.2607087973633921
FRA_3,ESP_6,2030,255,0.2765420176448429
FRA_3,ESP_6,2030,263,0.07590343343283043
FRA_3,ESP_6,2030,328,0.0025826835579890726
FRA_3,ESP_6,2030,345,0.1376796096155775
FRA_3,ESP_6,2030,431,0.029740062428627156
FRA_3,FRA_2,2030,0,7.023689105409593
FRA_3,FRA_2,2030,21,0.025624601467660966
FRA_3,FRA_2,2030,32,0.1841575020339183
FRA_3,FRA_2,2030,77,0.4604593507541601
FRA_3,FRA_2,2030,100,3.1607587371444965
FRA_3,FRA_2,2030,206,10.500203290610044
FRA_3,FRA_2,2030,255,12.181608443959933
FRA_3,FRA_2,2030,263,3.37123112264615
FRA_3,FRA_2,2030,328,6.284733311672585
FRA_3,FRA_2,2030,345,1.100620543842925
FRA_3,FRA_2,2030,431,1.9948579542069969
FRA_3,FRA_6,2030,0,3.095076918333584
FRA_3,FRA_6,2030,21,1.0004849763643953
FRA_3,FRA_6,2030,32,1.5281787422429332
FRA_3,FRA_6,2030,77,0.7852842828632446
FRA_3,FRA_6,2030,100,1.4935694432180426
FRA_3,FRA_6,2030,206,0.5757569035376261
FRA_3,FRA_6,2030,255,0.7457658728843857
FRA_3,FRA_6,2030,263,0.39525981948653577
FRA_3,FRA_6,2030,328,0.044229781489040165
FRA_3,FRA_6,2030,345,0.013198294031368733
FRA_3,FRA_6,2030,431,1.5870630163859916
FRA_3,FRA_7,2030,0,6.154196564216086
FRA_3,FRA_7,2030,21,3.395471291192809
FRA_3,FRA_7,2030,32,1.5138250838347662
FRA_3,FRA_7,2030,77,6.5832965049206225
FRA_3,FRA_7,2030,100,1.2211953411588783
FRA_3,FRA_7,2030,206,1.206365497096677
FRA_3,FRA_7,2030,255,5.877823522085468
FRA_3,FRA_7,2030,263,6.073750460279332
FRA_3,FRA_7,2030,328,6.141561261896564
FRA_3,FRA_7,2030,345,0.13805947960152898
FRA_3,FRA_7,2030,431,0.6873113886104161
FRA_3,ITA_1,2030,0,2.837534519464768
FRA_3,ITA_1,2030,21,0.12184134960680738
FRA_3,ITA_1,2030,32,0.36398479294805874
FRA_3,ITA_1,2030,77,0.08820502455773203
FRA_3,ITA_1,2030,100,0.05531029540073317
FRA_3,ITA_1,2030,206,0.36234997488048637
FRA_3,ITA_1,2030,255,0.17600836912177478
FRA_3,ITA_1,2030,263,0.33927554940381977
FRA_3,ITA_1,2030,328,3.5313002842036387
FRA_3,ITA_1,2030,345,0.3470199823933912
FRA_3,ITA_1,2030,431,0.290698564029491
FRA_4,FRA_1,2030,0,8.223960467799225
FRA_4,FRA_1,2030,21,0.13362546423581353
FRA_4,FRA_1,2030,32,7.083792397474611
FRA_4,FRA_1,2030,77,2.5652724045845865
FRA_4,FRA_1,2030,100,2.208278126610289
FRA_4,FRA_1,2030,206,3.8602712742692282
FRA_4,FRA_1,2030,255,5.326771085654638
FRA_4,FRA_1,2030,263,2.594680251570019
FRA_4,FRA_1,2030,328,2.76757907928212
FRA_4,FRA_1,2030,345,0.26644517360669295
FRA_4,FRA_1,2030,431,7.606486096858732
FRA_4,FRA_5,2030,0,7.304511154360169
FRA_4,FRA_5,2030,21,4.8025050389284125
FRA_4,FRA_5,2030,32,5.540348707879647
FRA_4,FRA_5,2030,77,9.506840039024173
FRA_4,FRA_5,2030,100,4.743737561831589
FRA_4,FRA_5,2030,206,2.6015696063080047
FRA_4,FRA_5,2030,255,0.7877690426660637
FRA_4,FRA_5,2030,263,6.2438126871268125
FRA_4,FRA_5,2030,328,13.104661884490884
FRA_4,FRA_5,2030,345,1.2836010184771307
FRA_4,FRA_5,2030,431,0.29695261741679324
FRA_4,FRA_8,2030,0,3.7577663244857327
FRA_4,FRA_8,2030,21,1.5303449174116288
FRA_4,FRA_8,2030,32,1.864377435467542
FRA_4,FRA_8,2030,77,0.5738330204587042
FRA_4,FRA_8,2030,100,2.6799929394155377
FRA_4,FRA_8,2030,206,2.546552295467949
FRA_4,FRA_8,2030,255,4.830650872951579
FRA_4,FRA_8,2030,263,5.5032354092941125
FRA_4,FRA_8,2030,328,0.8646649193123306
FRA_4,FRA_8,2030,345,1.2101169636608404
FRA_4,FRA_8,2030,431,2.5254821795419287
FRA_4,FRA_9,2030,0,1.1211544255801862
FRA_4,FRA_9,2030,21,0.8037326685992827
FRA_4,FRA_9,2030,32,3.0798924970623798
FRA_4,FRA_9,2030,77,0.42235704237811317
FRA_4,FRA_9,2030,100,2.4730311170402843
FRA_4,FRA_9,2030,206,2.687896479193625
FRA_4,FRA_9,2030,255,0.15212738731243697
FRA_4,FRA_9,2030,263,1.5423094990108361
FRA_4,FRA_9,2030,328,1.350507951469714
FRA_4,FRA_9,2030,345,0.05546116191379387
FRA_4,FRA_9,2030,431,1.547933689752764
FRA_5,FRA_1,2030,0,4.117143575993741
FRA_5,FRA_1,2030,21,3.6869534633114203
FRA_5,FRA_1,2030,32,1.0023989915481357
FRA_5,FRA_1,2030,77,0.04870405446671102
FRA_5,FRA_1,2030,100,0.7048799278059422
FRA_5,FRA_1,2030,206,4.030969408158528
FRA_5,FRA_1,2030,255,0.6561246225164249
FRA_5,FRA_1,2030,263,3.7189158541573533
FRA_5,FRA_1,2030,328,3.974166884742954
FRA_5,FRA_1,2030,345,0.37820601759784783
FRA_5,FRA_1,2030,431,0.35537055929514344
FRA_5,FRA_10,2030,0,10.331775788992084
FRA_5,FRA_10,2030,21,3.2822251919391294
FRA_5,FRA_10,2030,32,4.56136312321339
FRA_5,FRA_10,2030,77,7.7106711948569
FRA_5,FRA_10,2030,100,0.878197147111373
FRA_5,FRA_10,2030,206,19.588607775825157
FRA_5,FRA_10,2030,255,12.259310031700599
FRA_5,FRA_10,2030,263,6.8895568959672335
FRA_5,FRA_10,2030,328,0.6814569181418529
FRA_5,FRA_10,2030,345,1.0568126580255692
FRA_5,FRA_10,2030,431,2.538027278505286
FRA_5,FRA_11,2030,0,0.017733417212418286
FRA_5,FRA_11,2030,21,0.972096492533646
FRA_5,FRA_11,2030,32,0.23518432523007046
FRA_5,FRA_11,2030,77,0.42810100678519725
FRA_5,FRA_11,2030,100,0.876214000154911
FRA_5,FRA_11,2030,206,1.6264333298667353
FRA_5,FRA_11,2030,255,0.4512902793805369
FRA_5,FRA_11,2030,263,0.22423744376214724
FRA_5,FRA_11,2030,328,1.7746399884489292
FRA_5,FRA_11,2030,345,0.00017539796436628094
FRA_5,FRA_11,2030,431,0.5020555789725965
FRA_5,FRA_2,2030,0,0.8394170369319236
FRA_5,FRA_2,2030,21,4.882676957283408
FRA_5,FRA_2,2030,32,0.09008093115401272
FRA_5,FRA_2,2030,77,2.757730948840613
FRA_5,FRA_2,2030,100,0.6437628914513445
FRA_5,FRA_2,2030,206,7.363539356011411
FRA_5,FRA_2,2030,255,3.981599445805971
FRA_5,FRA_2,2030,263,4.989646276552308
FRA_5,FRA_2,2030,328,5.823276101954527
FRA_5,FRA_2,2030,345,0.24017992678809938
FRA_5,FRA_2,2030,431,0.050667983126242454
FRA_5,FRA_4,2030,0,3.726834248803727
FRA_5,FRA_4,2030,21,2.349497931074689
FRA_5,FRA_4,2030,32,1.4784598421078035
FRA_5,FRA_4,2030,77,4.418013455410895
FRA_5,FRA_4,2030,100,3.7042827961673894
